area,plot,tree,common_name,scientific_name,family_name,type,DBH.2015,Dead.2015,D_class.2015,fallen_wood.2015,Hcom.2015,Htot.2015,RN.2015,RS.2015,RE.2015,RW.2015,date.2015,DBH.2016,dead.2016,D.class.2016,date.2016,DBH.2018,Dead.2018,date.2018,UTM_Easting,UTM_Northing
TAP_A01,66,004a,morta,NA,NA,O,50,TRUE,2,FALSE,NA,2.4,NA,NA,NA,NA,20151214,50,TRUE,2,20161015,NA,TRUE,20180901,727042.87676384,9684095.921424
TAP_A01,66,004b,tento amarelo,NA,NA,O,11.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,12,FALSE,NA,20161015,NA,TRUE,20180901,727058.57959824,9684103.589784
TAP_A01,66,005a,pau de remo,Chimarrhis turbinata,Rubiaceae,O,20.6,FALSE,NA,NA,6.97,10.54,1,1.5,1.7,1.6,20151214,20.6,FALSE,NA,20161015,NA,TRUE,20180901,727043.103823848,9684098.9144928
TAP_A01,66,005b,tauari,Couratari stellata,Lecythidaceae,O,15.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,15.9,FALSE,NA,20161015,NA,TRUE,20180901,727058.504060496,9684103.7803256
TAP_A01,66,006a,muirapixuna,Chamaecrista scleroxylon,Fabaceae,O,18.6,FALSE,NA,NA,5.23,12.73,3.6,1.8,3,2,20151214,18,FALSE,NA,20161015,NA,TRUE,20180901,727041.30984028,9684097.398392
TAP_A01,66,006b,quaruba,Vochysia guianensis,Vochysiaceae,O,87,FALSE,NA,NA,27.77,43.15,4,10.4,9,8,20151214,87.2,FALSE,NA,20161015,NA,TRUE,20180901,727057.748683056,9684105.6857416
TAP_A01,66,007a,angelim pedra,Hymenolobium petraeum,Fabaceae,O,15.6,FALSE,NA,NA,11.4,15.22,2.3,0.9,1.3,1,20151214,13.9,FALSE,NA,20161015,NA,TRUE,20180901,727039.21125816,9684096.898136
TAP_A01,66,007b,muiratinga,Maquira coriacea,Moraceae,O,11.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,11.6,FALSE,NA,20161015,NA,TRUE,20180901,727051.193553346,9684105.64578656
TAP_A01,66,008a,itauba amarela,NA,NA,O,13.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,17.1,FALSE,NA,20161015,NA,TRUE,20180901,727032.127036672,9684094.2214712
TAP_A01,66,008b,tachi preto,Tachigali myrmecophila,Fabaceae,O,19.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,19.7,FALSE,NA,20161015,NA,TRUE,20180901,727053.666003996,9684107.4531576
TAP_A01,66,009a,mulungu,Micropholis venulosa,Sapotaceae,O,17,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,17,FALSE,NA,20161015,NA,TRUE,20180901,727028.77385908,9684094.444808
TAP_A01,66,009b,envira surucucu,Duguetia surinamensis,Annonaceae,O,12.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,12.6,FALSE,NA,20161015,NA,TRUE,20180901,727056.615616896,9684108.5438656
TAP_A01,66,010a,muiratinga,Maquira coriacea,Moraceae,O,11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,13.5,FALSE,NA,20161015,NA,TRUE,20180901,727025.994629688,9684097.1934848
TAP_A01,66,010b,cuiarana,NA,NA,O,50.5,FALSE,NA,NA,34.69,45.54,7,5,5.4,6,20151214,50.5,FALSE,NA,20161015,NA,TRUE,20180901,727056.54046712,9684111.531672
TAP_A01,66,011a,jarana,Lecythis lurida,Lecythidaceae,O,15.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,15.5,FALSE,NA,20161015,NA,TRUE,20180901,727026.3256392,9684100.53214
TAP_A01,66,011b,tauari,Couratari stellata,Lecythidaceae,O,58,FALSE,NA,NA,27.71,39.23,7,5,4.2,7,20151214,58,FALSE,NA,20161015,NA,TRUE,20180901,727055.482550736,9684111.4019896
TAP_A01,66,012a,tauari,Couratari stellata,Lecythidaceae,O,29.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,29.5,FALSE,NA,20161015,NA,TRUE,20180901,727031.101004376,9684106.9864916
TAP_A01,66,012b,breu branco,Protium paniculatum,Burseraceae,O,23.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,24.4,FALSE,NA,20161015,NA,TRUE,20180901,727057.793322403,9684115.46071832
TAP_A01,66,013a,sucupira preta,Bowdichia nitida,Fabaceae,O,14.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,15.4,FALSE,NA,20161015,NA,TRUE,20180901,727027.16323548,9684110.41384
TAP_A01,66,013b,caferana,Quiina florida,Ochnaceae,O,11.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,11.6,FALSE,NA,20161015,NA,TRUE,20180901,727053.971795856,9684115.2128216
TAP_A01,66,014a,morta,NA,NA,O,23.7,TRUE,3,FALSE,NA,NA,NA,NA,NA,NA,20151214,23.6,TRUE,3,20161015,NA,TRUE,20180901,727025.56986816,9684112.891136
TAP_A01,66,014b,caferana,Quiina florida,Ochnaceae,O,10.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,10.2,FALSE,NA,20161015,NA,TRUE,20180901,727054.514199316,9684116.5598456
TAP_A01,66,015a,muirapiranga,Brosimum rubescens,Moraceae,O,10.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,10.7,FALSE,NA,20161015,NA,TRUE,20180901,727025.07354448,9684115.020328
TAP_A01,66,015b,tauari,Couratari stellata,Lecythidaceae,O,50.1,FALSE,NA,NA,31.19,38.36,4,5.4,5.9,6,20151214,50.2,FALSE,NA,20161015,NA,TRUE,20180901,727056.991589912,9684118.3937052
TAP_A01,66,016a,tachi preto,Tachigali myrmecophila,Fabaceae,O,13.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,13.7,FALSE,NA,20161015,NA,TRUE,20180901,727022.7419904,9684116.62096
TAP_A01,66,016b,caferana,Quiina florida,Ochnaceae,O,15,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,15.5,FALSE,NA,20161015,NA,TRUE,20180901,727056.46179648,9684122.139848
TAP_A01,66,017a,pau de remo,Chimarrhis turbinata,Rubiaceae,O,12,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,12.2,FALSE,NA,20161015,NA,TRUE,20180901,727031.77555764,9684119.780074
TAP_A01,66,017b,morta,NA,NA,O,23.6,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,20151214,23.6,TRUE,1,20161015,NA,TRUE,20180901,727052.52616298,9684121.493148
TAP_A01,66,018a,breu barrote,Tetragastris panamensis,Burseraceae,O,24.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,25.4,FALSE,NA,20161015,NA,TRUE,20180901,727033.175751,9684125.1598
TAP_A01,66,018b,muiratinga,Maquira coriacea,Moraceae,O,37,FALSE,NA,NA,21.75,30.69,5.3,4.9,3.6,5.7,20151214,37.1,FALSE,NA,20161015,NA,TRUE,20180901,727051.59235692,9684121.214882
TAP_A01,66,019a,muiratinga,Maquira coriacea,Moraceae,O,50.4,FALSE,NA,NA,29.07,37.06,4,4.4,3,4,20151214,50.5,FALSE,NA,20161015,NA,TRUE,20180901,727025.88884794,9684123.731704
TAP_A01,66,019b,coracao de negro,Chamaecrista xinguensis,Fabaceae,O,15.4,FALSE,NA,NA,6.55,12.42,3.6,2.8,2.6,2.4,20151214,15.4,FALSE,NA,20161015,NA,TRUE,20180901,727049.72589396,9684123.328376
TAP_A01,66,020a,gema de ovo,Aspidosperma parvifolium,Apocynaceae,O,10.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,11,FALSE,NA,20161015,NA,TRUE,20180901,727024.86796864,9684124.017704
TAP_A01,66,020b,muiracatiara,Astronium graveolens,Anacardiaceae,O,11.7,FALSE,NA,NA,7.88,12.25,3.3,1.8,1.8,3,20151214,11.9,FALSE,NA,20161015,NA,TRUE,20180901,727049.3528312,9684124.28508
TAP_A01,66,021a,copaiba,Copaifera reticulata,Fabaceae,O,12.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,13,FALSE,NA,20161015,NA,TRUE,20180901,727028.1514888,9684126.01954
TAP_A01,66,021b,anani,Symphonia globulifera,Clusiaceae,O,10.2,FALSE,NA,NA,9.54,14.04,2.1,2.3,2.6,3.1,20151214,10.4,FALSE,NA,20161015,NA,TRUE,20180901,727049.250686856,9684127.1216716
TAP_A01,66,022a,muirapixuna,Chamaecrista scleroxylon,Fabaceae,O,16.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,17.1,FALSE,NA,20161015,NA,TRUE,20180901,727032.1290851,9684128.73204
TAP_A01,66,022b,caferana,Quiina florida,Ochnaceae,O,17,FALSE,NA,NA,6.3,11.4,3.6,3.4,2.6,2,20151214,17.4,FALSE,NA,20161015,NA,TRUE,20180901,727046.9614688,9684127.8636
TAP_A01,66,023a,araracanga,Aspidosperma spruceanum,Apocynaceae,O,24.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,24.3,FALSE,NA,20161015,NA,TRUE,20180901,727029.009413296,9684129.7965656
TAP_A01,66,023b,jarana,Lecythis lurida,Lecythidaceae,O,16.5,FALSE,NA,NA,65.11,11.69,1.7,2.1,2.3,2.1,20151214,16.5,FALSE,NA,20161015,NA,TRUE,20180901,727048.91869404,9684129.45948
TAP_A01,66,024a,goiabinha,Myrcia splendens,Myrtaceae,O,14.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,15,FALSE,NA,20161015,NA,TRUE,20180901,727021.946705296,9684128.4342376
TAP_A01,66,024b,ucuuba terra firme,Virola sebifera,Myristicaceae,O,19.3,FALSE,NA,NA,14.14,20.33,2.5,3,3,2,20151214,19.7,FALSE,NA,20161015,NA,TRUE,20180901,727044.44487632,9684129.304392
TAP_A01,66,025a,quarubarana,Erisma uncinatum,Vochysiaceae,O,31.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,31.8,FALSE,NA,20161015,NA,TRUE,20180901,727023.632382592,9684129.0894032
TAP_A01,66,025b,caferana,Quiina florida,Ochnaceae,O,10.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,10.4,FALSE,NA,20161015,NA,TRUE,20180901,727043.870180512,9684130.8542992
TAP_A01,66,026a,quarubarana,Erisma uncinatum,Vochysiaceae,O,136.8,FALSE,NA,NA,34.22,51.75,11,17,11,10.5,20151214,133.8,FALSE,NA,20161015,NA,TRUE,20180901,727021.84744056,9684128.860076
TAP_A01,66,026b,tauari,Couratari stellata,Lecythidaceae,O,14.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,14.6,FALSE,NA,20161015,NA,TRUE,20180901,727042.39818788,9684133.022136
TAP_A01,66,027a,fava tamboril,Enterolobium maximum,Fabaceae,O,12,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,12.3,FALSE,NA,20161015,NA,TRUE,20180901,727020.6918678,9684137.5652
TAP_A01,66,027b,morta,NA,NA,O,19.7,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,20151214,19.7,TRUE,1,20161015,NA,TRUE,20180901,727041.57139728,9684137.053928
TAP_A01,66,028a,canela de velho,Casearia javitensis,Salicaceae,O,15.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,15.4,TRUE,1,20161015,NA,TRUE,20180901,727026.49992152,9684138.883692
TAP_A01,66,028b,caferana,Quiina florida,Ochnaceae,O,14.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,14.7,FALSE,NA,20161015,NA,TRUE,20180901,727042.34942183,9684138.92694304
TAP_A01,66,029a,tauari,Couratari stellata,Lecythidaceae,O,25.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,25.7,FALSE,NA,20161015,NA,TRUE,20180901,727033.96741916,9684140.578896
TAP_A01,66,029b,quaruba,Vochysia guianensis,Vochysiaceae,O,13.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,13.8,FALSE,NA,20161015,NA,TRUE,20180901,727039.03723745,9684137.92351696
TAP_A01,66,030a,macaranduba,Manilkara huberi,Sapotaceae,O,70,FALSE,NA,NA,27.66,43.53,5,9,7,8,20151214,70,FALSE,NA,20161015,NA,TRUE,20180901,727033.26062896,9684137.188216
TAP_A01,66,030b,tauari,Couratari stellata,Lecythidaceae,O,15.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,15.8,FALSE,NA,20161015,NA,TRUE,20180901,727044.444252128,9684143.7832968
TAP_A01,66,031a,caferana,Quiina florida,Ochnaceae,O,13.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,13.7,FALSE,NA,20161015,NA,TRUE,20180901,727034.21328268,9684134.174248
TAP_A01,66,031b,louro preto,Ocotea cernua,Lauraceae,O,10.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,10.8,FALSE,NA,20161015,NA,TRUE,20180901,727045.5835266,9684143.21588
TAP_A01,66,032a,urucurana,Sloanea guianensis,Elaeocarpaceae,O,10.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,11.2,FALSE,NA,20161015,NA,TRUE,20180901,727039.9451709,9684133.781084
TAP_A01,66,032b,caferana,Quiina florida,Ochnaceae,O,11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,11.1,FALSE,NA,20161015,NA,TRUE,20180901,727050.262092672,9684138.7657952
TAP_A01,66,033a,tachi vermelho,Tachigali paniculata,Fabaceae,O,45.3,FALSE,NA,NA,21.77,29.84,3.4,7,11,13,20151214,45.7,FALSE,NA,20161015,NA,TRUE,20180901,727040.20407648,9684130.312528
TAP_A01,66,033b,caferana,Quiina florida,Ochnaceae,O,12,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,12.1,FALSE,NA,20161015,NA,TRUE,20180901,727050.9762256,9684141.39544
TAP_A01,66,034a,urucurana,Sloanea guianensis,Elaeocarpaceae,O,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,12.9,TRUE,1,20161015,NA,TRUE,20180901,727041.56680064,9684126.373824
TAP_A01,66,034b,ipe amarelo,Handroanthus serratifolius,Bignoniaceae,O,18.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,18.4,FALSE,NA,20161015,NA,TRUE,20180901,727050.9762256,9684141.39544
TAP_A01,66,035a,tachi preto,Tachigali myrmecophila,Fabaceae,O,14.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,15.5,FALSE,NA,20161015,NA,TRUE,20180901,727039.5812412,9684120.37734
TAP_A01,66,035b,fava folha fina,Pseudopiptadenia psilostachya,Fabaceae,O,12.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,12.9,FALSE,NA,20161015,NA,TRUE,20180901,727053.635597404,9684141.7238464
TAP_A01,66,036a,caferana,Quiina florida,Ochnaceae,O,11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,11.9,FALSE,NA,20161015,NA,TRUE,20180901,727037.43111636,9684117.547216
TAP_A01,66,036b,melancieira,Alexa grandiflora,Fabaceae,O,24.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,24.7,FALSE,NA,20161015,NA,TRUE,20180901,727052.323012272,9684140.4956912
TAP_A01,66,037a,caferana,Quiina florida,Ochnaceae,O,11.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,11.9,FALSE,NA,20161015,NA,TRUE,20180901,727034.754405696,9684116.3085576
TAP_A01,66,037b,tauari,Couratari stellata,Lecythidaceae,O,13.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,13.6,FALSE,NA,20161015,NA,TRUE,20180901,727055.43560938,9684137.907088
TAP_A01,66,038a,caferana,Quiina florida,Ochnaceae,O,12.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,13.1,FALSE,NA,20161015,NA,TRUE,20180901,727035.8671776,9684115.97404
TAP_A01,66,038b,morta,NA,NA,O,15.5,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,20151214,15.5,TRUE,1,20161015,NA,TRUE,20180901,727049.2764882,9684129.5572
TAP_A01,66,039a,breu de leite,Thyrsodium spruceanum,Anacardiaceae,O,17.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,18.1,FALSE,NA,20161015,NA,TRUE,20180901,727038.98846,9684115.80618
TAP_A01,66,039b,envira surucucu,Duguetia surinamensis,Annonaceae,O,23.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,23.4,FALSE,NA,20161015,NA,TRUE,20180901,727063.503148234,9684132.83645536
TAP_A01,66,040a,morta,NA,NA,O,65,TRUE,3,FALSE,NA,9.34,NA,NA,NA,NA,20151214,64.5,TRUE,3,20161015,NA,TRUE,20180901,727038.35601432,9684114.509272
TAP_A01,66,040b,caferana,Quiina florida,Ochnaceae,O,13.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,14.2,FALSE,NA,20161015,NA,TRUE,20180901,727062.604024416,9684131.3704176
TAP_A01,66,041a,tauari,Couratari stellata,Lecythidaceae,O,30,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,30.1,FALSE,NA,20161015,NA,TRUE,20180901,727038.66431364,9684113.496624
TAP_A01,66,041b,joao mole,Neea oppositifolia,Nyctaginaceae,O,12.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,13.4,FALSE,NA,20161015,NA,TRUE,20180901,727065.865608,9684131.06796
TAP_A01,66,042a,envira surucucu,Duguetia surinamensis,Annonaceae,O,16.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,16.8,FALSE,NA,20161015,NA,TRUE,20180901,727035.81432288,9684112.619868
TAP_A01,66,042b,quaruba,Vochysia guianensis,Vochysiaceae,O,145,FALSE,NA,NA,38.27,39.59,18,12,17,10,20151214,145.1,FALSE,NA,20161015,NA,TRUE,20180901,727063.824982656,9684126.8144576
TAP_A01,66,043a,tauari,Couratari stellata,Lecythidaceae,O,36.6,FALSE,NA,NA,20.51,33.52,5,6,5,4.3,20151214,36.6,FALSE,NA,20161015,NA,TRUE,20180901,727041.5143044,9684114.37338
TAP_A01,66,043b,caferana,Quiina florida,Ochnaceae,O,10.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,10.6,FALSE,NA,20161015,NA,TRUE,20180901,727063.274549904,9684123.5588424
TAP_A01,66,044a,morta,NA,NA,O,17,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,20151214,17,TRUE,1,20161015,NA,TRUE,20180901,727042.595022584,9684114.2669664
TAP_A01,66,044b,breu vermelho,Protium hebetatum,Burseraceae,O,31.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,31.3,FALSE,NA,20161015,NA,TRUE,20180901,727058.94830556,9684126.011136
TAP_A01,66,045a,breu barrote,Tetragastris panamensis,Burseraceae,O,11.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,11.3,FALSE,NA,20161015,NA,TRUE,20180901,727040.24016112,9684111.771572
TAP_A01,66,045b,caferana,Quiina florida,Ochnaceae,O,12.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,12.8,FALSE,NA,20161015,NA,TRUE,20180901,727054.96524864,9684127.992504
TAP_A01,66,046a,tauari,Couratari stellata,Lecythidaceae,O,16.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,16.6,FALSE,NA,20161015,NA,TRUE,20180901,727041.80478752,9684106.728312
TAP_A01,66,046b,abiu,"Pouteria sp,",Sapotaceae,O,11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,11.1,FALSE,NA,20161015,NA,TRUE,20180901,727060.9289392,9684119.29768
TAP_A01,66,047a,envira surucucu,Duguetia surinamensis,Annonaceae,O,21.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,21.7,FALSE,NA,20161015,NA,TRUE,20180901,727042.1177128,9684105.71966
TAP_A01,66,047b,macaranduba,Manilkara huberi,Sapotaceae,O,95.5,FALSE,NA,NA,23.27,39.33,9,6.5,8,6,20151214,96,FALSE,NA,20161015,NA,TRUE,20180901,727062.428681148,9684118.4021608
TAP_A01,66,048a,caferana,Quiina florida,Ochnaceae,O,10.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,11.1,FALSE,NA,20161015,NA,TRUE,20180901,727044.4138992,9684105.36744
TAP_A01,66,048b,tachi preto,Tachigali myrmecophila,Fabaceae,O,21.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,21.2,FALSE,NA,20161015,NA,TRUE,20180901,727066.258469536,9684121.8822556
TAP_A01,66,049a,cucutitiriba,"Pouteria sp,",Sapotaceae,O,19,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,19.3,FALSE,NA,20161015,NA,TRUE,20180901,727045.40552976,9684105.695656
TAP_A01,66,049b,macaranduba,Manilkara huberi,Sapotaceae,O,29,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,29.2,FALSE,NA,20161015,NA,TRUE,20180901,727049.759851504,9684115.8315784
TAP_A01,66,050a,tento,Ormosia coccinea,Fabaceae,O,20.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,20.8,FALSE,NA,20161015,NA,TRUE,20180901,727048.800222216,9684102.1996656
TAP_A01,66,050b,ucuubarana vermelha,Iryanthera laevis,Myristicaceae,O,22,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,22.3,FALSE,NA,20161015,NA,TRUE,20180901,727050.42808752,9684116.038952
TAP_A01,66,051a,lacrao,Vismia floribunda,Hypericaceae,O,41.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,41.7,FALSE,NA,20161015,NA,TRUE,20180901,727049.845349912,9684102.4461972
TAP_A01,66,051b,caferana,Quiina florida,Ochnaceae,O,17.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,18.1,FALSE,NA,20161015,NA,TRUE,20180901,727065.07853068,9684117.460168
TAP_A01,66,052a,cucutitiriba,"Pouteria sp,",Sapotaceae,O,24,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,24.5,FALSE,NA,20161015,NA,TRUE,20180901,727051.08539676,9684095.476696
TAP_A01,66,052b,quaruba,Vochysia guianensis,Vochysiaceae,O,84.7,FALSE,NA,NA,26.19,41.23,2,15,12,4,20151214,89,FALSE,NA,20161015,NA,TRUE,20180901,727066.707112944,9684114.0069104
TAP_A01,66,053a,tachi vermelho,Tachigali paniculata,Fabaceae,O,13.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,13.3,FALSE,NA,20161015,NA,TRUE,20180901,727052.46859392,9684094.864192
TAP_A01,66,053b,caferana,Quiina florida,Ochnaceae,O,14.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,14.9,FALSE,NA,20161015,NA,TRUE,20180901,727066.921400084,9684113.5525344
TAP_A01,66,054b,canela de velho,Casearia javitensis,Salicaceae,O,12.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,12.5,FALSE,NA,20161015,NA,TRUE,20180901,727068.29283778,9684110.644528
TAP_A01,66,055b,tachi vermelho,Tachigali paniculata,Fabaceae,O,40.5,FALSE,NA,NA,22.42,32.7,4.8,10.8,7,5.3,20151214,41.7,FALSE,NA,20161015,NA,TRUE,20180901,727064.772140468,9684108.1820208
TAP_A01,66,056b,canela de velho,Casearia javitensis,Salicaceae,O,12.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,12.3,FALSE,NA,20161015,NA,TRUE,20180901,727062.4208904,9684102.76492
TAP_A01,66,057b,quaruba,Vochysia guianensis,Vochysiaceae,O,16.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,17.4,FALSE,NA,20161015,NA,TRUE,20180901,727072.064291444,9684102.6475104
TAP_A01,66,058b,louro preto,Ocotea cernua,Lauraceae,O,31.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,31.2,TRUE,1,20161015,NA,TRUE,20180901,727073.178584572,9684100.2847552
TAP_A01,66,059b,breu vermelho,Protium hebetatum,Burseraceae,O,11.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,11.4,FALSE,NA,20161015,NA,TRUE,20180901,727074.023329695,9684100.59176352
TAP_A01,66,060b,breu vermelho,Protium hebetatum,Burseraceae,O,19.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,19.2,FALSE,NA,20161015,NA,TRUE,20180901,727080.358918119,9684102.89432592
TAP_A01,66,061a,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,FALSE,20180901,727031.96340415,9684104.42836704
TAP_A01,66,062a,caferana,Quiina florida,Ochnaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,FALSE,20180901,727027.718805756,9684121.4281636
TAP_A01,66,063a,caferana,Quiina florida,Ochnaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,FALSE,20180901,727023.851796422,9684132.27882224
TAP_A01,66,064a,lacrao,Vismia floribunda,Hypericaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,20180901,727044.760501203,9684094.22876232
TAP_A01,67,001a,muirapixuna,Chamaecrista scleroxylon,Fabaceae,O,30.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,31,FALSE,20180901,726433.2493246,9683897.370782
TAP_A01,67,001b,matamata,Eschweilera amazonica,Lecythidaceae,O,26,FALSE,NA,NA,10.46,16.16,1.6,3.2,2,4.6,20151212,NA,NA,NA,NA,32.8,FALSE,20180901,726454.7584476,9683905.489892
TAP_A01,67,002a,pintadinho,Poeppigia procera,Fabaceae,O,32.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,NA,TRUE,20180901,726435.49350272,9683899.2513504
TAP_A01,67,002b,envira,"Xylopia sp,",Annonaceae,O,25,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,26.6,FALSE,20180901,726456.729070688,9683905.38244416
TAP_A01,67,003a,farinha seca,Lindackeria paludosa,Achariaceae,O,23,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,25.5,FALSE,20180901,726434.429351144,9683899.46768808
TAP_A01,67,003b,cumaru,Dipteryx odorata,Fabaceae,O,50.5,FALSE,NA,NA,23.93,33.47,6.3,1.4,1.3,4.7,20151212,NA,NA,NA,NA,50.9,FALSE,20180901,726449.40596344,9683909.8082408
TAP_A01,67,004a,quarubarana,Erisma uncinatum,Vochysiaceae,O,12,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,12.4,FALSE,20180901,726429.11971076,9683897.8609732
TAP_A01,67,004b,breu branco,Protium paniculatum,Burseraceae,O,12.3,FALSE,NA,NA,8.64,15.2,2,3.2,5.5,1.3,20151212,NA,NA,NA,NA,13.1,FALSE,20180901,726449.567611898,9683911.35492563
TAP_A01,67,005a,quarubarana,Erisma uncinatum,Vochysiaceae,O,131,FALSE,NA,NA,23.5,37.51,6,4,0.9,6,20151212,NA,NA,NA,NA,90.7,FALSE,20180901,726440.99260888,9683900.2936616
