area;transect;tree;common_name;scientific_name;family_name;WSD;DBH;BA;AGB;area_sampled;BA_AS;AGB_AS;type;canopy;light;dead;d_class;Hcom;Htot;RN;RS;RE;RW;date;UTM_Easting;UTM_Northing;;;
JAM_A02;T04;47;INGA;Inga marginata;Fabaceae;0.57;7.8;0.004778362;0.026246256;0.078;0.061261057;0.336490462;O;S;3;A;NA;4.83;14.79;2.4;3;3.2;2.7;20111203;498941.1407;8988965.275;;;
JAM_A02;T04;48;BACABA;Oenocarpus bacaba;Arecaceae;NA;9.8;0.007542964;0.02226513;0.098;0.07696902;0.227195209;P;S;3;A;NA;14.03;18.25;1.5;1.6;1.8;1.4;20111203;498943.6989;8988964.557;;;
JAM_A02;T04;49;QUARUBARANA;Erisma uncinatum;Vochysiaceae;0.51;7.9;0.00490167;0.013900066;0.079;0.062046455;0.175950198;O;S;2;A;NA;6.63;8.58;1.6;1.4;1;1.2;20111203;498960.3127;8988966.354;;;
JAM_A02;T04;50;JATOBA;Hymenaea courbaril;Fabaceae;0.79;14.9;0.017436625;0.159286549;0.149;0.117024326;1.06903724;O;S;2;A;NA;12.75;17.91;2.2;1.7;2.8;2;20111203;498971.6689;8988967.373;;;
JAM_A02;T04;51;CUPUI;Theobroma subincanum;Malvaceae;0.47;6.2;0.003019071;0.005618357;0.062;0.048694686;0.090618664;O;S;3;A;NA;4.48;6.11;0.8;0.6;1.3;1;20111203;498973.331;8988967.607;;;
JAM_A02;T04;52;CACAU;Theobroma glaucum;Malvaceae;0.53;5.3;0.002206183;0.004704484;0.053;0.041626103;0.088763856;O;S;3;A;NA;3.45;6.21;1;1.2;0.8;1.2;20111203;498975.8381;8988967.609;;;
JAM_A02;T04;53;MUIRATINGA;Brosimum rubescens ;Moraceae;0.83;8.8;0.006082123;0.036767443;0.088;0.069115038;0.417811847;O;S;2;A;NA;7.55;11.3;1.3;1.9;1.7;1.4;20111203;498987.5227;8988968.256;;;
JAM_A02;T04;54;PINTADINHO;Poeppigia sp.;Fabaceae;0.69;68;0.363168111;1.377038948;0.68;0.534070751;2.025057276;O;S;2;A;NA;4.43;8.48;0;1.6;0.5;0.6;20111203;498988.3892;8988968.727;;;
JAM_A02;T04;55;GUARUBA;Vochysia maxima;Vochysiaceae;0.49;19.2;0.028952918;0.152901754;0.192;0.150796447;0.796363305;O;S;3;A;NA;8.64;16.63;3.2;1;2.4;2.1;20111203;498995.3735;8988967.889;;;
JAM_A02;T04;56;PENTE DE MACACO;Apeiba echinata;Malvaceae;0.28;20.5;0.033006358;0.121889901;0.205;0.161006623;0.594584883;O;S;2;A;NA;13.15;20.67;1.7;2;2.1;2.5;20111203;498997.6512;8988969.579;;;
JAM_A02;T04;57;LOURO PRETO;Nectandra cuspidata;Lauraceae;0.56;7;0.003848451;0.019352427;0.07;0.054977871;0.276463244;O;S;3;A;NA;10.83;13.86;0.5;0.2;0.3;0.4;20111203;498997.6741;8988969.28;;;
JAM_A02;T04;58;INHARE;Helicostylis sp.;Moraceae;0.65;23.4;0.043005262;0.521129726;0.234;0.18378317;2.227050109;O;S;3;A;NA;15.96;28.66;2.1;2.5;4.2;2.6;20111203;499018.5515;8988970.371;;;
JAM_A02;T04;59;BREU MESCLA;Dacryodes edilsonii;Burseraceae;0.52;10.4;0.008494867;0.030874579;0.104;0.081681409;0.296870951;O;S;3;A;NA;8.85;10.85;0.8;0.7;0.9;1;20111203;499020.0008;8988971.09;;;
JAM_A02;T04;60;MORTA;NI;NI;0.6;45.3;0.161170772;0.196124998;0.453;0.355785368;0.432947016;O;NA;NA;D;1;NA;3.25;NA;NA;NA;NA;20111203;499046.6978;8988973.455;;;
JAM_A02;T04;61;SUCUPIRA;Diplotropis sp.;Fabaceae;0.75;47.4;0.176460118;2.462258359;0.474;0.372278729;5.194637889;O;C;1;A;NA;NA;28.72;0;1.1;2.5;0;20111203;499052.1251;8988970.685;;;
JAM_A02;T04;62;AÇOITA CAVALO;Luehea sp.;Malvaceae;0.51;50;0.196349541;2.277652756;0.5;0.392699082;4.555305512;O;E;1;A;NA;21.56;35.33;5.5;7.7;5.1;5.7;20111203;499071.453;8988969.744;;;
JAM_A02;T04;63;AÇAI;Euterpe oleracea;Arecaceae;NA;5;0.001963495;0.006381255;0.05;0.039269908;0.127625096;P;S;3;A;NA;7.09;8.51;1.7;1;0.6;1.2;20111203;499077.2054;8988975.829;;;
JAM_A02;T04;64;ITAUBA;Mezilaurus itauba;Lauraceae;0.72;16;0.020106193;0.154268377;0.16;0.125663706;0.964177355;O;S;2;A;NA;10.14;16.44;2.7;3;1.7;1.6;20111203;499083.1934;8988976.214;;;
JAM_A02;T04;65;MORTA;NI;NI;0.45;30;0.070685835;0.211218303;0.3;0.235619449;0.704061011;O;NA;NA;D;4;NA;13.87;NA;NA;NA;NA;20111203;499086.0273;8988968.016;;;
JAM_A02;T04;66;SORVA;Couma guianensis;Apocynaceae;0.47;63;0.311724531;3.793147824;0.63;0.494800843;6.020869562;O;E;1;A;NA;24.34;40.23;4.7;4.3;3.8;3.2;20111203;499090.9813;8988971.428;;;
JAM_A02;T04;67;MUIRATINGA;Brosimum rubescens ;Moraceae;0.83;36.8;0.106361761;1.737671466;0.368;0.289026524;4.721933333;O;S;2;A;NA;18.41;30.55;3;5;3.8;3.4;20111203;499101.1794;8988974.462;;;
JAM_A02;T04;68;TAXI VERMELHO;Tachigali alba;Fabaceae;0.56;16.7;0.021903969;0.16441549;0.167;0.131161493;0.984523893;O;S;2;A;NA;14.4;20.67;1.6;1;1.8;2.8;20111203;499110.0278;8988976.785;;;
JAM_A02;T04;69;PENTE DE MACACO;Apeiba echinata;Malvaceae;0.28;35.5;0.098979804;0.434105949;0.355;0.278816348;1.222833659;O;S;2;A;NA;18.85;24.55;5.2;1;6;1.8;20111203;499165.7068;8988981.801;;;
JAM_A02;T04;70;PINTADINHO;Poeppigia sp.;Fabaceae;0.69;23.3;0.042638481;0.358318755;0.233;0.182997772;1.537848732;O;S;2;A;NA;11.4;18.79;3.2;1.4;1.8;2;20111203;499126.8267;8988978.749;;;
JAM_A02;T04;71;URUCURANA;Sloanea guianensis;Elaeocarpaceae;0.82;12.7;0.012667687;0.112110273;0.127;0.099745567;0.882758055;O;S;2;A;NA;14.14;16.63;1;1.4;1.3;1.4;20111203;499132.9072;8988980.546;;;
JAM_A02;T04;72;ANGELIM AMARGOSO;Parahancornia amapa;Apocynaceae;0.46;6.9;0.003739281;0.00915668;0.069;0.054192473;0.132705501;O;S;2;A;NA;5.83;8.21;0.8;1;0.4;1.7;20111203;499160.095;8988983.052;;;
JAM_A02;T04;73;GUARUBA;Vochysia maxima;Vochysiaceae;0.49;12.4;0.012076282;0.06274892;0.124;0.097389372;0.506039677;O;S;3;A;NA;12.95;16.36;1.2;1.3;1;1.2;20111203;499160.7083;8988982.901;;;
JAM_A02;T04;74;MUIRAPIRANGA;Brosimum rubescens;Moraceae;0.83;32.9;0.085012283;1.256758491;0.329;0.258395996;3.819934623;O;S;2;A;NA;18.53;27.64;3.2;3.5;4;3.2;20111203;499170.8898;8988982.221;;;
JAM_A02;T04;75;QUINARANA;Geissospermum sericeum;Apocynaceae;0.78;49.8;0.194781886;1.479002755;0.498;0.391128285;2.969885051;O;S;3;A;NA;7.51;14.98;2;2.3;2;2.4;20111203;499180.673;8988982.814;;;
JAM_A02;T04;76;CARAPANAUBA;Aspidosperma nitidum;Apocynaceae;0.76;7.8;0.004778362;0.023761442;0.078;0.061261057;0.304633867;O;S;3;A;NA;5.78;10.05;1;1.7;1.2;1.7;20111203;499192.4964;8988985.578;;;
JAM_A02;T04;77;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;23.2;0.042273271;0.435573684;0.232;0.182212374;1.877472776;O;s;2;A;NA;16.34;22.46;6;2.3;3.2;2.7;20111203;499192.8874;8988985.711;;;
JAM_A02;T04;78;MORTA;NI;NI;0.7;35.2;0.097313974;0.469722686;0.352;0.276460154;1.334439448;O;NA;NA;D;2;NA;14.52;NA;NA;NA;NA;20111203;499195.0955;8988985.689;;;
JAM_A02;T04;79;MURTA;Strychnos subcordata;Loganiaceae;0.54;9;0.006361725;0.029102183;0.09;0.070685835;0.323357587;O;S;3;A;NA;8.87;13.07;1.6;1.8;1.8;1.2;20111203;499212.7757;8988986.621;;;
JAM_A02;T04;80;MACUCU;Licania heteromorpha;Chrysobalanaceae;0.82;12.7;0.012667687;0.106335777;0.127;0.099745567;0.837289583;O;S;3;A;NA;11.49;15.86;2.2;0.4;2;1.1;20111203;499220.4968;8988987.949;;;
JAM_A02;T04;81;LOURO PIMENTA;Ocotea canaliculata;Lauraceae;0.48;11.2;0.009852035;0.045356305;0.112;0.087964594;0.404967007;O;S;3;A;NA;7.39;14.82;2.6;1.4;2.1;2.2;20111203;499220.4281;8988988.847;;;
JAM_A02;T04;82;MUIRATINGA;Brosimum rubescens ;Moraceae;0.83;29.1;0.066508302;0.946353838;0.291;0.228550866;3.252075045;O;S;2;A;NA;16.38;26.61;4;2.4;2;4.5;20111203;499218.8715;8988988.219;;;
JAM_A02;T04;83;MUIRATINGA;Brosimum rubescens ;Moraceae;0.83;9.2;0.00664761;0.043612033;0.092;0.072256631;0.474043838;O;S;3;A;NA;8.92;12.27;1.4;1.5;1.1;1.3;20111203;499215.889;8988987.877;;;
JAM_A02;T04;84;ANGELIM VERMELHO;Dinizia excelsa;Fabaceae;0.94;90;0.636172512;16.83151082;0.9;0.706858347;18.70167868;O;E;1;A;NA;24.86;43.46;9.2;14.5;18.2;7;20111203;499206.7146;8988996.363;;;
JAM_A02;T04;85;TIMBORANA;Pseudopiptadenia suaveolens;Fabaceae;0.68;14.1;0.015614501;0.112004788;0.141;0.110741141;0.794360202;O;S;2;A;NA;9.64;16.28;1.2;3.8;3.5;3;20111203;499204.5878;8988987.462;;;
JAM_A02;T04;86;CARAPANAUBA;Aspidosperma nitidum;Apocynaceae;0.76;42.4;0.14119574;2.627800638;0.424;0.333008821;6.197643015;O;C;2;A;NA;22.27;37.62;3.4;1.3;1.6;3.8;20111203;499197.5959;8988988.4;;;
JAM_A02;T04;87;GUARIUBA;Clarisia racemosa;Moraceae;0.59;58.7;0.27062386;4.015788644;0.587;0.461028722;6.84120723;O;C;1;A;NA;19.35;39.11;4.7;4.2;5;5.7;20111203;499190.9326;8988986.355;;;
JAM_A02;T04;88;TAXI BRANCO;Tachigali paniculata;Fabaceae;0.56;79.1;0.491408708;7.144959894;0.791;0.621249947;9.032819082;O;E;1;A;NA;23.13;40.06;9;4.5;8.3;7.4;20111203;499171.6666;8988989.107;;;
JAM_A02;T04;89;BABAÇU;Orbignya phalerata;Arecaceae;NA;20.5;0.033006358;0.087668776;0.205;0.161006623;0.427652564;P;S;3;A;NA;8.62;16.02;4.4;2.6;5.6;5;20111203;499169.603;8988985.929;;;
JAM_A02;T04;90;LOURO PRETO;Nectandra cuspidata;Lauraceae;0.56;18.4;0.02659044;0.198296281;0.184;0.144513262;1.077697181;O;S;3;A;NA;14.32;20.55;1.4;1.8;2;1.5;20111203;499169.4953;8988984.717;;;
JAM_A02;T04;91;POROROCA;Dialium guianense;Fabaceae;0.89;8.3;0.005410608;0.019248704;0.083;0.065188048;0.231912097;O;S;2;A;NA;3.02;6.17;1.4;4.3;2.2;1.5;20111203;499143.0896;8988982.475;;;
JAM_A02;T04;92;MULATERO;Calycophyllum megistocaulum;Rubiaceae;0.58;12.9;0.013069811;0.064528416;0.129;0.101316363;0.500220279;O;S;3;A;NA;10.02;13.13;1.8;1;2;3.7;20111203;499121.2536;8988980.805;;;
JAM_A02;T04;93;INAJA;Attalea maripa;Arecaceae;NA;24.9;0.048695472;0.125794051;0.249;0.195564143;0.505196992;P;S;2;A;NA;18.95;24.89;3.6;4;2.7;3.7;20111203;499100.3151;8988980.512;;;
JAM_A02;T04;94;ABIURANA;Pouteria gongrijpii;Sapotaceae;0.8;7.7;0.004656626;0.032792497;0.077;0.060475659;0.425876585;O;S;3;A;NA;9.95;13.59;1.6;2;1.2;2.2;20111203;499096.7493;8988978.617;;;
JAM_A02;T04;95;INGA CHICHICA;Inga heterophylla;Fabaceae;0.56;22.5;0.039760782;0.409640344;0.225;0.176714587;1.820623749;O;S;2;A;NA;19.79;28.39;2.8;1.2;3;1.8;20111203;499089.2586;8988978.211;;;
JAM_A02;T04;96;MORTA;NI;NI;0.7;9.4;0.006939778;0.027874308;0.094;0.073827427;0.296535189;O;NA;NA;D;2;NA;11.6;NA;NA;NA;NA;20111203;499086.5365;8988977.087;;;
JAM_A02;T04;97;UXIRANA;Sacoglottis guianensis;Humiriaceae;0.84;59.9;0.281801646;5.469380215;0.599;0.4704535;9.130851777;O;C;1;A;NA;18.17;35.65;6.5;5;5.7;5.4;20111203;499080.3132;8988983.706;;;
JAM_A02;T04;98;MORTA;NI;NI;0.58;24;0.045238934;0.085588623;0.24;0.188495559;0.356619263;O;NA;NA;D;3;NA;5.82;NA;NA;NA;NA;20111203;499076.2325;8988978.057;;;
JAM_A02;T04;99;MUIRATINGA;Brosimum rubescens ;Moraceae;0.83;14.3;0.016060607;0.179057634;0.143;0.112311937;1.252151285;O;S;2;A;NA;12.46;20.85;1.2;1.3;1.4;1.6;20111203;499072.1149;8988976.821;;;
JAM_A02;T04;100;PAU DE REMO;Chimarrhis turbinata;Rubiaceae;0.72;12.3;0.011882289;0.068931631;0.123;0.096603974;0.560419761;O;S;3;A;NA;8.44;12.43;1.8;1.2;2.7;1.3;20111203;499068.1242;8988976.547;;;
JAM_A02;T04;101;INHARE;Helicostylis sp.;Moraceae;0.65;20.9;0.034306977;0.268857833;0.209;0.164148216;1.286401115;O;S;2;A;NA;13.3;18.53;3;1.4;3;1.6;20111203;499064.2336;8988977.586;;;
JAM_A02;T04;102;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;23.1;0.041909631;0.384656024;0.231;0.181426976;1.665177593;O;S;2;A;NA;9.99;20.01;2.5;3.7;3.1;1.3;20111203;499061.2663;8988977.045;;;
JAM_A02;T04;103;MORTA;NI;NI;0.58;35.1;0.096761839;0.285014443;0.351;0.275674755;0.812006961;O;NA;NA;D;3;NA;9.99;NA;NA;NA;NA;20111203;499060.1093;8988979.058;;;
JAM_A02;T04;104;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;13.9;0.015174678;0.09144951;0.139;0.109170345;0.657910144;O;S;2;A;NA;NA;13.14;1.4;1.8;1.5;0;20111203;499059.1574;8988975.77;;;
JAM_A02;T04;105;INHARE;Helicostylis sp.;Moraceae;0.65;20.7;0.033653526;0.286739421;0.207;0.16257742;1.385214595;O;S;2;A;NA;9.41;20.15;1.8;2;1.3;1.1;20111203;499057.3709;8988975.525;;;
JAM_A02;T04;106;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;34;0.090792028;0.966829744;0.34;0.267035376;2.843616893;O;S;2;A;NA;16.17;23.21;0;2.4;2.8;2.2;20111203;499041.0408;8988976.608;;;
JAM_A02;T04;107;ANGELIM VERMELHO;Dinizia excelsa;Fabaceae;0.94;130;1.327322896;57.78694959;1.3;1.021017612;44.45149968;O;E;1;A;NA;37.07;71.52;12.3;21;6;23.3;20111203;499030.2555;8988982.556;;;
JAM_A02;T04;108;JOAO MOLE;Neea oppositifolia;Nyctaginaceae;0.89;9.8;0.007542964;0.05018349;0.098;0.07696902;0.512076427;O;S;3;A;NA;5.19;11.5;1.4;1.5;1;1.8;20111203;499024.5247;8988972.259;;;
JAM_A02;T04;109;INGA AMARELO;Inga sp.;Fabaceae;0.58;8.4;0.005541769;0.019609902;0.084;0.065973446;0.233451215;O;S;3;A;NA;4.59;9.47;1.8;2.6;1;1.4;20111203;499004.9583;8988971.074;;;
JAM_A02;T04;110;PAPO DE MUTUM;Lacunaria jenmanii;Quiinaceae;0.8;10.2;0.008171282;0.05427497;0.102;0.080110613;0.532107551;O;S;3;A;NA;8.62;12.74;2.8;0;0.8;1.4;20111203;498994.6152;8988969.935;;;
JAM_A02;T04;111;UXIRANA;Sacoglottis guianensis;Humiriaceae;0.84;14;0.015393804;0.100470644;0.14;0.109955743;0.717647458;O;S;3;A;NA;9.17;11.99;2.2;0.8;2.3;2.3;20111203;498991.9088;8988969.916;;;
JAM_A02;T04;112;UCUUBA;Virola melinoni;Myristicaceae;0.48;9.6;0.007238229;0.025488378;0.096;0.075398224;0.265503936;O;S;2;A;NA;7.35;11.41;1.2;1.9;1.3;2.4;20111203;498980.5384;8988969.094;;;
JAM_A02;T04;113;CUPUI;Theobroma subincanum;Malvaceae;0.47;10;0.007853982;0.013787207;0.1;0.078539816;0.137872068;O;S;2;A;NA;4.75;5.76;1;1.5;1.3;2;20111203;498974.673;8988968.418;;;
JAM_A02;T04;114;MATA MATA BRANCO;Eschweilera coriacea;Lecythidaceae;0.85;7;0.003848451;0.0249916;0.07;0.054977871;0.357022855;O;S;2;A;NA;7.18;11.76;1;1.1;1.4;1.3;20111203;498966.0115;8988967.968;;;
JAM_A02;T04;115;PENTE DE MACACO;Apeiba echinata;Malvaceae;0.28;36.5;0.10463467;0.299648022;0.365;0.28667033;0.820953484;O;C;2;A;NA;11.05;16.03;2.4;2;3.8;0;20111203;498957.0252;8988971.632;;;
JAM_A02;T04;116;BABAÇU;Orbignya phalerata;Arecaceae;NA;25.5;0.051070516;0.131481006;0.255;0.200276532;0.515611788;P;S;2;A;NA;5.16;18.67;2.3;3.4;2;3.5;20111203;498953.5079;8988967.569;;;
JAM_A02;T04;117;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;22.2;0.038707563;0.445835009;0.222;0.174358392;2.008265807;O;C;1;A;NA;17.73;25.11;2;3.4;2.2;2.8;20111203;498943.9686;8988966.381;;;
JAM_A02;T04;118;GUARUBA;Vochysia maxima;Vochysiaceae;0.49;59.1;0.274324656;1.626079153;0.591;0.464170315;2.751402967;O;E;1;A;NA;5.16;18.67;5.6;3.3;4.3;4.5;20111203;498874.9672;8988963.919;;;
JAM_A02;T04;119;MORTA;NI;NI;0.6;8;0.005026548;0.042028275;0.08;0.062831853;0.525353437;O;NA;NA;D;1;18.98;34.33;NA;NA;NA;NA;20111203;498883.4253;8988962.021;;;
JAM_A02;T04;120;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;20.3;0.032365473;0.257438642;0.203;0.159435827;1.26817065;O;S;2;A;NA;10.91;17.34;4;4.2;2.5;3.5;20111203;498896.7764;8988963.183;;;
JAM_A02;T04;121;TINTERO;Miconia surinamensis;Miconia surinamensis;0.61;26.5;0.055154586;0.540430076;0.265;0.208130513;2.039358777;O;S;2;A;NA;19.06;24.68;4;1.7;1.6;3;20111203;498890.0634;8988965.908;;;
JAM_A02;T04;122;TANIBUCA;Terminalia amazonia;Combretaceae;0.68;50;0.196349541;3.168483741;0.5;0.392699082;6.336967481;O;E;1;A;NA;20.79;36.6;4;6.2;3.8;7.2;20111203;498875.9639;8988965.394;;;
JAM_A02;T04;123;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;37;0.107521009;1.6997729;0.37;0.29059732;4.593980811;O;C;2;A;NA;14.96;34.46;1.8;5.8;5.3;3.6;20111203;498875.3957;8988962.145;;;
JAM_A02;T04;124;TANIBUCA;Terminalia amazonia;Combretaceae;0.68;35.2;0.097313974;1.241084043;0.352;0.276460154;3.525806939;O;C;2;A;NA;20.85;28.92;0.5;1.6;1.5;1.4;20111203;498907.5253;8988967.065;;;
JAM_A02;T04;125;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;16.1;0.020358306;0.221518243;0.161;0.126449104;1.375889705;O;S;3;A;NA;13.11;23.72;0.5;1.6;1.5;1.4;20111203;498897.9015;8988964.267;;;
JAM_A02;T04;126;APUI;Clusia insignis;Clusiaceae;0.56;65;0.331830724;2.947217068;0.65;0.510508806;4.534180105;O;C;1;A;NA;14.03;24.47;2.7;4.2;5.6;6.5;20111203;498893.3245;8988969.351;;;
JAM_A02;T04;127;INHARE;Helicostylis sp.;Moraceae;0.65;12.5;0.012271846;0.116772253;0.125;0.09817477;0.934178025;O;S;3;A;NA;12.9;22.5;2;2.5;1.6;1.8;20111203;498877.006;8988962.06;;;
JAM_A02;T04;128;POROROCA;Dialium guianense;Fabaceae;0.89;62.4;0.305815195;7.163736347;0.624;0.490088454;11.48034671;O;C;2;A;NA;21.81;40.6;5.6;8.2;11;2.5;20111203;498875.379;8988966.555;;;
JAM_A02;T04;129;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;32.7;0.08398184;0.923269661;0.327;0.256825199;2.823454622;O;S;3;A;NA;12.01;23.97;6;2.4;3.2;3.1;20111203;498873.657;8988962.621;;;
JAM_A02;T04;130;INHARE;Helicostylis sp.;Moraceae;0.65;33.7;0.089196884;1.28582215;0.337;0.264679181;3.815495994;O;C;2;A;NA;24.27;34.09;3;3.9;4;3.4;20111203;498872.9525;8988961.267;;;
JAM_A02;T04;131;UXIRANA;Sacoglottis guianensis;Humiriaceae;0.84;16;0.020106193;0.177750675;0.16;0.125663706;1.110941718;O;S;2;A;NA;10.87;16.24;2.8;2.6;1.7;3.2;20111203;498819.747;8988958.038;;;
JAM_A02;T04;132;INHARE;Helicostylis sp.;Moraceae;0.65;10.9;0.009331316;0.063365729;0.109;0.0856084;0.581336961;O;S;3;A;NA;11.3;16.06;1.9;1.9;2;1.7;20111203;498815.131;8988956.703;;;
JAM_A02;T04;133;MATAMATA JIBOIA;Eschweilera sp.;Lecythidaceae;0.83;18.7;0.027464588;0.340635145;0.187;0.146869457;1.821578314;O;S;2;A;NA;19;23.11;2.2;1.4;2.2;2.7;20111203;498814.1471;8988957.835;;;
JAM_A02;T04;134;ANGELIM AMARGOSO;Parahancornia amapa;Apocynaceae;0.46;46;0.166190251;1.697888412;0.46;0.361283155;3.691061766;O;C;1;A;NA;24.4;34.27;1.9;5.3;6;2.6;20111203;498805.4839;8988957.011;;;
JAM_A02;T04;135;SUCUPIRA;Diplotropis sp.;Fabaceae;0.75;73.7;0.426603935;7.755318757;0.737;0.578838446;10.52282057;O;E;1;A;NA;27.49;37.42;6;2;3.5;8.2;20111203;498802.4829;8988959.702;;;
JAM_A02;T04;136;ACARIQUARA;Minquartia guianensis;Olacaceae;0.77;34.7;0.094569007;1.017250845;0.347;0.272533163;2.93155863;O;S;3;A;NA;15.41;21.56;3.3;4;3.7;4.8;20111203;498800.9165;8988957.785;;;
JAM_A02;T04;137;MATA MATA BRANCO;Eschweilera coriacea;Lecythidaceae;0.85;26.2;0.053912872;0.84959346;0.262;0.205774319;3.242723131;O;S;2;A;NA;24.08;28.54;3.5;2.3;1.6;2.2;20111203;498788.6347;8988955.697;;;
JAM_A02;T04;138;UXIRANA;Sacoglottis guianensis;Humiriaceae;0.84;13.4;0.014102609;0.108852378;0.134;0.105243354;0.81233118;O;S;3;A;NA;9.22;14.18;2;2.3;2;2.5;20111203;498785.6209;8988955.781;;;
JAM_A02;T04;139;MUIRATINGA;Brosimum rubescens ;Moraceae;0.83;31;0.075476764;1.004658445;0.31;0.243473431;3.240833695;O;S;2;A;NA;12.86;24.89;2.6;1.2;2;2.3;20111203;498782.7141;8988955.772;;;
JAM_A02;T04;140;INGARANA;Inga sp.;Fabaceae;0.58;18.1;0.025730429;0.227274767;0.181;0.142157068;1.255661697;O;S;2;A;NA;15.9;23.65;2;1.5;1.2;1.2;20111203;498775.4409;8988953.745;;;
JAM_A02;T04;141;UXIRANA;Sacoglottis guianensis;Humiriaceae;0.84;27.9;0.061136178;0.829689257;0.279;0.219126088;2.973796621;O;S;2;A;NA;17.94;24.93;4;1;2.8;2.2;20111203;498723.6031;8988951.015;;;
JAM_A02;T04;142;ESCORREGA MACACO;Capirona huberiana;Rubiaceae;0.59;45;0.159043128;2.372356671;0.45;0.353429174;5.271903713;O;E;1;A;NA;19.65;38.82;5;8.8;8;5.1;20111203;498768.3066;8988958.144;;;
JAM_A02;T04;143;BREU FOLHA GRANDE;Protium robustum;Burseraceae;0.64;14.1;0.015614501;0.064917924;0.141;0.110741141;0.460410809;O;S;3;A;NA;5.43;10.02;2.6;3.6;2;2.6;20111203;498763.8349;8988953.41;;;
JAM_A02;T04;144;MORTA;NI;NI;0.58;14;0.015393804;0.050079047;0.14;0.109955743;0.357707479;O;NA;NA;D;3;NA;11.28;NA;NA;NA;NA;20111203;498760.8283;8988953.394;;;
JAM_A02;T04;145;AMAPA DOCE;Brosimum parinarioides;Moraceae;0.58;44.9;0.158337055;1.668999255;0.449;0.352643775;3.71714756;O;C;2;A;NA;18.71;28.04;2.9;3.5;2.8;1.8;20111203;498760.2219;8988954.855;;;
JAM_A02;T04;146;UCUUBA;Virola melinoni;Myristicaceae;0.48;6.3;0.003117245;0.00998394;0.063;0.049480084;0.158475234;O;S;3;A;NA;7.94;10.38;1.6;1.2;0.8;1;20111203;498756.383;8988952.473;;;
JAM_A02;T04;147;MUIRAPIRANGA;Brosimum rubescens;Moraceae;0.83;24.2;0.045996058;0.6730878;0.242;0.190066356;2.781354546;O;C;2;A;NA;19.73;27.36;9;2.8;2.5;1.5;20111203;498746.4871;8988952.061;;;
JAM_A02;T04;148;INGA VERMELHO;Inga alba;Fabaceae;0.59;58.3;0.266948196;3.133772666;0.583;0.457887129;5.375253286;O;C;2;A;NA;22.01;30.91;1.6;4.8;4.3;6.3;20111203;498743.4709;8988956.356;;;
JAM_A02;T04;149;LOURO PIMENTA;Ocotea canaliculata;Lauraceae;0.48;18.6;0.027171635;0.156557018;0.186;0.146084058;0.8417044;O;S;3;A;NA;13.2;18.54;2.2;1.4;1.3;3.5;20111203;498742.8964;8988951.803;;;
JAM_A02;T04;150;INHARE;Helicostylis sp.;Moraceae;0.65;16.3;0.020867244;0.281086941;0.163;0.128019901;1.72445976;O;S;2;A;NA;23.07;31.85;3;2.3;0;3.3;20111203;498737.5654;8988954.828;;;
JAM_A02;T04;151;UCUUBA;Virola melinoni;Myristicaceae;0.48;9.3;0.006792909;0.015410295;0.093;0.073042029;0.165702093;O;S;2;A;NA;3.33;7.35;1.7;1.3;2.3;1.2;20111203;498735.7149;8988951.285;;;
JAM_A02;T04;152;TAXI VERMELHO;Tachigali alba;Fabaceae;0.56;9.7;0.007389811;0.028057597;0.097;0.076183622;0.28925358;O;S;3;A;NA;7.02;10.46;1;2.4;0.8;1.2;20111203;498725.5341;8988950.653;;;
JAM_A02;T05;1;SERINGA;Hevea brasiliensis;Euphorbiaceae;0.49;25;0.049087385;0.270025994;0.25;0.196349541;1.080103975;O;C;1;A;NA;8.46;17.25;5.6;3.4;4;5.3;20111202;498745.7381;8987946.988;;;
JAM_A02;T05;2;VIROLA;Virola melinoni;Myristicaceae;0.48;40;0.125663706;0.877748121;0.4;0.314159265;2.194370304;O;C;2;A;NA;13.35;22.63;3.2;3.6;4.3;4.8;20111202;498754.6496;8987949.185;;;
JAM_A02;T05;3;CAPOEIRO PRETO;Colubrina glandulosa;Rhamnaceae;0.65;16.1;0.020358306;0.155260795;0.161;0.126449104;0.964352764;O;S;3;A;NA;13.29;18.16;2.2;2.5;1;3.6;20111202;498754.9493;8987949.198;;;
JAM_A02;T05;4;ANANI;Symphonia globulifera;Clusiaceae;0.6;23.8;0.044488094;0.29982317;0.238;0.186924763;1.259761217;O;S;2;A;NA;6.16;17.33;3;3.4;1.8;2.7;20111202;498758.1461;8987949.34;;;
JAM_A02;T05;5;CEDRORANA;Cedrelinga cateniformis;Fabaceae;0.5;60;0.282743339;5.186736874;0.6;0.471238898;8.644561456;O;E;1;A;NA;33.67;56.18;10;9.5;3.7;15;20111202;498804.0828;8987947.272;;;
