area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,D.class,fallen.wood,Hcom,Htot,RN,RS,RE,RW,date,UTM.Easting,UTM.Northing
TAP_A03,71,008b,morototo,Schefflera morototoni,Araliaceae,12.8,O,FALSE,NA,NA,NA,NA,1.7,1.7,1.7,1.7,20160310,727279.734599872,9655269.042516
TAP_A03,71,009a,tatajuba,Bagassa guianensis,Moraceae,12.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727256.136297551,9655261.5731776
TAP_A03,71,009b,breu sucuruba,Trattinnickia burserifolia,Burseraceae,10.1,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727287.87477628,9655276.07516
TAP_A03,71,010a,andorinha,Casearia grandiflora,Salicaceae,22.4,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727263.682987744,9655264.411268
TAP_A03,71,010b,envira preta,Guatteria schomburgkiana,Annonaceae,10.5,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727286.65784128,9655276.70952
TAP_A03,71,011a,lacre,Vismia guianensis,Hypericaceae,24.6,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727263.525740256,9655267.231088
TAP_A03,71,011b,urucu da mata,NA,NA,12,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727283.1322421,9655278.11551
TAP_A03,71,012a,pau jacare,Laetia procera,Salicaceae,19.5,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727262.648816832,9655267.338784
TAP_A03,71,012b,urucu da mata,NA,NA,28.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727276.369710464,9655276.399544
TAP_A03,71,013a,inaja,Attalea maripa,Arecaceae,41,P,FALSE,NA,NA,12.3,17.27,5.4,5.7,5.7,5.4,20160310,727266.093242416,9655263.471648
TAP_A03,71,013b,urucu da mata,NA,NA,24.2,O,FALSE,NA,NA,9.65,16.91,3.5,5.4,6.3,7,20160310,727275.606503264,9655278.802844
TAP_A03,71,014a,envira preta,Guatteria schomburgkiana,Annonaceae,15.5,O,FALSE,NA,NA,NA,NA,1.4,1.2,2.5,1.8,20160310,727257.79304192,9655266.2123
TAP_A03,71,014b,envira preta,Guatteria schomburgkiana,Annonaceae,31.6,O,FALSE,NA,NA,10.53,15.75,NA,NA,NA,NA,20160310,727280.2236324,9655280.81614
TAP_A03,71,015a,tatajuba,Bagassa guianensis,Moraceae,22.2,O,FALSE,NA,NA,NA,NA,3.3,3,2,5.5,20160310,727257.190145144,9655266.418402
TAP_A03,71,015b,urucu da mata,NA,NA,23,O,FALSE,NA,NA,15.61,26.75,NA,NA,NA,NA,20160310,727286.41817264,9655284.594656
TAP_A03,71,016a,fava paricana,Dimorphandra macrostachya,Fabaceae,11.9,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727252.764980096,9655264.383752
TAP_A03,71,016b,urucu da mata,NA,NA,25.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727287.390620732,9655284.84361
TAP_A03,71,017a,inga branco,Inga thibaudiana,Fabaceae,25.9,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727254.47802848,9655266.60026
TAP_A03,71,017b,fava marimari,Cassia fastuosa,Fabaceae,31.7,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727289.36232812,9655285.24316
TAP_A03,71,018a,morototo,Schefflera morototoni,Araliaceae,17.3,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727251.474906796,9655269.222392
TAP_A03,71,018b,castanha de arara,NA,NA,16.5,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727287.85781064,9655286.84944
TAP_A03,71,019a,inaja,Attalea maripa,Arecaceae,45.5,P,FALSE,NA,NA,6.33,8.8,6.4,6.4,6.4,6.4,20160310,727249.543717357,9655276.3792352
TAP_A03,71,019b,castanha de arara,NA,NA,12.7,O,FALSE,NA,NA,4.31,16.44,2.5,1,1,2.6,20160310,727286.854303248,9655286.6963
TAP_A03,71,020a,freijo branco,Cordia scabrifolia,Boraginaceae,17.4,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727262.17378801,9655272.2833984
TAP_A03,71,020b,urucu da mata,NA,NA,25.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727285.73647088,9655286.932352
TAP_A03,71,021a,tatapiririca,Tapirira guianensis,Anacardiaceae,18.1,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727261.643420854,9655273.7964096
TAP_A03,71,021b,envira sombrero,NA,NA,13.4,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727276.00139194,9655280.87979
TAP_A03,71,022a,tatapiririca,Tapirira guianensis,Anacardiaceae,29.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727261.610272907,9655273.8909728
TAP_A03,71,022b,envira sombrero,NA,NA,15.9,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727275.971040656,9655280.976028
TAP_A03,71,023a,inaja,Attalea maripa,Arecaceae,40.8,P,FALSE,NA,NA,13.2,17.27,8,8,8,8,20160310,727256.063578088,9655275.37421
TAP_A03,71,023b,freijo branco,Cordia scabrifolia,Boraginaceae,17.9,O,FALSE,NA,NA,5.66,20.23,2,2,2,2,20160310,727273.724079688,9655278.11352
TAP_A03,71,024a,burra leiteira,Sapium marmieri,Euphorbiaceae,16.3,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727252.60925632,9655274.529684
TAP_A03,71,024b,urucu da mata,NA,NA,19.5,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727273.446139024,9655278.9768
TAP_A03,71,025a,urucu da mata,NA,NA,16.6,O,FALSE,NA,NA,NA,NA,3.4,3,1.4,3.2,20160310,727248.627173555,9655273.0647408
TAP_A03,71,025b,urucu da mata,NA,NA,12.7,O,FALSE,NA,NA,5.81,8.54,NA,NA,NA,NA,20160310,727274.603880892,9655278.650234
TAP_A03,71,026a,urucu da mata,NA,NA,13.9,O,FALSE,NA,NA,NA,NA,2.6,2.6,2.9,2.6,20160310,727248.591830758,9655273.1579896
TAP_A03,71,026b,freijo branco,Cordia scabrifolia,Boraginaceae,26.7,O,FALSE,NA,NA,11.07,15.43,NA,NA,NA,NA,20160310,727274.020480344,9655280.474728
TAP_A03,71,027a,tatapirica,NA,NA,18.1,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727246.934958806,9655275.522647
TAP_A03,71,027b,urucu da mata,NA,NA,31,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727280.0568698,9655288.28728
TAP_A03,71,028a,castanha de arara,NA,NA,21.7,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727251.397925984,9655276.637804
TAP_A03,71,028b,sardinheira,Casearia grandiflora,Salicaceae,17.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727280.923466888,9655292.487176
TAP_A03,71,029a,goiaba de anta,Bellucia grossularioides,Melastomataceae,12.9,O,FALSE,NA,NA,6.45,10.93,NA,NA,NA,NA,20160310,727250.61862473,9655279.3309104
TAP_A03,71,029b,castanha de arara,NA,NA,13.1,O,FALSE,NA,NA,NA,NA,2,2.6,2,4.4,20160310,727279.55539008,9655293.48868
TAP_A03,71,030a,inga vermelho,Inga alba,Fabaceae,49.5,O,FALSE,NA,NA,NA,NA,7,5.3,6.5,6.2,20160310,727255.984863842,9655280.996837
TAP_A03,71,030b,jatoba,Hymenaea courbaril,Fabaceae,11.5,O,FALSE,NA,NA,11.34,26.47,NA,NA,NA,NA,20160310,727280.08434458,9655295.30267
TAP_A03,71,031a,castanha de arara,NA,NA,24.1,O,FALSE,NA,NA,NA,NA,3,3.3,3,3.8,20160310,727250.94396752,9655284.9935
TAP_A03,71,031b,inga branco,Inga thibaudiana,Fabaceae,13.8,O,FALSE,NA,NA,11.8,20.71,NA,NA,NA,NA,20160310,727281.021224672,9655295.759152
TAP_A03,71,032a,castanha de arara,NA,NA,13.5,O,FALSE,NA,NA,NA,NA,1.6,2,1.3,1.5,20160310,727245.918046048,9655283.122436
TAP_A03,71,032b,sardinheira,Casearia grandiflora,Salicaceae,17.9,O,FALSE,NA,NA,7.55,11.26,NA,NA,NA,NA,20160310,727279.75586176,9655300.0356
TAP_A03,71,033a,taquari,Mabea angularis,Euphorbiaceae,13,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727246.331153146,9655283.4891616
TAP_A03,71,033b,tatajuba,Bagassa guianensis,Moraceae,13.1,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727278.666517232,9655300.059884
TAP_A03,71,034a,castanha de arara,NA,NA,16.5,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727244.359237306,9655285.202577
TAP_A03,71,034b,mamoninha,Esenbeckia febrifuga,Rutaceae,16.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727276.3957123,9655300.39653
TAP_A03,71,035a,castanha de arara,NA,NA,19.5,O,FALSE,NA,NA,NA,4.51,NA,NA,NA,NA,20160310,727244.226835064,9655285.2596
TAP_A03,71,035b,morta,NA,NA,26.2,O,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,20160310,727278.001006436,9655302.292862
TAP_A03,71,036a,castanha de arara,NA,NA,12.8,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727244.32394761,9655285.2958576
TAP_A03,71,036b,piquia,Caryocar villosum,Caryocaraceae,23,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727273.900549952,9655294.40078
TAP_A03,71,037a,urucu da mata,NA,NA,25,O,FALSE,NA,NA,12.85,16.56,NA,NA,NA,NA,20160310,727244.518172703,9655285.3683728
TAP_A03,71,037b,castanha do para,Bertholletia excelsa,Lecythidaceae,15.1,O,FALSE,NA,NA,NA,NA,2.6,3,1,2.7,20160310,727269.15349988,9655292.30968
TAP_A03,71,038a,urucu da mata,NA,NA,23.4,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727244.482918408,9655285.4616746
TAP_A03,71,038b,castanha do para,Bertholletia excelsa,Lecythidaceae,16.8,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727269.250240718,9655292.345715
TAP_A03,71,039a,castanha do para,Bertholletia excelsa,Lecythidaceae,40.5,O,FALSE,NA,NA,NA,NA,6,6,6,6,20160310,727250.718098,9655288.64374
TAP_A03,71,039b,embauba branca,Cecropia palmata,Urticaceae,21.8,O,FALSE,NA,NA,18.12,25.45,NA,NA,NA,NA,20160310,727270.325701832,9655298.876296
TAP_A03,71,040a,urucu da mata,NA,NA,33.6,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727249.23169892,9655289.6888
TAP_A03,71,040b,lacre,Vismia guianensis,Hypericaceae,11.5,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727267.177032936,9655298.44856
TAP_A03,71,041a,urucu da mata,NA,NA,16.5,O,FALSE,NA,NA,8.38,16.89,NA,NA,NA,NA,20160310,727249.392563661,9655289.8557512
TAP_A03,71,041b,lacre,Vismia guianensis,Hypericaceae,15.7,O,FALSE,NA,NA,NA,NA,3.5,2.5,4.3,3,20160310,727267.14615064,9655298.54448
TAP_A03,71,042a,envira preta,Guatteria schomburgkiana,Annonaceae,10.7,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727250.983181491,9655290.6648502
TAP_A03,71,042b,envira preta,Guatteria schomburgkiana,Annonaceae,15.8,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727267.603074316,9655300.544162
TAP_A03,71,043a,envira preta,Guatteria schomburgkiana,Annonaceae,24.1,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727240.851726044,9655295.07176
TAP_A03,71,043b,morta,NA,NA,18.6,O,TRUE,1,TRUE,NA,NA,NA,NA,NA,NA,20160310,727275.89779488,9655302.043388
TAP_A03,71,044a,jarana,Lecythis lurida,Lecythidaceae,10,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727248.429614456,9655299.002058
TAP_A03,71,044b,morta,NA,NA,15.3,O,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,20160310,727272.8128154,9655304.98164
TAP_A03,71,045a,freijo,Cordia goeldiana,Boraginaceae,15.4,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727251.039414336,9655300.202512
TAP_A03,71,045b,envira preta,Guatteria schomburgkiana,Annonaceae,11.1,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727265.97569384,9655305.63354
TAP_A03,71,046a,inaja,Attalea maripa,Arecaceae,59.6,P,FALSE,NA,NA,NA,NA,7.3,7.3,7.3,7.3,20160310,727261.69634508,9655305.09092
TAP_A03,71,046b,parapara,Jacaranda copaia,Bignoniaceae,14.6,O,FALSE,NA,NA,4.37,16.85,NA,NA,NA,NA,20160310,727264.67556696,9655306.21808
TAP_A03,71,047a,muiratinga,Maquira coriacea,Moraceae,12.3,O,FALSE,NA,NA,NA,NA,2,2,2,2,20160310,727261.749319959,9655304.2511296
TAP_A03,71,047b,envira sombrero,NA,NA,10.3,O,FALSE,NA,NA,8.04,13.23,NA,NA,NA,NA,20160310,727277.45520192,9655307.81096
TAP_A03,71,048a,pau jacare,Laetia procera,Salicaceae,22.4,O,FALSE,NA,NA,7.99,11.43,4.4,2.5,3,3.5,20160310,727258.36647572,9655301.68448
TAP_A03,71,048b,envira sombrero,NA,NA,14,O,FALSE,NA,NA,12.49,21.37,1.5,2,2.1,1,20160310,727279.5727508,9655308.06902
TAP_A03,71,049a,embauba,Cecropia ficifolia,Urticaceae,14.3,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727262.63874432,9655302.22286
TAP_A03,71,049b,sardinheira,Casearia grandiflora,Salicaceae,22.8,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727285.774607028,9655313.224886
TAP_A03,71,050a,freijo branco,Cordia scabrifolia,Boraginaceae,13.5,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727259.31484152,9655295.60656
TAP_A03,71,050b,envira preta,Guatteria schomburgkiana,Annonaceae,18.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727286.79307616,9655313.5014
TAP_A03,71,051a,freijo branco,Cordia scabrifolia,Boraginaceae,10.3,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727288.878033448,9655306.697208
TAP_A03,71,051b,envira sombrero,NA,NA,10.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727287.305852112,9655311.634612
TAP_A03,71,052a,castanha de arara,NA,NA,19.5,O,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,20160310,727290.082853542,9655304.6558056
TAP_A03,71,052b,morta,NA,NA,29.3,O,TRUE,1,TRUE,NA,NA,NA,NA,NA,NA,20160310,727288.871168176,9655305.935996
TAP_A03,71,053a,freijo branco,Cordia scabrifolia,Boraginaceae,13.8,O,FALSE,NA,NA,14.5,31.73,3,2.1,3,2,20160310,727263.931157387,9655295.6206928
TAP_A03,71,053b,inga vermelho,Inga alba,Fabaceae,47.1,O,FALSE,NA,NA,10.11,14.56,7.5,6.5,10.8,4.3,20160310,727289.9292764,9655306.00742
TAP_A03,71,054a,freijo branco,Cordia scabrifolia,Boraginaceae,14.9,O,FALSE,NA,NA,14.5,27.82,1.5,2,1.7,2,20160310,727263.735941072,9655295.547584
TAP_A03,71,054b,inga vermelho,Inga alba,Fabaceae,42.3,O,FALSE,NA,NA,8.59,11.76,2.3,11.6,3.6,11.3,20160310,727290.036521216,9655305.613988
TAP_A03,71,055a,fava paricana,Dimorphandra macrostachya,Fabaceae,22.6,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727271.29694292,9655295.79668
TAP_A03,71,055b,sardinheira,Casearia grandiflora,Salicaceae,17.3,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727283.285622824,9655302.760848
TAP_A03,71,056a,tucuma,Astrocaryum aculeatum,Arecaceae,30,P,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727259.63494116,9655291.44068
TAP_A03,71,056b,morta,NA,NA,14,O,TRUE,5,FALSE,NA,NA,NA,NA,NA,NA,20160310,727281.4190264,9655301.73776
TAP_A03,71,057a,parapara,Jacaranda copaia,Bignoniaceae,45.5,O,FALSE,NA,NA,NA,NA,5,5.2,4,5.3,20160310,727260.60920112,9655288.5917
TAP_A03,71,057b,muiratinga,Maquira coriacea,Moraceae,11.8,O,FALSE,NA,NA,15.29,25.01,NA,NA,NA,NA,20160310,727283.38235322,9655298.69003
TAP_A03,71,058a,cupiuba,Goupia glabra,Goupiaceae,11.7,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727261.9082144,9655284.79306
TAP_A03,71,058b,joao mole,Neea oppositifolia,Nyctaginaceae,12.4,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727287.396663,9655299.646
TAP_A03,71,059a,envira preta,Guatteria schomburgkiana,Annonaceae,12.3,O,FALSE,NA,NA,6.55,9.69,NA,NA,NA,NA,20160310,727261.23684292,9655280.481248
TAP_A03,71,059b,castanha de arara,NA,NA,11.7,O,FALSE,NA,NA,NA,NA,1.4,1.4,1.4,1.4,20160310,727288.6541195,9655302.82141
TAP_A03,71,060a,fava paricana,Dimorphandra macrostachya,Fabaceae,23.5,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727262.581388,9655279.69448
TAP_A03,71,060b,envira preta,Guatteria schomburgkiana,Annonaceae,22.3,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727284.91253628,9655297.09912
TAP_A03,71,061a,cupiuba,Goupia glabra,Goupiaceae,16.4,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727270.186132,9655282.49672
TAP_A03,71,061b,castanha de arara,NA,NA,11.7,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727290.787330944,9655298.960104
TAP_A03,71,062a,urucu da mata,NA,NA,16.4,O,FALSE,NA,NA,17.17,21.64,7.6,2,3,2.3,20160310,727272.842204607,9655276.2901908
TAP_A03,71,062b,tatajuba,Bagassa guianensis,Moraceae,18,O,FALSE,NA,NA,8.33,13.39,0.7,3.3,4.8,2.3,20160310,727292.74445282,9655295.67983
TAP_A03,71,063a,lacre,Vismia guianensis,Hypericaceae,18.2,O,FALSE,NA,NA,NA,NA,2.4,3.1,2.8,3,20160310,727266.937246928,9655273.169568
TAP_A03,71,063b,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,19.4,O,FALSE,NA,NA,12.67,16.85,NA,NA,NA,NA,20160310,727292.649517296,9655292.180716
TAP_A03,71,064a,tatajuba,Bagassa guianensis,Moraceae,22.6,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727265.9676309,9655272.92231
TAP_A03,71,064b,pente de macaco,Apeiba petoumo,Malvaceae,10.3,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727291.099178,9655290.20288
TAP_A03,71,065a,castanha de arara,NA,NA,35.5,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727272.328505936,9655269.572672
TAP_A03,71,065b,urucu da mata,NA,NA,18,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727289.752553312,9655283.875052
TAP_A03,71,066a,tatajuba,Bagassa guianensis,Moraceae,30.8,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727272.669961304,9655269.48263
TAP_A03,71,066b,embauba branca,Cecropia palmata,Urticaceae,22.9,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727295.452384424,9655285.745672
TAP_A03,71,067a,tatajuba,Bagassa guianensis,Moraceae,14,O,FALSE,NA,NA,9.07,13.46,NA,NA,NA,NA,20160310,727272.606886882,9655269.6736856
TAP_A03,71,067b,inga branco,Inga thibaudiana,Fabaceae,14.3,O,FALSE,NA,NA,NA,NA,5.4,1.2,4.3,2.1,20160310,727295.228100804,9655279.070078
TAP_A03,71,068a,inaja,Attalea maripa,Arecaceae,47,P,FALSE,NA,NA,NA,NA,7.5,7.5,7.5,7.5,20160310,727272.951836614,9655268.9430496
TAP_A03,71,068b,inga branco,Inga thibaudiana,Fabaceae,34.8,O,FALSE,NA,NA,7.98,18.08,NA,NA,NA,NA,20160310,727295.30959644,9655278.77564
TAP_A03,71,069a,urucu da mata,NA,NA,24.6,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727274.40303304,9655269.57614
TAP_A03,71,069b,embauba branca,Cecropia palmata,Urticaceae,20.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727296.70433228,9655270.10468
TAP_A03,71,070a,andorinha,Casearia grandiflora,Salicaceae,23.6,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727269.424218184,9655265.849024
TAP_A03,71,070b,tatajuba,Bagassa guianensis,Moraceae,17.8,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727298.856805136,9655269.582756
TAP_A03,71,071a,morta,NA,NA,12.5,O,TRUE,1,FALSE,14.28,22.03,NA,NA,NA,NA,20160310,727277.019782488,9655262.496446
TAP_A03,71,071b,lacre,Vismia guianensis,Hypericaceae,26.5,O,FALSE,NA,NA,NA,8.02,2.5,2.5,1.2,2,20160310,727300.063911512,9655268.828096
TAP_A03,71,072a,andorinha,Casearia grandiflora,Salicaceae,16.6,O,FALSE,NA,NA,NA,NA,2,1.3,3.2,1.8,20160310,727271.91118944,9655258.52848
TAP_A03,71,072b,pelo de cutia,Banara guianensis,Salicaceae,10.3,O,FALSE,NA,NA,13.4,18.04,NA,NA,NA,NA,20160310,727299.47753392,9655267.32296
TAP_A03,71,073a,inga amarelo,Inga sp.,Fabaceae,14.4,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727270.711819664,9655256.07434
TAP_A03,71,073b,inga vermelho,Inga alba,Fabaceae,17.3,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727293.664208664,9655266.642928
TAP_A03,71,074a,inga amarelo,Inga sp.,Fabaceae,14.9,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727270.711819664,9655256.07434
TAP_A03,71,074b,inga vermelho,Inga alba,Fabaceae,14,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727293.720309128,9655266.447696
TAP_A03,71,075a,inga amarelo,Inga sp.,Fabaceae,16.1,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727270.860506529,9655256.2339984
TAP_A03,72,001a,parapara,Jacaranda copaia,Bignoniaceae,25.6,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727234.759116144,9655084.56143984
TAP_A03,72,001b,joao mole,Neea oppositifolia,Nyctaginaceae,33.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727262.37416356,9655081.1354816
TAP_A03,72,002a,parapara,Jacaranda copaia,Bignoniaceae,14.1,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727234.444934464,9655086.32542304
TAP_A03,72,002b,axixa,Sterculia pruriens,Malvaceae,12,O,FALSE,NA,NA,12.85,15.26,3.5,0.5,4,2.5,20160309,727263.42442096,9655083.0678856
TAP_A03,72,003a,urucum,Bixa arborea,Bixaceae,24.3,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727246.20142928,9655083.4462608
TAP_A03,72,003b,embauba branca,Cecropia palmata,Urticaceae,32,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727262.508215128,9655083.94651808
TAP_A03,72,004a,morta,NA,NA,16.4,O,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,20160309,727242.51431152,9655086.8727152
TAP_A03,72,004b,pau jacare,Laetia procera,Salicaceae,15.9,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727257.692772104,9655083.42106344
TAP_A03,72,005a,fava branca,Parkia paraensis,Fabaceae,12.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727248.271556128,9655087.02805808
TAP_A03,72,005b,morta,NA,NA,15.6,O,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,20160309,727258.83774764,9655087.4387504
TAP_A03,72,006a,capueiro,Rinorea guianensis,Violaceae,12.9,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727245.425837044,9655087.73221784
TAP_A03,72,006b,matamata preto,Eschweilera ovata,Lecythidaceae,28.5,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727260.72599726,9655086.7983636
TAP_A03,72,007a,parapara,Jacaranda copaia,Bignoniaceae,25.6,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727246.415010344,9655088.44553784
TAP_A03,72,007b,embauba,Cecropia ficifolia,Urticaceae,10.3,O,FALSE,NA,NA,15.04,18.42,1.5,2,1.2,2.1,20160309,727265.328540136,9655082.81611496
TAP_A03,72,008a,morta,NA,NA,26.8,O,TRUE,1,FALSE,NA,19.04,NA,NA,NA,NA,20160309,727247.515621312,9655087.28170432
TAP_A03,72,008b,atuari,NA,NA,25.9,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727260.810903332,9655088.60044152
TAP_A03,72,009a,parapara,Jacaranda copaia,Bignoniaceae,11.9,O,FALSE,NA,NA,14.42,15.96,1.5,1.5,1.5,1.5,20160309,727244.54016096,9655089.4647856
TAP_A03,72,009b,abiurana,Pouteria gongrijpii,Sapotaceae,21.5,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727260.82033734,9655088.8006724
TAP_A03,72,010a,inga branco,Inga thibaudiana,Fabaceae,15.8,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727241.759603368,9655091.81154048
TAP_A03,72,010b,inga branco,Inga thibaudiana,Fabaceae,12.1,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727259.873254336,9655089.06843896
TAP_A03,72,011a,fava branca,Parkia paraensis,Fabaceae,15.7,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727243.673695672,9655091.68064992
TAP_A03,72,011b,burra leiteira,Sapium marmieri,Euphorbiaceae,15.1,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727257.97405384,9655089.5026024
TAP_A03,72,012a,embauba,Cecropia ficifolia,Urticaceae,31.9,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727243.70635196,9655092.4615056
TAP_A03,72,012b,tatajuba,Bagassa guianensis,Moraceae,12.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727262.04291148,9655094.3471268
TAP_A03,72,013a,tauari,Couratari stellata,Lecythidaceae,10.1,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727236.656662593,9655091.38568341
TAP_A03,72,013b,embauba branca,Cecropia palmata,Urticaceae,16.2,O,FALSE,NA,NA,14.89,17.58,2.5,2.5,2.5,2.1,20160309,727259.172292184,9655094.62699424
TAP_A03,72,014a,parapara,Jacaranda copaia,Bignoniaceae,23,O,FALSE,NA,NA,17.62,29.5,2.5,3.5,2.4,3.9,20160309,727237.165781838,9655092.12567783
TAP_A03,72,014b,envira sombrera,Xylopia sp.,Annonaceae,11.3,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160309,727261.95737044,9655092.5425404
