area.code,transect,tree,common.name,scientific.name,family.name,DBH,type,canopy,light,Dead,D.class,Hcom,Htot,RN,RS,RE,RW,Date,UTM.Easting,UTM.Northing
CAU_A01,T06,166,tanibuca,Terminalia amazonia,Combretaceae,42,O,C,2,FALSE,NA,20.4,30.29,1.4,7,5.4,3.6,20120201,780594.568414338,9585742.29815507
CAU_A01,T06,167,parajuba,Manilkara bidentata,Sapotaceae,56,O,C,2,FALSE,NA,22.89,34.83,2.5,3.2,3.7,2.3,20120201,780578.427426097,9585747.6549406
CAU_A01,T06,168,parajuba,Manilkara bidentata,Sapotaceae,55.4,O,C,2,FALSE,NA,19.21,30.04,3.2,3,6.2,2.8,20120201,780563.183410164,9585708.61883349
CAU_A01,T06,169,abiurana casca fina,Pouteria retinervis,Sapotaceae,35,O,S,2,FALSE,NA,17.63,24.96,3,2.8,3,2.3,20120201,780577.645874026,9585694.24794001
CAU_A01,T06,170,iperana,Eperua bijuga,Fabaceae,35.3,O,C,2,FALSE,NA,16.51,27.65,1.3,4.5,1.5,5.6,20120201,780569.84025965,9585685.93997761
CAU_A01,T06,171,goiabao,Pradosia cochlearia,Sapotaceae,44,O,C,2,FALSE,NA,21.53,29.49,4.7,1.5,2.6,2,20120201,780561.515007369,9585660.09264797
CAU_A01,T06,172,jutai-mirim,Hymenaea parvifolia,Fabaceae,40.5,O,C,2,FALSE,NA,25.12,32.13,2.6,4,1.4,3.8,20120201,780546.334987185,9585653.45044346
CAU_A01,T06,173,jutai-pororoca,Dialium guianense,Fabaceae,42,O,C,2,FALSE,NA,20.93,30.53,4,3.8,6.6,4.6,20120201,780535.804824897,9585627.3910237
CAU_A01,T06,174,jatoba,Hymenaea courbaril,Fabaceae,38.6,O,C,2,FALSE,NA,25.05,39.68,3.7,7.4,6,4.4,20120201,780547.481860181,9585609.97980892
CAU_A01,T06,175,jatereu,Lecythis idatimon,Lecythidaceae,39.3,O,S,2,FALSE,NA,17.76,26.22,4.2,3.6,4.8,3.3,20120201,780502.526736324,9585517.10708285
CAU_A01,T06,176,barrote,Tetragastris altissima,Burseraceae,45,O,S,2,FALSE,NA,21.5,27.27,7.5,1.4,4.5,2.6,20120201,780482.768400679,9585470.70150464
CAU_A01,T06,177,seringarana,Micrandra minor,Euphorbiaceae,41,O,C,2,FALSE,NA,27.98,33.68,3.8,3,3.4,3.2,20120201,780480.881709566,9585465.19481321
CAU_A01,T06,178,abiurana,Pouteria gongrijpii,Sapotaceae,60.7,O,C,2,FALSE,NA,31.32,38.09,6.3,4.2,3.8,3.7,20120201,780497.991529021,9585459.84544141
CAU_A01,T06,179,mato,NA,NA,43.8,O,C,2,FALSE,NA,24.78,29.55,5.6,2.6,3.5,2.2,20120201,780493.747808916,9585445.91665193
CAU_A01,T06,180,iperana,Eperua bijuga,Fabaceae,41.5,O,C,2,FALSE,NA,15.34,21.22,4.7,3.5,3,5.2,20120201,780478.453004046,9585452.18244361
CAU_A01,T06,181,abiurana branca,Pouteria guianensis,Sapotaceae,49.9,O,C,2,FALSE,NA,25.12,30.45,3.2,4.2,2.4,3.2,20120201,780479.716137722,9585449.69863619
CAU_A01,T06,182,abiurana,Pouteria gongrijpii,Sapotaceae,37.3,O,C,2,FALSE,NA,23.01,31.18,2.5,2.4,2.3,3.5,20120201,780481.94931496,9585419.19349928
CAU_A01,T06,183,ucuuba,Virola michelii,Myristicaceae,44.4,O,C,2,FALSE,NA,26.49,34.48,1.8,2,2.6,1.8,20120201,780482.895330317,9585418.86937747
CAU_A01,T06,184,breu barrote,Tetragastris panamensis,Burseraceae,45,O,S,2,FALSE,NA,20.1,28.89,4.6,7.2,5.3,6.8,20120201,780467.135527169,9585416.06482749
CAU_A01,T06,185,pau-jacare,Laetia procera,Salicaceae,37.5,O,C,2,FALSE,NA,23.63,29.72,6.2,4,4.7,5.5,20120201,780480.382411967,9585408.44965471
CAU_A01,T06,186,breu barrote,Tetragastris panamensis,Burseraceae,43.9,O,S,2,FALSE,NA,21.07,29.72,3,3,4.3,3.7,20120201,780456.911945608,9585390.85311685
CAU_A01,T06,187,fava orelha-de-macaco,Enterolobium schomburgkii,Fabaceae,73.3,O,C,2,FALSE,NA,24.46,37.66,6,10,9.4,9.3,20120201,780453.764790618,9585384.75276531
CAU_A01,T06,188,tauari,Couratari stellata,Lecythidaceae,55,O,C,2,FALSE,NA,35.26,40.36,4.8,5.2,4.5,3.7,20120201,780448.733614317,9585370.06825482
CAU_A01,T06,189,abiurana,Pouteria gongrijpii,Sapotaceae,56,O,C,2,FALSE,NA,31.69,44.39,4.8,1.4,6.2,2,20120201,780449.252008603,9585317.58924605
CAU_A01,T06,190,parajuba,Manilkara bidentata,Sapotaceae,39.8,O,S,2,FALSE,NA,26.63,31.35,4.6,4,5.3,3.2,20120201,780443.586595665,9585307.2241068
CAU_A01,T06,191,uxi,Endopleura uchi,Humiriaceae,37.5,O,S,2,FALSE,NA,23.62,29.66,2.8,3.7,8.4,0,20120201,780440.595330034,9585303.12137998
CAU_A01,T07,1,timborana,Pseudopiptadenia suaveolens,Fabaceae,50,O,E,1,FALSE,NA,25.53,39,6.9,7,4.9,1.2,20120209,779050.479466158,9585210.04113478
CAU_A01,T07,2,casca seca,Licania canescens,Chrysobalanaceae,43,O,S,2,FALSE,NA,18.53,32.61,5.2,5.5,4.4,5.4,20120209,779050.557672243,9585206.69775656
CAU_A01,T07,3,uxirana,Sacoglottis guianensis,Humiriaceae,33.8,O,S,2,FALSE,NA,18.91,30.72,4.1,3.3,3.7,4.5,20120209,779054.668879388,9585197.71407408
CAU_A01,T07,5,ucuuba,Virola michelii,Myristicaceae,33.7,O,S,1,FALSE,NA,30.34,53.7,2.8,1.7,1.6,2.2,20120209,779054.179326041,9585180.49869814
CAU_A01,T07,6,tanibuca,Terminalia amazonia,Combretaceae,55,O,E,1,FALSE,NA,36.23,43.06,7,6.6,7.7,4,20120209,779053.495598331,9585166.62398777
CAU_A01,T07,7,capueiro,Rinorea guianensis,Violaceae,15.5,O,S,2,FALSE,NA,10.71,21.6,0.9,0.5,0.7,1.1,20120209,779054.827319316,9585152.79642143
CAU_A01,T07,8,capueiro,Rinorea guianensis,Violaceae,10.8,O,S,2,FALSE,NA,7.76,14.93,0.8,2.2,1.7,0.5,20120209,779054.894353103,9585149.93066867
CAU_A01,T07,10,capueiro,Rinorea guianensis,Violaceae,23.2,O,S,2,FALSE,NA,8.99,19.27,4.5,0.7,2.2,1.3,20120209,779056.3006129,9585123.67978922
CAU_A01,T07,15,capueiro,Rinorea guianensis,Violaceae,10.8,O,S,2,FALSE,NA,6.42,10.94,2,0.2,1.7,1.2,20120209,779056.078616674,9585099.30236987
CAU_A01,T07,16,inga,Inga marginata,Fabaceae,20.2,O,S,2,FALSE,NA,14.35,22.38,3.3,2.3,6.2,0.6,20120209,779056.391441013,9585085.92885698
CAU_A01,T07,18,capueiro,Rinorea guianensis,Violaceae,18.9,O,S,3,FALSE,NA,14.33,21.26,2,2.6,1,1.3,20120209,779057.239663945,9585079.25828292
CAU_A01,T07,19,capueiro,Rinorea guianensis,Violaceae,11,O,S,3,FALSE,NA,4.93,7.28,2.8,0.8,0.6,12.8,20120209,779057.440187279,9585074.96199227
CAU_A01,T07,21,liana,NA,NA,12.3,L,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,20120209,779058.098196797,9585055.38402538
CAU_A01,T07,22,matamata,Eschweilera amazonica,Lecythidaceae,26.5,O,S,3,FALSE,NA,17.61,25.35,4.2,3.3,4.4,2.6,20120209,779057.754167673,9585052.9865441
CAU_A01,T07,23,capueiro,Rinorea guianensis,Violaceae,22.4,O,S,2,FALSE,NA,7.94,13.4,1.8,2.6,5.3,2,20120209,779057.28522484,9585047.71882015
CAU_A01,T07,24,carapanauba,Aspidosperma excelsum,Apocynaceae,92.1,O,E,1,FALSE,NA,29.29,40.44,6,6.5,7,5.3,20120209,779052.602590991,9585033.75057003
CAU_A01,T07,25,uxi,Endopleura uchi,Humiriaceae,74.7,O,E,1,FALSE,NA,27.36,42.22,13,8.3,13.6,8.5,20120209,779053.903969567,9585020.87806753
CAU_A01,T07,26,abiurana,Pouteria gongrijpii,Sapotaceae,42.3,O,S,2,FALSE,NA,21.13,35.91,3.2,2.9,5.9,3.5,20120209,779054.337377075,9585019.45454513
CAU_A01,T07,27,louro,Ocotea canaliculata,Lauraceae,40.2,O,C,2,FALSE,NA,20.8,36.83,5.7,4.1,5.2,4.8,20120209,779057.772793282,9585007.03300001
CAU_A01,T07,28,capueiro,Rinorea guianensis,Violaceae,12.3,O,S,2,FALSE,NA,9.13,11.92,1.2,2,4.1,1.1,20120209,779058.238664932,9584999.63812162
CAU_A01,T07,30,louro vermelho,Sextonia rubra,Lauraceae,87.6,O,E,1,FALSE,NA,30.34,50.14,10.3,9,11.6,6.9,20120209,779047.742322823,9584992.05746334
CAU_A01,T07,32,jatereu,Lecythis idatimon,Lecythidaceae,17.5,O,E,1,FALSE,NA,10.97,13.95,1.4,2.5,3.8,0.8,20120209,779056.079958199,9584983.60047337
CAU_A01,T07,33,capueiro,Rinorea guianensis,Violaceae,24.9,O,S,2,FALSE,NA,14.2,20.76,0.8,1.1,2.3,1,20120209,779056.254381826,9584972.30084956
CAU_A01,T07,34,matamata,Eschweilera parviflora,Lecythidaceae,38.9,O,S,1,FALSE,NA,18.12,29.42,3.1,3.9,3.2,2.6,20120209,779055.829178303,9584966.44286269
CAU_A01,T07,37,matamata,Eschweilera amazonica,Lecythidaceae,36.7,O,C,1,FALSE,NA,10.65,20.33,2.3,1.8,1.8,0.7,20120209,779053.285204979,9584959.02108593
CAU_A01,T07,39,capueiro,Rinorea guianensis,Violaceae,11.1,O,S,2,FALSE,NA,8.85,15.66,1.9,1,2.3,1.8,20120209,779052.283198362,9584924.49682086
CAU_A01,T07,40,joao-mole,Neea oppositifolia,Nyctaginaceae,55,O,E,1,FALSE,NA,25.59,41.59,5.6,4.9,4.6,4.6,20120209,779051.265639807,9584903.32472522
CAU_A01,T07,42,tachi branco,Tachigali paniculata,Fabaceae,37.2,O,E,1,FALSE,NA,17.23,29,4.1,4,5.7,2.1,20120209,779048.307278698,9584893.39654128
CAU_A01,T07,45,liana,NA,NA,15.4,L,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,20120209,779051.096386549,9584885.22501145
CAU_A01,T07,46,tachi preto,Tachigali myrmecophila,Fabaceae,16,O,S,2,FALSE,NA,10.37,17.47,0.1,0.1,0.1,6.4,20120209,779050.885305103,9584880.94267131
CAU_A01,T07,47,morta,NA,NA,14.5,O,NA,NA,TRUE,4,NA,8.46,NA,NA,NA,NA,20120209,779049.363952901,9584856.68451076
CAU_A01,T07,49,breu branco,Protium paniculatum,Burseraceae,11.5,O,S,2,FALSE,NA,8.62,15.63,1.1,0.4,0.9,0.5,20120209,779050.133389432,9584848.08893042
CAU_A01,T07,51,matamata,Eschweilera parviflora,Lecythidaceae,58.8,O,C,1,FALSE,NA,17.67,30.22,4.6,3.6,7.7,4,20120209,779048.686870358,9584838.5979658
CAU_A01,T07,53,uxi,Endopleura uchi,Humiriaceae,89.8,O,E,1,FALSE,NA,28.68,39.47,7.9,7.5,5.1,6.3,20120209,779045.665581205,9584830.10068496
CAU_A01,T07,58,papo-de-mutum,Lacunaria jenmanii,Ochnaceae,24.5,O,S,2,FALSE,NA,16.15,23.65,2.5,2.8,2.3,2.8,20120209,779047.721919354,9584793.36273157
CAU_A01,T07,60,barrote,Tetragastris altissima,Burseraceae,47,O,C,1,FALSE,NA,13.08,31.86,4.9,6.5,5,3,20120209,779038.500612838,9584782.16768441
CAU_A01,T07,62,ucurana,Sloanea guianensis,Elaeocarpaceae,70,O,E,1,FALSE,NA,13.98,23.11,7.2,6.8,5.2,5.5,20120209,779048.133318495,9584770.96014676
CAU_A01,T07,63,capueiro,Rinorea guianensis,Violaceae,18.7,O,S,3,FALSE,NA,14.79,21.03,1.7,4.5,4,1.9,20120209,779048.096280144,9584769.53183595
CAU_A01,T07,65,uxirana,Sacoglottis guianensis,Humiriaceae,42.5,O,C,1,FALSE,NA,12.07,15.27,1.6,1.8,11,0.9,20120209,779044.788635383,9584757.70701446
CAU_A01,T07,66,capueiro,Rinorea guianensis,Violaceae,14.6,O,S,3,FALSE,NA,12.98,18.31,1.8,3.8,3.1,1.3,20120209,779047.266695393,9584745.25573677
CAU_A01,T07,67,mapatirana,Pourouma minor,Urticaceae,39.8,O,C,1,FALSE,NA,15.95,27.41,4.7,7.1,6.2,6.3,20120209,779042.406577867,9584742.9996485
CAU_A01,T07,68,uxi,Endopleura uchi,Humiriaceae,10.2,O,S,2,FALSE,NA,8.04,15.14,1.1,1,0.9,1,20120209,779046.92100412,9584731.92483589
CAU_A01,T07,69,capueiro,Rinorea guianensis,Violaceae,10.1,O,S,2,FALSE,NA,9.72,17.04,3.1,1.2,2.6,1.3,20120209,779046.809889068,9584727.63990347
CAU_A01,T07,72,pau-jacare,Laetia procera,Salicaceae,64.2,O,E,1,FALSE,NA,29.35,37.16,3.8,3.8,4.1,3.3,20120209,779042.6654748,9584714.40750946
CAU_A01,T07,73,caramuxi,Pouteria hispida,Sapotaceae,54.1,O,E,1,FALSE,NA,23.84,35.95,10,2.6,11,3.1,20120209,779046.651784468,9584713.82771441
CAU_A01,T07,74,morta,NA,NA,22.2,O,NA,NA,TRUE,4,NA,11.27,NA,NA,NA,NA,20120209,779047.927411791,9584724.7523818
CAU_A01,T07,75,matamata,Eschweilera parviflora,Lecythidaceae,49.4,O,C,1,FALSE,NA,18.69,29.42,5.3,8,5.1,5.3,20120209,779051.020823759,9584728.00713105
CAU_A01,T07,76,macaranduba,Manilkara huberi,Sapotaceae,82.2,O,E,1,FALSE,NA,36.88,45.73,8.3,9.6,7.2,7.8,20120209,779054.353160754,9584740.78415974
CAU_A01,T07,77,piquia,Caryocar villosum,Caryocaraceae,150.7,O,C,1,FALSE,NA,24.01,36.63,14.3,7.5,7.4,9.5,20120209,779053.974395031,9584753.18099942
CAU_A01,T07,79,liana,NA,NA,25.5,L,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,20120209,779048.387425589,9584757.61369216
CAU_A01,T07,80,abiurana,Pouteria gongrijpii,Sapotaceae,21.5,O,C,2,FALSE,NA,19.59,26.84,3.5,3.4,1.7,1.8,20120209,779048.123367297,9584762.86120094
CAU_A01,T07,83,molongo,Ambelania acida,Apocynaceae,10.3,O,S,2,FALSE,NA,6.27,9.02,1.1,2,0.8,1.9,20120209,779049.68056039,9584792.35909341
CAU_A01,T07,84,capueiro,Rinorea guianensis,Violaceae,31.8,O,S,1,FALSE,NA,18.75,23.23,3.8,4,5.2,3.1,20120209,779049.779329325,9584796.16792223
CAU_A01,T07,86,jatereu,Lecythis idatimon,Lecythidaceae,12.5,O,S,2,FALSE,NA,11.33,13.37,2.3,4.1,0.9,3.7,20120209,779050.038597779,9584806.16609789
CAU_A01,T07,87,inga,Inga marginata,Fabaceae,11.7,O,S,2,FALSE,NA,14.33,19.14,0.6,1.2,3.6,3.8,20120209,779049.50373747,9584823.80764668
CAU_A01,T07,89,morta,NA,NA,17.8,O,NA,NA,TRUE,4,NA,4.31,NA,NA,NA,NA,20120209,779050.075251225,9584834.27414908
CAU_A01,T07,90,uxirana,Sacoglottis guianensis,Humiriaceae,21.8,O,S,2,FALSE,NA,18.29,30.19,2.6,2.7,2.9,4.1,20120209,779049.824736509,9584836.18634035
CAU_A01,T07,91,liana,NA,NA,20.2,L,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,20120209,779050.976902663,9584842.34997171
CAU_A01,T07,92,matamata,Eschweilera amazonica,Lecythidaceae,49.5,O,C,1,FALSE,NA,15.96,29.26,5.7,2.2,3.8,3,20120209,779052.070986739,9584845.65656669
CAU_A01,T07,93,macucu,Licania guianensis,Chrysobalanaceae,37.8,O,C,1,FALSE,NA,30.34,43.68,0,1.8,0,5,20120209,779050.506167857,9584854.74919629
CAU_A01,T07,94,inga,Inga marginata,Fabaceae,80,O,E,1,FALSE,NA,22.4,39.01,6.1,3.8,5.6,9.1,20120209,779057.489074445,9584861.71447488
CAU_A01,T07,95,jatereu,Lecythis idatimon,Lecythidaceae,24.8,O,S,1,FALSE,NA,10.57,18.7,6.5,3.7,3.2,3.4,20120209,779051.049397001,9584875.69775482
CAU_A01,T07,96,abiurana,Pouteria gongrijpii,Sapotaceae,35.8,O,S,1,FALSE,NA,8.77,16.51,1.6,1.2,1,3.2,20120209,779051.632059414,9584890.45178194
CAU_A01,T07,99,jatereu,Lecythis idatimon,Lecythidaceae,23.3,O,S,2,FALSE,NA,15.49,26.08,1.5,1.9,2.2,1.7,20120209,779052.159824906,9584911.74660013
CAU_A01,T07,105,capueiro,Rinorea guianensis,Violaceae,15.6,O,S,1,FALSE,NA,11.52,19.86,2.7,2.7,1.6,1.8,20120209,779055.676934495,9584954.67621259
CAU_A01,T07,106,jatereu,Lecythis idatimon,Lecythidaceae,40.5,O,S,1,FALSE,NA,32.68,37.78,4.7,2.5,2.8,5.7,20120209,779057.274709193,9584958.73150671
CAU_A01,T07,107,guajara,Pouteria sp.,Sapotaceae,54.8,O,E,1,FALSE,NA,31.28,47.88,2.5,4.5,2.7,5.4,20120209,779057.409880425,9584959.2124328
CAU_A01,T07,109,merauba,Mouriri collocarpa,Melastomataceae,41.2,O,S,1,FALSE,NA,22.3,33.41,2.3,0.78,1,0.6,20120209,779061.329846161,9584973.15928947
CAU_A01,T07,111,abiurana,Pouteria gongrijpii,Sapotaceae,33.5,O,S,2,FALSE,NA,20.47,36.6,1.2,1.8,1.4,2.3,20120209,779056.956491088,9584980.59242481
CAU_A01,T07,113,muiratinga,Maquira coriacea,Moraceae,43.6,O,C,1,FALSE,NA,24.67,40.74,4.6,1.7,2.7,6.4,20120209,779058.545085261,9584990.04649815
CAU_A01,T07,114,abiurana,Pouteria gongrijpii,Sapotaceae,47.9,O,C,1,FALSE,NA,25.16,43.02,6.1,5.1,3.5,3.7,20120209,779060.003098464,9584996.32025579
CAU_A01,T07,115,carapanauba,Aspidosperma excelsum,Apocynaceae,91,O,E,1,FALSE,NA,30.22,46.63,4.5,6.5,5,9,20120209,779062.334470027,9585000.81303912
CAU_A01,T07,119,casca seca,Licania canescens,Chrysobalanaceae,62.4,O,C,1,FALSE,NA,16.86,31.95,7.2,4.2,7,5.3,20120209,779059.74533858,9585032.00610126
CAU_A01,T07,120,morta,NA,NA,82.1,O,NA,NA,TRUE,4,NA,9.7,NA,NA,NA,NA,20120209,779064.409380346,9585042.15082213
