area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,D.class,date,UTM.Easting,UTM.Northing
DUC_A01,10,018a,quinarana,Geissospermum sericeum,Apocynaceae,19,O,FALSE,NA,20160827,841411.1758,9673636.324
DUC_A01,10,019a,caripe,Licania octandra,Chrysobalanaceae,12.9,O,FALSE,NA,20160827,841409.235,9673635.216
DUC_A01,10,020a,macucu,Licania guianensis,Chrysobalanaceae,10.8,O,FALSE,NA,20160827,841406.9006,9673635.308
DUC_A01,10,021a,breu branco,Protium paniculatum,Burseraceae,10.4,O,FALSE,NA,20160827,841404.1607,9673637.783
DUC_A01,10,022a,freijo branco,Cordia scabrifolia,Boraginaceae,24.2,O,FALSE,NA,20160827,841400.3489,9673636.082
DUC_A01,10,023a,ucuuba terra firme,Virola sebifera,Myristicaceae,15.6,O,FALSE,NA,20160827,841398.7379,9673635.039
DUC_A01,10,024a,envira cunauaru,Annona ambotay,Annonaceae,19.1,O,FALSE,NA,20160827,841406.4274,9673633.383
DUC_A01,10,025a,louro preto,Nectandra cuspidata,Lauraceae,20.8,O,FALSE,NA,20160827,841407.4504,9673632.896
DUC_A01,10,026a,parapara,Jacaranda copaia,Bignoniaceae,33.7,O,FALSE,NA,20160827,841407.7102,9673631.517
DUC_A01,10,027a,morta,NA,NA,34.5,O,TRUE,2,20160827,841411.7569,9673632.368
DUC_A01,10,028a,ucuuba terra firme,Virola sebifera,Myristicaceae,22,O,FALSE,NA,20160827,841412.5104,9673632.515
DUC_A01,10,029a,morta,NA,NA,12.4,O,TRUE,1,20160827,841414.0705,9673630.82
DUC_A01,10,030a,morta,NA,NA,17.6,O,TRUE,2,20160827,841411.4748,9673626.647
DUC_A01,10,031a,mulungu,Micropholis venulosa,Sapotaceae,15.5,O,FALSE,NA,20160827,841417.3748,9673628.503
DUC_A01,10,032a,breu branco,Protium paniculatum,Burseraceae,23.6,O,FALSE,NA,20160827,841417.282,9673628.457
DUC_A01,10,033a,breu manga,Tetragastris altissima,Burseraceae,17.3,O,FALSE,NA,20160827,841419.0261,9673627.838
DUC_A01,10,034a,joao mole,Neea oppositifolia,Nyctaginaceae,33.2,O,FALSE,NA,20160827,841418.0159,9673627.116
DUC_A01,10,035a,muiracatiara,Astronium graveolens,Anacardiaceae,18.4,O,FALSE,NA,20160827,841414.8625,9673624.55
DUC_A01,10,036a,morta,NA,NA,10.6,O,TRUE,1,20160827,841411.382,9673626.601
DUC_A01,10,037a,ucuuba folha grande,NA,NA,13.6,O,FALSE,NA,20160827,841411.703,9673625.893
DUC_A01,10,038a,morta,NA,NA,29.7,O,TRUE,1,20160827,841412.0097,9673621.675
DUC_A01,10,039a,fava folha fina,Pseudopiptadenia psilostachya,Fabaceae,19.1,O,FALSE,NA,20160827,841423.9742,9673620.316
DUC_A01,10,040a,piquia,Caryocar villosum,Caryocaraceae,18.4,O,FALSE,NA,20160827,841424.2204,9673621.097
DUC_A01,10,041a,breu branco,Protium paniculatum,Burseraceae,13,O,FALSE,NA,20160827,841424.1794,9673620.967
DUC_A01,10,042a,envira cana,Xylopia nitida,Annonaceae,43.8,O,FALSE,NA,20160827,841423.3451,9673620.52
DUC_A01,10,043a,breu vermelho,Protium hebetatum,Burseraceae,29,O,FALSE,NA,20160827,841426.4792,9673619.723
DUC_A01,10,044a,breu vermelho,Protium hebetatum,Burseraceae,16.4,O,FALSE,NA,20160827,841421.0939,9673617.014
DUC_A01,10,045a,iperana,Eperua bijuga,Fabaceae,18.8,O,FALSE,NA,20160827,841416.5076,9673616.413
DUC_A01,10,046a,marupa,Simarouba amara,Simaroubaceae,13,O,FALSE,NA,20160827,841416.2273,9673617.261
DUC_A01,10,047a,muiratinga,Maquira coriacea,Moraceae,58.2,O,FALSE,NA,20160827,841414.7056,9673615.334
DUC_A01,10,048a,breu branco,Protium paniculatum,Burseraceae,21.3,O,FALSE,NA,20160827,841423.7954,9673622.917
DUC_A01,10,049a,parapara,Jacaranda copaia,Bignoniaceae,17,O,FALSE,NA,20160827,841412.8938,9673618.267
DUC_A01,10,050a,iperana,Eperua bijuga,Fabaceae,11.9,O,FALSE,NA,20160827,841408.9831,9673614.637
DUC_A01,10,051a,pintadinho,Poeppigia procera,Fabaceae,12.2,O,FALSE,NA,20160827,841407.2137,9673612.903
DUC_A01,10,052a,acaizeiro,NA,NA,11.6,O,FALSE,NA,20160827,841404.9464,9673615.459
DUC_A01,10,053a,tauari,Couratari stellata,Lecythidaceae,14.6,O,FALSE,NA,20160827,841407.543,9673616.81
DUC_A01,10,054a,matamata,Eschweilera amazonica,Lecythidaceae,19.1,O,FALSE,NA,20160827,841408.1513,9673617.015
DUC_A01,10,055a,envira cana,Xylopia nitida,Annonaceae,33.5,O,FALSE,NA,20160827,841406.8694,9673617.922
DUC_A01,10,056a,matamata branco,Eschweilera coriacea,Lecythidaceae,11.4,O,FALSE,NA,20160827,841404.8893,9673621.388
DUC_A01,10,057a,acariquara,Minquartia guianensis,Olacaceae,23.6,O,FALSE,NA,20160827,841404.9763,9673615.814
DUC_A01,10,058a,copaiba,Copaifera reticulata,Fabaceae,16.1,O,FALSE,NA,20160827,841408.5631,9673617.342
DUC_A01,10,059a,breu branco,Protium paniculatum,Burseraceae,12.6,O,FALSE,NA,20160827,841404.0518,9673626.728
DUC_A01,10,060a,ucuuba,Virola michelii,Myristicaceae,20.5,O,FALSE,NA,20160827,841402.4461,9673629.357
DUC_A01,10,061a,merauba,Mouriri collocarpa,Melastomataceae,21,O,FALSE,NA,20160827,841402.8176,9673629.532
DUC_A01,10,062a,tento,Ormosia grossa,Fabaceae,11.1,O,FALSE,NA,20160827,841402.4946,9673631.231
DUC_A01,10,063a,ucuuba,Virola michelii,Myristicaceae,10.9,O,FALSE,NA,20160827,841399.4144,9673631.983
DUC_A01,10,064a,molongo,Ambelania acida,Apocynaceae,13.2,O,FALSE,NA,20160827,841393.8055,9673635.785
DUC_A01,10,065a,abacabeira,NA,NA,17.8,O,FALSE,NA,20160827,841394.6808,9673638.222
DUC_A01,10,066a,copaiba,Copaifera reticulata,Fabaceae,20.6,O,FALSE,NA,20160827,841394.9375,9673639.729
DUC_A01,10,067a,matamata branco,Eschweilera coriacea,Lecythidaceae,17.8,O,FALSE,NA,20160827,841395.1426,9673641.313
DUC_A01,10,068a,angelim rajado,Zygia racemosa,Fabaceae,13.8,O,FALSE,NA,20160827,841391.3855,9673643.273
DUC_A01,10,069a,morta,NA,NA,19.3,O,TRUE,2,20160827,841390.566,9673645.389
DUC_A01,10,070a,mamorana,Eriotheca globosa,Malvaceae,44.9,O,FALSE,NA,20160827,841390.0794,9673645.619
DUC_A01,10,071a,sucupira preta,Bowdichia nitida,Fabaceae,11.6,O,FALSE,NA,20160827,841391.0293,9673649.367
DUC_A01,10,072a,morta,NA,NA,17.5,O,TRUE,2,20160827,841412.9026,9673607.56
DUC_A01,10,073a,matamata branco,Eschweilera coriacea,Lecythidaceae,19.4,O,FALSE,NA,20160827,841384.8886,9673650.596
DUC_A01,10,074a,inhare,Helicostylis tomentosa,Moraceae,11.8,O,FALSE,NA,20160827,841388.2434,9673651.857
DUC_A01,10,075a,matamata preto,Eschweilera ovata,Lecythidaceae,13.2,O,FALSE,NA,20160827,841390.5836,9673654.389
DUC_A01,10,076a,tanenbuco,NA,NA,11.4,O,FALSE,NA,20160827,841393.1717,9673652.063
DUC_A01,10,077a,mapatirana,Pourouma minor,Urticaceae,20.5,O,FALSE,NA,20160827,841392.9141,9673656.17
DUC_A01,11,001a,inga xixica,Inga heterophylla,Fabaceae,14.2,O,FALSE,NA,20160831,839340.0417,9673153.885
DUC_A01,11,001b,matamata vermelho,Eschweilera coriacea,Lecythidaceae,43.2,O,FALSE,NA,20160831,839317.9077,9673140.971
DUC_A01,11,002a,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,10.5,O,FALSE,NA,20160831,839338.8765,9673155.73
DUC_A01,11,002b,escorrega macaco,Capirona decorticans,Rubiaceae,43.3,O,FALSE,NA,20160831,839321.3775,9673122.566
DUC_A01,11,003a,sucupira preta,Bowdichia nitida,Fabaceae,13.7,O,FALSE,NA,20160831,839336.0371,9673152.136
DUC_A01,11,003b,cupiuba,Goupia glabra,Goupiaceae,51.5,O,FALSE,NA,20160831,839331.166,9673110.543
DUC_A01,11,004a,abiu rosadinha,NA,NA,20.1,O,FALSE,NA,20160831,839337.9599,9673152.577
DUC_A01,11,004b,escorrega macaco,Capirona decorticans,Rubiaceae,42,O,FALSE,NA,20160831,839340.8764,9673111.029
DUC_A01,11,005a,urucurana,Sloanea guianensis,Elaeocarpaceae,15.5,O,FALSE,NA,20160831,839332.4604,9673149.825
DUC_A01,11,005b,matamata preto,Eschweilera ovata,Lecythidaceae,40.3,O,FALSE,NA,20160831,839334.494,9673096.161
DUC_A01,11,006a,matamata preto,Eschweilera ovata,Lecythidaceae,11.4,O,FALSE,NA,20160831,839335.9069,9673147.567
DUC_A01,11,006b,louro preto,Ocotea cernua,Lauraceae,35.5,O,FALSE,NA,20160831,839322.5689,9673097.731
DUC_A01,11,007a,mamorana,Eriotheca globosa,Malvaceae,29.3,O,FALSE,NA,20160831,839339.3622,9673151.072
DUC_A01,11,007b,joao mole,Neea oppositifolia,Nyctaginaceae,60,O,FALSE,NA,20160831,839315.6904,9673110.744
DUC_A01,11,008a,abiurana,Pouteria gongrijpii,Sapotaceae,14.2,O,FALSE,NA,20160831,839342.2681,9673149.806
DUC_A01,11,008b,uxirana,Sacoglottis guianensis,Humiriaceae,65.8,O,FALSE,NA,20160831,839313.3778,9673113.059
DUC_A01,11,009a,breu branco,Protium paniculatum,Burseraceae,14,O,FALSE,NA,20160831,839342.0686,9673148.244
DUC_A01,11,009b,ucuuba vermelha,Virola elongata,Myristicaceae,54.5,O,FALSE,NA,20160831,839312.3135,9673125.301
DUC_A01,11,010a,mamorana,Eriotheca globosa,Malvaceae,12,O,FALSE,NA,20160831,839335.2533,9673145.637
DUC_A01,11,011a,casca seca,Licania canescens,Chrysobalanaceae,15.2,O,FALSE,NA,20160831,839334.6663,9673145.326
DUC_A01,11,012a,abiurana branca,Pouteria guianensis,Sapotaceae,31.5,O,FALSE,NA,20160831,839341.2155,9673144.75
DUC_A01,11,013a,cumaru,Dipteryx odorata,Fabaceae,10,O,FALSE,NA,20160831,839343.0979,9673144.523
DUC_A01,11,014a,piquiarana,Caryocar glabrum,Caryocaraceae,63,O,FALSE,NA,20160831,839346.9552,9673143.349
DUC_A01,11,015a,abiurana branca,Pouteria guianensis,Sapotaceae,10.1,O,FALSE,NA,20160831,839339.0004,9673140.152
DUC_A01,11,016a,matamata preto,Eschweilera ovata,Lecythidaceae,15.4,O,FALSE,NA,20160831,839341.4118,9673137.824
DUC_A01,11,017a,jarana,Lecythis lurida,Lecythidaceae,47.1,O,FALSE,NA,20160831,839341.4579,9673135.795
DUC_A01,11,018a,mapatirana,Pourouma minor,Urticaceae,11.3,O,FALSE,NA,20160831,839341.4518,9673131.894
DUC_A01,11,019a,mapatirana,Pourouma minor,Urticaceae,11.2,O,FALSE,NA,20160831,839343.9155,9673131.438
DUC_A01,11,020a,matamata branco,Eschweilera coriacea,Lecythidaceae,13.5,O,FALSE,NA,20160831,839338.3922,9673129.49
DUC_A01,11,021a,mamorana,Eriotheca globosa,Malvaceae,29.6,O,FALSE,NA,20160831,839339.7223,9673129.08
DUC_A01,11,022a,sucupira amarela,Diplotropis brasiliensis,Fabaceae,12.1,O,FALSE,NA,20160831,839348.7123,9673125.888
DUC_A01,11,023a,taquari,Mabea angularis,Euphorbiaceae,22.9,O,FALSE,NA,20160831,839354.5251,9673130.149
DUC_A01,11,024a,inhare,Helicostylis tomentosa,Moraceae,35.1,O,FALSE,NA,20160831,839355.8031,9673127.921
DUC_A01,11,025a,angelim rajado,Zygia racemosa,Fabaceae,10,O,FALSE,NA,20160831,839351.6937,9673125.539
DUC_A01,11,026a,bacaba,Oenocarpus bacaba,Arecaceae,17.8,P,FALSE,NA,20160831,839354.2957,9673118.987
DUC_A01,11,027a,envira preta,Guatteria schomburgkiana,Annonaceae,10.2,O,FALSE,NA,20160831,839357.2019,9673117.823
DUC_A01,11,028a,taruma,Vitex triflora,Lamiaceae,12.7,O,FALSE,NA,20160831,839355.9668,9673116.04
DUC_A01,11,029a,ucuuba branca,Virola crebrinervia,Myristicaceae,18.5,O,FALSE,NA,20160831,839352.0681,9673113.001
DUC_A01,11,030a,faveira rosa,NA,NA,23.4,O,FALSE,NA,20160831,839361.1263,9673118.442
DUC_A01,11,031a,liana,NA,NA,17.7,L,FALSE,NA,20160831,839360.643,9673115.146
DUC_A01,11,032a,breu branco,Protium paniculatum,Burseraceae,24.7,O,FALSE,NA,20160831,839353.9326,9673107.678
DUC_A01,11,033a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,29.1,O,FALSE,NA,20160831,839350.6759,9673105.45
DUC_A01,11,034a,morta,NA,NA,23,O,TRUE,4,20160831,839351.8652,9673109.36
DUC_A01,11,035a,fava orelha de macaco,Enterolobium schomburgkii,Fabaceae,10.5,O,FALSE,NA,20160831,839349.1753,9673107.138
DUC_A01,11,036a,matamata preto,Eschweilera ovata,Lecythidaceae,12.5,O,FALSE,NA,20160831,839344.9257,9673115.779
DUC_A01,11,037a,acai,Euterpe oleracea,Arecaceae,11.1,P,FALSE,NA,20160831,839349.8104,9673119.005
DUC_A01,11,038a,casca seca,Licania canescens,Chrysobalanaceae,12.2,O,FALSE,NA,20160831,839341.8294,9673121.34
DUC_A01,11,039a,andirobarana,Guarea guidonia,Meliaceae,27.6,O,FALSE,NA,20160831,839339.9555,9673120.726
DUC_A01,11,040a,morta,NA,NA,11.4,O,TRUE,3,20160831,839338.7007,9673121.992
DUC_A01,11,041a,piquiarana,Caryocar glabrum,Caryocaraceae,46.1,O,FALSE,NA,20160831,839335.8791,9673126.686
DUC_A01,11,042a,louro preto,Ocotea cernua,Lauraceae,13.4,O,FALSE,NA,20160831,839335.6275,9673126.545
DUC_A01,11,043a,louro preto,Nectandra cuspidata,Lauraceae,13.7,O,FALSE,NA,20160831,839338.0052,9673134.117
DUC_A01,11,044a,abiurana,Pouteria gongrijpii,Sapotaceae,21.8,O,FALSE,NA,20160831,839335.4434,9673134.776
DUC_A01,11,045a,abiurana,Pouteria gongrijpii,Sapotaceae,19,O,FALSE,NA,20160831,839331.401,9673134.178
DUC_A01,11,046a,marupa,Simarouba amara,Simaroubaceae,14,O,FALSE,NA,20160831,839329.7039,9673136.259
DUC_A01,11,047a,matamata branco,Eschweilera coriacea,Lecythidaceae,59.2,O,FALSE,NA,20160831,839333.972,9673139.37
DUC_A01,11,048a,abiurana,Pouteria gongrijpii,Sapotaceae,15.8,O,FALSE,NA,20160831,839334.0211,9673139.282
DUC_A01,11,049a,caripe,Licania octandra,Chrysobalanaceae,23.9,O,FALSE,NA,20160831,839330.6761,9673143.323
DUC_A01,11,050a,mapatirana,Pourouma minor,Urticaceae,12.8,O,FALSE,NA,20160831,839329.5457,9673145.35
DUC_A01,11,051a,pente de macaco,Apeiba petoumo,Malvaceae,20.6,O,FALSE,NA,20160831,839327.7703,9673144.645
DUC_A01,11,052a,breu branco,Protium paniculatum,Burseraceae,14.8,O,FALSE,NA,20160831,839324.7172,9673146.249
DUC_A01,11,053a,acai,Euterpe oleracea,Arecaceae,10.9,P,FALSE,NA,20160831,839330.3902,9673149.652
DUC_A01,12,001a,muirapiranga,Brosimum rubescens,Moraceae,37.1,O,FALSE,NA,20160827,841435.7437,9673467.94
DUC_A01,12,001b,caripe,Licania octandra,Chrysobalanaceae,38.3,O,FALSE,NA,20160827,841438.1718,9673464.714
DUC_A01,12,002a,carapanauba,Aspidosperma excelsum,Apocynaceae,15,O,FALSE,NA,20160827,841437.6893,9673468.157
DUC_A01,12,002b,louro cheiroso,Diospyros artanthifolia,Ebenaceae,38.4,O,FALSE,NA,20160827,841448.304,9673451.998
DUC_A01,12,003a,inhare,Helicostylis tomentosa,Moraceae,12.4,O,FALSE,NA,20160827,841441.1746,9673464.187
DUC_A01,12,003b,ucuuba vermelha,Virola mollissima,Myristicaceae,35.4,O,FALSE,NA,20160827,841451.4106,9673442.622
DUC_A01,12,004a,muirapiranga,Brosimum rubescens,Moraceae,35.3,O,FALSE,NA,20160827,841436.9986,9673460.345
DUC_A01,12,004b,matamata vermelho,Eschweilera coriacea,Lecythidaceae,68.9,O,FALSE,NA,20160827,841455.4871,9673440.094
DUC_A01,12,005a,tento,Ormosia grossa,Fabaceae,25.3,O,FALSE,NA,20160827,841438.6584,9673460.679
DUC_A01,12,005b,nao identificada,NA,NA,43.5,O,FALSE,NA,20160827,841448.525,9673436.344
DUC_A01,12,006a,angelim pedra,Hymenolobium petraeum,Fabaceae,90,O,FALSE,NA,20160827,841433.5675,9673458.698
DUC_A01,12,006b,muirapiranga,Brosimum rubescens,Moraceae,45.2,O,FALSE,NA,20160827,841424.0685,9673410.025
DUC_A01,12,007a,breu branco,Protium paniculatum,Burseraceae,15.7,O,FALSE,NA,20160827,841435.4441,9673457.268
DUC_A01,12,007b,tauari,Couratari stellata,Lecythidaceae,43.8,O,FALSE,NA,20160827,841422.3665,9673412.645
DUC_A01,12,008a,abiu rosadinho,Pouteria reticulata,Sapotaceae,23.7,O,FALSE,NA,20160827,841439.6234,9673457.553
DUC_A01,12,008b,tauari,Couratari stellata,Lecythidaceae,37.1,O,FALSE,NA,20160827,841416.6725,9673420.585
DUC_A01,12,009a,guajara vermelho,NA,NA,12.4,O,FALSE,NA,20160827,841443.3146,9673461.081
DUC_A01,12,009b,sucupira preta,Bowdichia nitida,Fabaceae,61.2,O,FALSE,NA,20160827,841420.3638,9673424.195
DUC_A01,12,010a,abacabeira,NA,NA,15.9,O,FALSE,NA,20160827,841442.7883,9673459.674
DUC_A01,12,010b,matamata branco,Eschweilera coriacea,Lecythidaceae,42.1,O,FALSE,NA,20160827,841407.3989,9673447.116
DUC_A01,12,011a,matamata branco,Eschweilera coriacea,Lecythidaceae,19,O,FALSE,NA,20160827,841446.3082,9673455.631
DUC_A01,12,011b,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,61.5,O,FALSE,NA,20160827,841409.3333,9673447.553
DUC_A01,12,012a,muiracacaco,NA,NA,33.9,O,FALSE,NA,20160827,841442.1459,9673452.391
DUC_A01,12,012b,pau doce,Glycydendron amazonicum,Euphorbiaceae,35,O,FALSE,NA,20160827,841402.4451,9673446.227
DUC_A01,12,013a,ripeira,Eschweilera micrantha,Lecythidaceae,11.2,O,FALSE,NA,20160827,841442.256,9673454.545
DUC_A01,12,013b,morta,NA,NA,NA,O,TRUE,1,20160827,841401.8525,9673453.056
DUC_A01,12,014a,breu branco,Protium paniculatum,Burseraceae,17.6,O,FALSE,NA,20160827,841436.2917,9673451.821
DUC_A01,12,015a,breu branco,Protium paniculatum,Burseraceae,11.4,O,FALSE,NA,20160827,841444.2551,9673451.114
DUC_A01,12,016a,morta,NA,NA,11.6,O,TRUE,2,20160827,841444.0015,9673450.986
DUC_A01,12,017a,matamata branco,Eschweilera coriacea,Lecythidaceae,22.7,O,FALSE,NA,20160827,841442.5815,9673448.273
DUC_A01,12,018a,jataua,Trichilia micrantha,Meliaceae,10.5,O,FALSE,NA,20160827,841443.7454,9673447.925
DUC_A01,12,019a,inhare,Helicostylis tomentosa,Moraceae,10.4,O,FALSE,NA,20160827,841445.8504,9673448.415
DUC_A01,12,020a,joao mole,Neea oppositifolia,Nyctaginaceae,23,O,FALSE,NA,20160827,841443.6778,9673448.243
DUC_A01,12,021a,acariguara,NA,NA,10,O,FALSE,NA,20160827,841439.3369,9673448.277
DUC_A01,12,022a,andorinha,Casearia grandiflora,Salicaceae,10.3,O,FALSE,NA,20160827,841440.7069,9673444.242
DUC_A01,12,023a,abirana,NA,NA,20.8,O,FALSE,NA,20160827,841448.0501,9673444.032
DUC_A01,12,024a,abiurana,Pouteria gongrijpii,Sapotaceae,16.9,O,FALSE,NA,20160827,841449.1244,9673447.757
DUC_A01,12,025a,urucurana,Sloanea guianensis,Elaeocarpaceae,33,O,FALSE,NA,20160827,841453.3457,9673444.582
DUC_A01,12,026a,carapanauba,Aspidosperma excelsum,Apocynaceae,68.3,O,FALSE,NA,20160827,841454.2954,9673444.615
DUC_A01,12,027a,acaizeiro,NA,NA,14.3,O,FALSE,NA,20160827,841452.6568,9673437.623
DUC_A01,12,028a,breu branco,Protium paniculatum,Burseraceae,15.5,O,FALSE,NA,20160827,841451.3805,9673433.12
DUC_A01,12,029a,abiu rosadinho,Pouteria reticulata,Sapotaceae,10.5,O,FALSE,NA,20160827,841449.8583,9673432.765
DUC_A01,12,030a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,11.9,O,FALSE,NA,20160827,841442.8158,9673436.157
DUC_A01,12,031a,acariguarana,NA,NA,41.2,O,FALSE,NA,20160827,841447.8049,9673431.04
DUC_A01,12,032a,jataua,Trichilia micrantha,Meliaceae,35.3,O,FALSE,NA,20160827,841453.1907,9673431.008
DUC_A01,12,033a,envira surucucu,Duguetia surinamensis,Annonaceae,10.9,O,FALSE,NA,20160827,841448.2834,9673428.045
DUC_A01,12,034a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,22.9,O,FALSE,NA,20160827,841448.3154,9673426.246
DUC_A01,12,035a,pintadinho,Poeppigia procera,Fabaceae,11.8,O,FALSE,NA,20160827,841448.007,9673426.802
DUC_A01,12,036a,mandioqueira,Qualea paraensis,Vochysiaceae,37.1,O,FALSE,NA,20160827,841458.8532,9673432.013
DUC_A01,12,037a,inhare,Helicostylis tomentosa,Moraceae,17,O,FALSE,NA,20160827,841448.0111,9673424.861
DUC_A01,12,038a,ripeira,Eschweilera micrantha,Lecythidaceae,24.6,O,FALSE,NA,20160827,841443.1357,9673426.288
DUC_A01,12,039a,andirobarana,Guarea guidonia,Meliaceae,33.6,O,FALSE,NA,20160827,841442.3415,9673429.26
DUC_A01,12,040a,abiu rosadinho,Pouteria reticulata,Sapotaceae,33.4,O,FALSE,NA,20160827,841438.9241,9673437.34
DUC_A01,12,041a,macucu,Licania guianensis,Chrysobalanaceae,15.2,O,FALSE,NA,20160827,841438.1584,9673440.66
DUC_A01,12,042a,puriu,NA,NA,11.9,O,FALSE,NA,20160827,841437.1258,9673440.963
DUC_A01,12,043a,cumaru,Dipteryx odorata,Fabaceae,36.2,O,FALSE,NA,20160827,841436.7545,9673446.496
DUC_A01,12,044a,carapanauba,Aspidosperma excelsum,Apocynaceae,34.9,O,FALSE,NA,20160827,841433.4545,9673443.869
DUC_A01,12,045a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,12,O,FALSE,NA,20160827,841433.1234,9673444.657
DUC_A01,12,046a,matamata preto,Eschweilera ovata,Lecythidaceae,25.2,O,FALSE,NA,20160827,841434.5665,9673449.073
DUC_A01,12,047a,capueiro,Rinorea guianensis,Violaceae,18,O,FALSE,NA,20160827,841434.209,9673449.131
DUC_A01,12,048a,caripe,Licania octandra,Chrysobalanaceae,19.1,O,FALSE,NA,20160827,841431.3775,9673453.058
DUC_A01,12,049a,matamata branco,Eschweilera coriacea,Lecythidaceae,16.8,O,FALSE,NA,20160827,841443.4758,9673431.091
DUC_A01,12,050a,tamaguare,NA,NA,30.9,O,FALSE,NA,20160827,841428.0742,9673458.415
DUC_A01,12,051a,inhare,Helicostylis tomentosa,Moraceae,12.8,O,FALSE,NA,20160827,841428.4189,9673459.752
DUC_A01,12,052a,breu branco,Protium paniculatum,Burseraceae,13,O,FALSE,NA,20160827,841426.6254,9673465.336
DUC_A01,12,053a,abiu rosadinho,Pouteria reticulata,Sapotaceae,37.1,O,FALSE,NA,20160827,841426.1917,9673465.136
DUC_A01,12,054a,breu branco,Protium paniculatum,Burseraceae,13.1,O,FALSE,NA,20160827,841424.106,9673467.322
DUC_A01,12,055a, liana,NA,NA,12.3,L,FALSE,NA,20160827,841423.4967,9673467.044
DUC_A01,13,001a,papo de mutum,Lacunaria jenmanii,Ochnaceae,21.8,O,FALSE,NA,20160826,840553.6831,9672484.587
DUC_A01,13,001b,sucupira babona,Diplotropis sp.,Fabaceae,50.6,O,FALSE,NA,20160826,840539.3608,9672462.992
DUC_A01,13,002a,breu branco,Protium paniculatum,Burseraceae,22.5,O,FALSE,NA,20160826,840547.916,9672481.361
DUC_A01,13,002b,morta,NA,NA,51,O,TRUE,2,20160826,840526.4087,9672454.152
DUC_A01,13,003a,morta,NA,NA,51.3,O,TRUE,2,20160826,840551.0135,9672479.886
DUC_A01,13,003b,mandioqueira,Qualea paraensis,Vochysiaceae,48,O,FALSE,NA,20160826,840543.5517,9672447.698
DUC_A01,13,004a,seringuarana,NA,NA,15.5,O,FALSE,NA,20160826,840551.0799,9672477.826
DUC_A01,13,004b,abiu preto,Pouteria sp.,Sapotaceae,41.7,O,FALSE,NA,20160826,840528.4318,9672432.481
DUC_A01,13,005a,iperana,Eperua bijuga,Fabaceae,15.2,O,FALSE,NA,20160826,840549.7608,9672473.29
DUC_A01,13,005b,matamata branco,Eschweilera coriacea,Lecythidaceae,38.8,O,FALSE,NA,20160826,840538.3709,9672438.895
DUC_A01,13,006a,itauba,Mezilaurus itauba,Lauraceae,11,O,FALSE,NA,20160826,840550.9263,9672472.243
DUC_A01,13,006b,quarubarana,Erisma uncinatum,Vochysiaceae,60.2,O,FALSE,NA,20160826,840530.9771,9672444.024
DUC_A01,13,007a,breu branco,Protium paniculatum,Burseraceae,19.7,O,FALSE,NA,20160826,840556.0098,9672472.995
DUC_A01,13,007b,fava rosa,NA,NA,41.5,O,FALSE,NA,20160826,840525.0044,9672448.663
DUC_A01,13,008a,cupiuba,Goupia glabra,Goupiaceae,57.8,O,FALSE,NA,20160826,840555.8893,9672469.302
DUC_A01,13,008b,morta,NA,NA,57.8,O,TRUE,4,20160826,840521.3297,9672447.215
DUC_A01,13,009a,abiurana,Pouteria gongrijpii,Sapotaceae,15,O,FALSE,NA,20160826,840561.6111,9672470.92
DUC_A01,13,009b,jarana,Lecythis lurida,Lecythidaceae,39.8,O,FALSE,NA,20160826,840515.8316,9672458.457
DUC_A01,13,010a,mapatirana,Pourouma minor,Urticaceae,36.5,O,FALSE,NA,20160826,840563.3951,9672467.65
DUC_A01,13,010b,mandioqueira,Qualea paraensis,Vochysiaceae,36.6,O,FALSE,NA,20160826,840520.559,9672468.524
DUC_A01,13,011a,matamata branco,Eschweilera coriacea,Lecythidaceae,25.8,O,FALSE,NA,20160826,840558.1797,9672465.531
DUC_A01,13,012a,castanha sapucaia,Lecythis pisonis,Lecythidaceae,82,O,FALSE,NA,20160826,840558.4245,9672465.107
DUC_A01,13,013a,breu branco,Protium paniculatum,Burseraceae,19,O,FALSE,NA,20160826,840553.5733,9672467.453
DUC_A01,13,014a,breu branco,Protium paniculatum,Burseraceae,10.8,O,FALSE,NA,20160826,840548.8249,9672466.11
DUC_A01,13,015a,ucuubarana,Iryanthera paraensis,Myristicaceae,12.3,O,FALSE,NA,20160826,840558.0522,9672463.599
DUC_A01,13,016a,muirapiranga,Brosimum rubescens,Moraceae,44.2,O,FALSE,NA,20160826,840558.1606,9672463.216
DUC_A01,13,017a,mapatirana,Pourouma minor,Urticaceae,11.8,O,FALSE,NA,20160826,840558.2689,9672462.832
DUC_A01,13,018a,morta,NA,NA,11.3,O,TRUE,2,20160826,840552.9038,9672460.969
DUC_A01,13,019a,abiu rosadinho,Pouteria reticulata,Sapotaceae,46.9,O,FALSE,NA,20160826,840562.1664,9672458.235
DUC_A01,13,020a,breu branco,Protium paniculatum,Burseraceae,15.2,O,FALSE,NA,20160826,840563.5011,9672458.474
DUC_A01,13,021a,matamata branco,Eschweilera coriacea,Lecythidaceae,16.3,O,FALSE,NA,20160826,840566.5651,9672458.272
