area,transect,tree,common_name,scienfic_name,family_name,WSD,DBH,BA,AGB,type,canopy,Light,Dead,D_class,Hcom,Htot,RN,RS,RE,RW,Date,UTM_Easting,UTM_Northing
TAN_A01,T02,47,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,10.1,0.008011847,0.04076488,O,S,2,A,NA,4.361067498,9.560962314,2.7,1.7,1.4,2,20121113,348782.8662,8553456.29
TAN_A01,T02,48,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,12.1,0.011499015,0.078232488,O,S,2,A,NA,5.920758482,12.78423021,0.5,0.8,0.8,1.8,20121113,348782.8662,8553456.29
TAN_A01,T02,49,MERAUBA,Mouriri collocarpa,Melastomataceae,0.833333333,21.8,0.037325262,0.250086055,O,S,2,A,NA,10.64076525,12.40623355,3.5,2.4,0.5,3.6,20121113,348778.2185,8553465.749
TAN_A01,T02,50,LOURO CUNAUARU,Endlicheria sp.,Lauraceae,0.496245282,10.9,0.009331316,0.039424827,O,S,2,A,NA,10.38151613,13.13719437,0.3,2.6,0.8,0.7,20121113,348778.1677,8553465.835
TAN_A01,T02,51,MORTA,NA,NA,0.58,35,0.096211275,0.205168047,O,NA,NA,D,3,NA,6.733003062,NA,NA,NA,NA,20121113,348749.1018,8553532.862
TAN_A01,T02,52,MORTA,NA,NA,0.6,25.7,0.051874763,0.087312212,O,NA,NA,D,1,NA,4.837046533,NA,NA,NA,NA,20121113,348737.45,8553533.528
TAN_A01,T02,53,ENVIRA VERMELHA,Xylopia sp.,Annonaceae,0.570128696,21.2,0.035298935,0.1550643,O,S,2,A,NA,8.208308813,11.88911197,5.7,1.3,4.2,2,20121113,348757.6513,8553500.638
TAN_A01,T02,54,GOIABA,Myrciaria floribunda,Myrtaceae,0.77,16.5,0.021382465,0.084700059,O,S,2,A,NA,3.491685923,7.937930975,6.7,0,1.4,1.2,20121113,348751.8112,8553510.545
TAN_A01,T02,55,CARAPANAUBA,Aspidosperma nitidum,Apocynaceae,0.763327689,37,0.107521009,1.066939324,O,C,2,A,NA,10.26976512,20.05891674,4.2,3.3,3.3,4,20121113,348739.3414,8553525.791
TAN_A01,T02,56,ENVIRA CANA,Xylopia nitida,Annonaceae,0.548413333,11.6,0.010568318,0.050001982,O,S,1,A,NA,11.23577796,13.31206581,1,1.2,1.5,1.3,20121113,348775.2376,8553466.868
TAN_A01,T02,57,CARAPANAUBA,Aspidosperma nitidum,Apocynaceae,0.763327689,36.2,0.102921717,1.044784668,O,C,1,A,NA,13.90198962,20.52016514,1.7,2.6,2.7,2.3,20121113,348777.5889,8553458.941
TAN_A01,T02,58,MOROTOTO,Schefflera morototoni,Araliaceae,0.452896923,36.7,0.105784493,0.669868575,O,E,1,A,NA,12.55291359,21.57447933,4.7,4.5,4.7,3.4,20121113,348784.6985,8553446.881
TAN_A01,T02,59,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,12,0.011309734,0.035561216,O,S,2,A,NA,6.300949729,7.464194975,1.2,2.3,1.2,1.8,20121113,348790.4725,8553441.024
TAN_A01,T02,60,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,45.3,0.161170772,2.1190538,O,C,1,A,NA,12.62655613,21.81447915,5.6,7.2,4,7.2,20121113,348788.3854,8553432.75
TAN_A01,T02,61,MURTA,Strychnos subcordata,Loganiaceae,0.54,11.9,0.011122023,0.061122924,O,S,2,A,NA,11.14253192,15.70357958,0.5,3,1.6,1.1,20121113,348796.6765,8553432.272
TAN_A01,T02,62,MERAUBA,Mouriri collocarpa,Melastomataceae,0.833333333,30,0.070685835,0.755583285,O,C,2,A,NA,11.89423046,19.79262042,2.3,4.2,3.2,4.4,20121113,348807.231,8553412.596
TAN_A01,T02,63,MORTA,NA,NA,0.6,16.3,0.020867244,0.036199705,O,NA,NA,D,1,NA,5.019040592,NA,NA,NA,NA,20121113,348831.888,8553372.935
TAN_A01,T02,64,MORTA,NA,NA,0.6,13.6,0.014526724,0.057243925,O,NA,NA,D,1,9.114224751,13.6842779,NA,NA,NA,NA,20121113,348816.8798,8553396.228
TAN_A01,T02,65,MORTA,NA,NA,0.6,14.1,0.015614501,0.03756402,O,NA,NA,D,1,NA,7.485481681,NA,NA,NA,NA,20121113,348828.24,8553380.896
TAN_A01,T02,66,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,17.5,0.024052819,0.163613769,O,S,3,A,NA,9.662730321,16.14777214,2.1,2,2,3.1,20121113,348819.5957,8553393.196
TAN_A01,T02,67,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,15.5,0.018869191,0.143249073,O,S,2,A,NA,9.281004422,14.26548705,2.8,4,2.9,3,20121113,348820.9369,8553388.165
TAN_A01,T02,68,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,17.2,0.023235219,0.221189017,O,C,2,A,NA,12.21913107,19.32748256,2.3,2.5,4.2,1.8,20121113,348826.3151,8553381.601
TAN_A01,T02,69,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,12,0.011309734,0.04633595,O,S,2,A,NA,8.210386906,10.54369822,1,0.8,1,1.2,20121113,348831.2758,8553373.383
TAN_A01,T02,70,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,20.9,0.034306977,0.195777434,O,S,2,A,NA,10.57949878,15.72404402,2.6,0,0,5.2,20121113,348834.7451,8553367.301
TAN_A01,T02,71,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,10.9,0.009331316,0.058984969,O,S,2,A,NA,8.487779993,11.878088,0.2,3.2,0.7,3.4,20121113,348835.1354,8553366.836
TAN_A01,T02,72,MORTA,NA,NA,0.58,42.1,0.139204756,0.301042368,O,NA,NA,D,3,NA,6.849416036,NA,NA,NA,NA,20121113,348860.7008,8553328.697
TAN_A01,T02,73,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,10.2,0.008171282,0.040601065,O,S,2,A,NA,11.82822312,15.0707968,1.2,0.7,1,1.1,20121113,348839.5459,8553357.567
TAN_A01,T02,74,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,14.5,0.016512996,0.131680905,O,C,2,A,NA,10.92530533,14.9845939,1.9,2.4,1.8,2,20121113,348840.3913,8553356.092
TAN_A01,T02,75,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,10,0.007853982,0.044203983,O,S,2,A,NA,13.73414878,17.07106221,1.5,0.6,0.8,1.2,20121113,348851.9619,8553337.513
TAN_A01,T02,76,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,21.9,0.037668481,0.314540251,O,C,2,A,NA,11.51220189,16.95339278,2.6,3.2,0.6,4,20121113,348852.0758,8553337.113
TAN_A01,T02,77,UCUUBA,Virola melinoni,Myristicaceae,0.476163695,13,0.013273229,0.069441228,O,C,2,A,NA,12.01949381,16.95339278,0.6,1.3,0.5,0.5,20121113,348854.6132,8553331.279
TAN_A01,T02,78,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,11.2,0.009852035,0.045426629,O,S,2,A,NA,7.127732157,8.878671579,0.4,5,2.4,1.8,20121113,348864.9406,8553314.868
TAN_A01,T02,79,LOURO CUNAUARU,Endlicheria sp.,Lauraceae,0.496245282,25.2,0.049875925,0.360096472,O,E,1,A,NA,14.00817435,22.44934175,6.7,0,3.6,3,20121113,348866.049,8553312.734
TAN_A01,T02,80,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,37.3,0.109271661,0.9264432,O,E,1,A,NA,13.05646975,21.81918479,3.2,4.3,4,4.5,20121113,348868.8795,8553289.103
TAN_A01,T02,81,MORTA,NA,NA,0.6,29.9,0.070215381,0.082223274,O,NA,NA,D,1,NA,3.10433503,NA,NA,NA,NA,20121113,348866.1904,8553313.291
TAN_A01,T02,82,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,12.2,0.011689866,0.113383484,O,S,2,A,NA,14.3805313,19.69240504,4,0.8,2,2.6,20121113,348893.6571,8553264.182
TAN_A01,T02,83,MORTA,NA,NA,0.6,35.2,0.097313974,0.496099537,O,NA,NA,D,1,NA,18.7471696,NA,NA,NA,NA,20121113,348903.857,8553264.778
TAN_A01,T02,84,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,12.3,0.011882289,0.099618681,O,S,2,A,NA,5.637379453,15.75392403,2.5,3,2.2,1.5,20121113,348900.4435,8553254.874
TAN_A01,T02,85,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,13,0.013273229,0.065350767,O,S,2,A,NA,7.464194975,9.480636854,1.4,1.7,1.2,1,20121113,348900.6214,8553254.394
TAN_A01,T02,86,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,16.3,0.020867244,0.119760091,O,S,2,A,NA,10.06727341,15.81361274,1,2.8,0,4.7,20121113,348907.2868,8553242.041
TAN_A01,T02,87,MARUPA,Simarouba amara,Simaroubaceae,0.378408363,36.4,0.104062115,0.208534573,O,E,1,A,NA,3.485931468,8.17140605,4.8,1.6,3.4,1.4,20121113,348905.2848,8553239.571
TAN_A01,T02,88,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,15.2,0.018145839,0.070452675,O,S,3,A,NA,4.798411055,7.476250343,5.4,1,3.8,3.4,20121113,348911.63,8553236.511
TAN_A01,T02,89,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,37.7,0.111627856,0.798007938,O,S,2,A,NA,13.0871777,18.3976307,4.8,2,3,4,20121113,348908.0642,8553229.716
TAN_A01,T02,90,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,15.2,0.018145839,0.123760404,O,S,2,A,NA,12.12480578,17.55221492,2,1.4,1.6,4.5,20121113,348914.7753,8553231.402
TAN_A01,T02,91,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,47.7,0.178700859,3.114543312,O,E,1,A,NA,15.10143123,28.91724309,7,4,8.8,4,20121113,348918.2954,8553224.158
TAN_A01,T02,92,MORTA,NA,NA,0.6,13.8,0.014957123,0.066877046,O,NA,NA,D,1,NA,15.96970336,NA,NA,NA,NA,20121113,348923.7411,8553217.791
TAN_A01,T02,93,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,11.5,0.010386891,0.084895107,O,S,3,A,NA,7.349152526,15.35837122,4,1.4,3.2,2.7,20121113,348932.9735,8553200.313
TAN_A01,T02,94,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,27.8,0.060698712,0.683238474,O,C,1,A,NA,15.12917271,28.96810649,4.2,2.6,2,2.5,20121113,348943.5549,8553184.65
TAN_A01,T02,95,MOROTOTO,Schefflera morototoni,Araliaceae,0.452896923,57,0.255175863,2.366408221,O,E,1,A,NA,17.25663756,31.59532315,9.5,5.6,7,6.2,20121113,348939.0244,8553173.318
TAN_A01,T02,96,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,18.5,0.026880252,0.175025589,O,S,2,A,NA,7.548523907,12.53809672,1.4,5,2,3,20121113,348956.2488,8553162.503
TAN_A01,T02,97,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,23.1,0.041909631,0.298668345,O,C,1,A,NA,12.61810323,19.6362895,4.4,1,2.4,3,20121113,348959.8659,8553156.627
TAN_A01,T02,98,GUAJARA BRANCO,Pouteria sp.,Sapotaceae,0.781766198,46.9,0.172756965,1.672166845,O,C,2,A,NA,11.26389965,19.10465731,4.7,4,3.2,3,20121113,348959.2793,8553151.858
TAN_A01,T02,99,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,14.3,0.016060607,0.113526939,O,S,2,A,NA,6.821783453,13.61132417,1,4.5,2.6,2,20121113,348972.7332,8553137.441
TAN_A01,T02,100,PARAPARA,Jacaranda copaia,Bignoniaceae,0.353578132,37.6,0.111036451,0.485289849,O,E,1,A,NA,14.55057781,19.07314621,6,2.2,1.5,7.4,20121113,348979.1471,8553119.583
TAN_A01,T02,101,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,45.5,0.162597055,1.849323445,O,E,1,A,NA,22.6291812,29.27031986,4.3,6.4,5,4.6,20121113,348982.4564,8553118.022
TAN_A01,T03,1,PARAPARA,Jacaranda copaia,Bignoniaceae,0.353578132,17.2,0.023235219,0.09943746,O,S,2,A,NA,11.14408455,18.67626158,0.4,2.6,1,2.2,20121113,348775.3708,8552996.781
TAN_A01,T03,2,PARAPARA,Jacaranda copaia,Bignoniaceae,0.353578132,15.1,0.017907864,0.070079272,O,S,2,A,NA,13.55436456,17.07782307,2,0.5,0.8,2.6,20121113,348765.6299,8553007.603
TAN_A01,T03,3,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,18.8,0.027759113,0.192038583,O,S,2,A,NA,4.689868835,13.32129112,3.5,1.2,2.5,2.2,20121113,348764.1241,8553006.812
TAN_A01,T03,4,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,21.5,0.03630503,0.296929659,O,C,2,A,NA,13.54554262,21.04815559,2.6,2.8,4.6,3.7,20121113,348758.9057,8553017.209
TAN_A01,T03,5,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,45,0.159043128,1.985617877,O,C,1,A,NA,13.96474676,20.7142835,5.3,5.2,4.6,3.4,20121113,348758.8201,8553025.331
TAN_A01,T03,6,MORTA,NA,NA,0.6,11,0.009503318,0.009143267,O,NA,NA,D,1,NA,2.441436226,NA,NA,NA,NA,20121113,348740.1984,8553049.478
TAN_A01,T03,7,PINTADINHO,Poeppigia sp.,Fabaceae,0.69,11,0.009503318,0.056387247,O,S,2,A,NA,10.46130275,13.26870842,1.5,3,2.2,1.2,20121113,348730.6362,8553064.378
TAN_A01,T03,8,MORTA,NA,NA,0.6,19,0.028352874,0.094197305,O,NA,NA,D,1,NA,11.10734495,NA,NA,NA,NA,20121113,348698.1197,8553122.063
TAN_A01,T03,9,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,17.2,0.023235219,0.138735526,O,S,2,A,NA,4.025731776,11.49752381,4.3,2.1,3.5,2.1,20121113,348717.178,8553089.188
TAN_A01,T03,10,GUAJARA BRANCO,Pouteria sp.,Sapotaceae,0.781766198,43.5,0.148616967,1.702085225,O,C,2,A,NA,10.46962011,22.60518768,6.2,6.5,7.5,7.2,20121113,348711.2917,8553097.548
TAN_A01,T03,11,ENVIRA VERMELHA,Xylopia sp.,Annonaceae,0.570128696,22.9,0.041187065,0.398549377,O,C,2,A,NA,18.4741234,26.18909479,2.6,1.7,3.7,2.4,20121113,348708.9846,8553101.527
TAN_A01,T03,12,MARUPA,Simarouba amara,Simaroubaceae,0.378408363,38.4,0.115811672,0.687754043,O,C,2,A,NA,8.610427742,24.21543055,2.6,4.3,3.2,6.5,20121113,348715.2014,8553108.546
TAN_A01,T03,13,ENVIRA VERMELHA,Xylopia sp.,Annonaceae,0.570128696,23.2,0.042273271,0.36049721,O,C,2,A,NA,16.59506882,23.07997084,1.6,3.4,2,1.8,20121113,348701.7479,8553114.21
TAN_A01,T03,14,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,18.4,0.02659044,0.30971976,O,C,2,A,NA,10.95441612,21.39617785,2.6,1.1,1.3,2,20121113,348700.1283,8553117.203
TAN_A01,T03,15,CRISTA,Mucuna rostrata,NI,0.62,12.8,0.012867964,0.090347373,O,S,2,A,NA,8.750151658,17.47374998,2.5,1.5,2.7,3,20121113,348694.5588,8553128.206
TAN_A01,T03,16,TATAPIRIRICA,Tapirira guianensis,Anacardiaceae,0.457009167,15.5,0.018869191,0.083569164,O,S,1,A,NA,10.15642605,14.9534006,1.8,0.6,1.1,1.1,20121113,348690.1269,8553134.057
TAN_A01,T03,17,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,11.6,0.010568318,0.063266956,O,C,2,A,NA,10.34398467,18.1576692,1.2,1.1,0,4,20121113,348690.2126,8553134.108
TAN_A01,T03,18,PARAPARA,Jacaranda copaia,Bignoniaceae,0.353578132,15.4,0.018626503,0.067032991,O,C,1,A,NA,12.8317664,15.70521837,1.1,1,0,4.2,20121113,348687.0027,8553139.645
TAN_A01,T03,19,MURICI,Byrsonima chrysophylla,Malpighiaceae,0.618237917,10.4,0.008494867,0.036581253,O,S,2,A,NA,9.225458295,10.74777291,3.7,0.6,1.2,1.1,20121113,348686.6871,8553140.389
TAN_A01,T03,20,MORTA,NA,NA,0.6,37,0.107521009,0.179377402,O,NA,NA,D,1,NA,4.784983385,NA,NA,NA,NA,20121113,348680.0792,8553161.157
TAN_A01,T03,21,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,12.7,0.012667687,0.067583168,O,S,1,A,NA,10.84742616,16.18192703,3.7,1.9,3.2,2.1,20121113,348668.8159,8553171.681
TAN_A01,T03,22,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,18.9,0.028055208,0.193288626,O,S,2,A,NA,11.10588889,16.35503774,3.2,3,3.2,2.6,20121113,348656.5922,8553190.571
TAN_A01,T03,23,NI,NI,NI,0.64,12.7,0.012667687,0.056929144,O,S,2,A,NA,6.764855344,10.83501355,1,0.7,0.8,0.7,20121113,348653.7129,8553195.02
TAN_A01,T03,24,BREU SUCURUBA,Trattinnickia burseraefolia,Burseraceae,0.46,32,0.080424772,0.533971616,O,C,2,A,NA,13.66265531,22.27114786,3.5,1.7,3.1,2.1,20121113,348646.2327,8553205.292
TAN_A01,T03,25,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,20.6,0.033329156,0.28254317,O,C,1,A,NA,13.38382561,21.81663463,2.6,2,1.6,3.5,20121113,348641.6376,8553211.841
TAN_A01,T03,26,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,25.2,0.049875925,0.372537155,O,C,1,A,NA,14.10773051,22.6551869,6,1.2,1.6,4,20121113,348640.8829,8553213.743
TAN_A01,T03,27,PARAPARA,Jacaranda copaia,Bignoniaceae,0.353578132,36,0.101787602,0.656323569,O,E,1,A,NA,17.64170943,28.13907515,3.3,2.5,2.6,3.8,20121113,348632.4749,8553235.202
TAN_A01,T03,28,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,39.8,0.124410211,1.212638989,O,S,2,A,NA,8.420266109,18.31570181,4,4.5,3.8,4.5,20121113,348624.7313,8553243.488
TAN_A01,T03,29,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,26,0.053092916,0.457515347,O,S,1,A,NA,11.18263313,16.59328971,5,3.5,4.3,4.7,20121113,348622.366,8553243.463
TAN_A01,T03,30,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,23.4,0.043005262,0.277586522,O,E,1,A,NA,12.82616621,19.57788608,5.6,1,1.5,3.3,20121113,348619.1938,8553248.376
TAN_A01,T03,31,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,17,0.022698007,0.1780011,O,S,1,A,NA,11.72739551,14.73611577,2.4,2.3,4.2,1,20121113,348615.2173,8553252.934
TAN_A01,T03,32,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,11.8,0.010935884,0.102908412,O,S,2,A,NA,11.73793134,17.28581225,1.8,1,1.1,2,20121113,348611.1228,8553261.02
TAN_A01,T03,33,MOROTOTO,Schefflera morototoni,Araliaceae,0.452896923,38.3,0.115209271,0.78682865,O,C,2,A,NA,11.91292753,23.26834341,3.2,5.3,4.2,5.1,20121113,348618.2716,8553265.8
TAN_A01,T03,34,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,48.2,0.182466843,1.267727828,O,E,1,A,NA,13.35271267,21.07322889,4.6,5.3,7.6,5,20121113,348593.4373,8553304.518
TAN_A01,T03,35,BREU SUCURUBA,Trattinnickia burseraefolia,Burseraceae,0.46,27.7,0.060262816,0.40350909,O,E,1,A,NA,15.72599509,22.46043539,3.5,2.2,2.6,2.2,20121113,348576.4762,8553313.622
TAN_A01,T03,36,LOURO CUNAUARU,Endlicheria sp.,Lauraceae,0.496245282,12.5,0.012271846,0.083169728,O,S,2,A,NA,8.969995208,21.07322889,2.1,1.3,1.8,3,20121113,348570.4792,8553323.203
TAN_A01,T03,37,BREU SUCURUBA,Trattinnickia burseraefolia,Burseraceae,0.46,17.8,0.024884555,0.130894798,O,S,2,A,NA,12.40503761,17.64439492,0.8,1,1.2,1.4,20121113,348565.9642,8553330.647
TAN_A01,T03,38,BREU SUCURUBA,Trattinnickia burseraefolia,Burseraceae,0.46,28.9,0.06559724,0.513664998,O,E,1,A,NA,15.65329423,26.2668911,2.7,2.1,2.4,2,20121113,348565.1768,8553331.323
TAN_A01,T03,39,ENVIRA VERMELHA,Xylopia sp.,Annonaceae,0.570128696,26.6,0.055571632,0.510349279,O,C,1,A,NA,13.57522155,24.85498754,2.8,2.2,2.7,2.3,20121113,348555.5747,8553346.551
TAN_A01,T03,40,MORTA,NA,NA,0.6,14.6,0.016741547,0.018571388,O,NA,NA,D,1,1.165045532,2.905515384,NA,NA,NA,NA,20121113,348554.2295,8553348.658
TAN_A01,T03,41,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,16.6,0.021642432,0.21097233,O,S,2,A,NA,11.08539073,18.31755501,3.3,1.8,2,2.8,20121113,348529.6152,8553387.403
TAN_A01,T03,42,MORTA,NA,NA,0.6,21.4,0.035968094,0.11632956,O,NA,NA,D,1,NA,10.74843657,NA,NA,NA,NA,20121113,348514.055,8553413.079
TAN_A01,T03,43,MORTA,NA,NA,0.6,12.4,0.012076282,0.025787939,O,NA,NA,D,1,NA,6.470573157,NA,NA,NA,NA,20121113,348513.5024,8553412.83
TAN_A01,T03,44,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,11.9,0.011122023,0.062073109,O,S,2,A,NA,5.743706583,13.24885782,1.8,1,2,1,20121113,348513.9377,8553412.52
TAN_A01,T03,45,BREU SUCURUBA,Trattinnickia burseraefolia,Burseraceae,0.46,37.7,0.111627856,0.768501023,O,C,1,A,NA,14.36841762,23.09330734,2.8,4,3.1,3.7,20121113,348509.5758,8553410.805
TAN_A01,T03,46,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,24.8,0.048305129,0.279113497,O,C,1,A,NA,6.669576694,14.87013335,2.9,2.2,3.1,2.5,20121113,348524.6456,8553393.701
TAN_A01,T03,47,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,55.1,0.238447668,3.125121258,O,E,1,A,NA,12.15996873,21.74517688,9.3,5.7,8.8,8.2,20121113,348521.8548,8553384.138
TAN_A01,T03,48,BREU SUCURUBA,Trattinnickia burseraefolia,Burseraceae,0.46,21.5,0.03630503,0.130815888,O,C,1,A,NA,7.140988647,12.08670606,3.6,1,3.2,1.3,20121113,348533.015,8553380.776
TAN_A01,T03,49,NI,NI,NI,0.64,10.1,0.008011847,0.040707835,O,S,1,A,NA,7.237488493,12.25003993,1.7,1.5,1,1.2,20121113,348533.0982,8553380.832
TAN_A01,T03,50,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,35.3,0.09786768,0.781768859,O,E,1,A,NA,15.415786,20.55731271,5,2,4.5,3,20121113,348530.0225,8553378.775
TAN_A01,T03,51,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,17.6,0.024328494,0.108185303,O,S,2,A,NA,5.451659315,11.44406499,3,2,2.2,2.9,20121113,348533.8418,8553378.924
TAN_A01,T03,52,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,16.4,0.021124069,0.128433238,O,S,2,A,NA,7.993483191,12.34406958,2,0.8,0.6,6,20121113,348563.3132,8553333.685
TAN_A01,T03,53,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,21.6,0.036643537,0.184758878,O,S,2,A,NA,9.134603986,12.97583161,6,8,5.3,1.8,20121113,348566.9527,8553326.497
TAN_A01,T03,54,ENVIRA VERMELHA,Xylopia sp.,Annonaceae,0.570128696,27.4,0.058964553,0.444561461,O,C,1,A,NA,14.16575503,20.4051599,2.8,3.9,3,3,20121113,348572.4604,8553319.356
TAN_A01,T03,55,PARAPARA,Jacaranda copaia,Bignoniaceae,0.353578132,22,0.038013271,0.184064978,O,C,2,A,NA,11.22343276,21.13112517,2.4,4.3,1.5,2.4,20121113,348582.6837,8553303.341
TAN_A01,T03,56,MERAUBA,Mouriri collocarpa,Melastomataceae,0.833333333,25.8,0.052279243,0.462456151,O,S,2,A,NA,9.225458295,16.37927263,5,3.9,4,4.7,20121113,348585.7852,8553296.996
TAN_A01,T03,57,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,12.5,0.012271846,0.029470218,O,S,2,A,NA,2.655981967,4.512544605,0,0.8,0,0,20121113,348592.4424,8553287.496
TAN_A01,T03,58,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,10.6,0.008824734,0.024555986,O,S,2,A,NA,3.077566406,5.228821527,0.8,1.3,0.7,0.7,20121113,348592.4424,8553287.496
TAN_A01,T03,59,GUAJARA BRANCO,Pouteria sp.,Sapotaceae,0.781766198,37,0.107521009,0.879121475,O,S,2,A,NA,5.057711391,16.13803935,9.8,4,5.6,6,20121113,348594.2719,8553284.63
TAN_A01,T03,60,MORTA,NA,NA,0.6,48.2,0.182466843,0.885144166,O,NA,NA,D,1,NA,17.64307938,NA,NA,NA,NA,20121113,348617.6279,8553254.546
TAN_A01,T03,61,CARIPE,Licania octandra,Chrysobalanaceae,0.825,39.1,0.120072457,1.349221655,O,E,1,A,NA,12.11493707,21.01638701,5,5.8,3.7,5.5,20121113,348607.4079,8553250.117
TAN_A01,T03,62,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,16.1,0.020358306,0.167472631,O,S,1,A,NA,6.208081401,15.4578921,4.2,2.7,2.5,5.6,20121113,348614.5129,8553253.665
TAN_A01,T03,63,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,15.4,0.018626503,0.130592377,O,S,1,A,NA,5.750290665,13.17451286,6.7,2.2,6.2,1.8,20121113,348614.6206,8553253.497
TAN_A01,T03,64,MERAUBA,Mouriri collocarpa,Melastomataceae,0.833333333,21.6,0.036643537,0.293226436,O,S,2,A,NA,9.177810863,14.81695914,2.7,4.2,1.4,5.5,20121113,348618.2794,8553247.765
TAN_A01,T03,65,MOROTOTO,Schefflera morototoni,Araliaceae,0.452896923,28.9,0.06559724,0.430009351,O,E,1,A,NA,12.38034216,22.33392543,3.6,4.5,5.2,4.1,20121113,348652.5487,8553193.875
TAN_A01,T03,66,MORTA,NA,NA,0.6,19.6,0.030171856,0.118868349,O,NA,NA,D,1,NA,13.68052268,NA,NA,NA,NA,20121113,348659.9605,8553185.366
TAN_A01,T03,67,PARAPARA,Jacaranda copaia,Bignoniaceae,0.353578132,21.7,0.036983614,0.134454094,O,E,1,A,NA,11.94893926,15.8654131,2.8,2.4,1,5,20121113,348661.7901,8553180.33
TAN_A01,T03,68,BREU SUCURUBA,Trattinnickia burseraefolia,Burseraceae,0.46,57.8,0.26238896,1.377590697,O,C,1,A,NA,11.15905273,17.61119843,4,2.5,7.2,2,20121113,348663.4141,8553177.084
TAN_A01,T03,69,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,14.7,0.016971669,0.082964847,O,S,2,A,NA,5.682479344,9.413106468,5,0,2.3,1,20121113,348664.4522,8553176.216
TAN_A01,T03,70,TINTERO,Miconia surinamensis,Miconia surinamensis,0.612509524,14.5,0.016512996,0.088556789,O,S,2,A,NA,7.603120892,13.5099963,2.6,2.8,1,5.5,20121113,348686.2174,8553139.405
TAN_A01,T03,71,MORTA,NA,NA,0.45,75.4,0.446511422,0.325668928,O,NA,NA,D,4,NA,2.473647182,NA,NA,NA,NA,20121113,348712.5322,8553107.17
