Area,trans,tree,common.name,scientific.name,family.name,DBH.09,type.09,canopy.09,light.09,Dead.09,D.class.09,Hcom.09,Htot.09,RN.09,RS.09,RE.09,RW.09,DBH.11,type.11,canopy.11,light.11,Dead.11,D.class.11,X.11,Y.11,Hcom.11,Htot.11,RN.11,RS.11,RE.11,RW.11,UTM.Easting,UTM.Northing
DUC_A01,T05,1846,bacaba,Oenocarpus bacaba,Arecaceae,14.9,P,C,2,FALSE,NA,16.2,21.23,3.5,2.65,4.2,2.2,16.1,P,S,2,FALSE,NA,-0.18,129.1,18.15,22.03,2.6,2.5,3,2.5,172474.4917,9672085.786
DUC_A01,T05,1847,inhare,Helicostylis sp.,Moraceae,19.5,O,C,2,FALSE,NA,16.26,20.64,1.5,2.6,1.65,2.2,20.3,O,S,2,FALSE,NA,-1.03,118.97,18.65,21.94,2.4,2,1.7,2.2,172475.201,9672075.998
DUC_A01,T05,1848,mangabarana,Micropholis acutangula,Sapotaceae,24.7,O,C,2,FALSE,NA,10.8,21.01,5.22,4.46,2.7,7.8,25.3,O,S,2,FALSE,NA,-0.52,108.15,17.23,21.66,1.9,1.9,1,4.5,172477.3443,9672065.858
DUC_A01,T05,1849,mato,NA,NA,61.5,O,S,NA,TRUE,4,NA,4.19,NA,NA,NA,NA,61.5,O,NA,NA,TRUE,4,-1.38,108.05,NA,4.71,NA,NA,NA,NA,172476.4951,9672065.722
DUC_A01,T05,1850,merauba,Mouriri collocarpa,Melastomataceae,26.5,O,C,2,FALSE,NA,17.86,24.23,4.5,4.85,7.88,2.8,26.9,O,S,2,FALSE,NA,-1.4,99.4,17.11,23.86,4.8,6,4.2,3.1,172477.7826,9672057.07
DUC_A01,T05,1852,muirapiranga,Brosimum rubescens,Moraceae,25.3,O,C,2,FALSE,NA,16.61,23.09,1.8,2.1,1.6,2.15,25.5,O,S,3,FALSE,NA,-0.5,94.2,20.25,23.73,1.4,2.3,2,2.8,172479.336,9672052.46
DUC_A01,T05,1853,mato,NA,NA,8.5,O,S,NA,TRUE,4,NA,7.73,NA,NA,NA,NA,8.5,O,NA,NA,TRUE,4,-0.1,90.98,NA,1.9,NA,NA,NA,NA,172480.146,9672049.556
DUC_A01,T05,1854,inhare,Helicostylis sp.,Moraceae,7.3,O,C,1,FALSE,NA,16.81,19.24,0.2,1.32,0.8,1.35,7.4,O,S,2,FALSE,NA,-0.65,87.95,18.49,20.95,1.1,1.6,1.3,1.2,172480.0151,9672046.521
DUC_A01,T05,1855,pintadinho,Poeppigia procera,Fabaceae,25,O,C,2,FALSE,NA,8.18,17.51,4.7,5.8,5.4,4,25.4,O,S,2,FALSE,NA,-0.93,87.6,15.39,19.3,4,3,4.2,3.8,172479.8206,9672045.89
DUC_A01,T05,1856,mato,NA,NA,54.4,O,C,NA,TRUE,4,NA,22.12,NA,NA,NA,NA,54.4,O,NA,NA,TRUE,4,-2.2,84.9,NA,1.88,NA,NA,NA,NA,172478.8939,9672043.347
DUC_A01,T05,1857,breu,Protium heptaphyllum,Burseraceae,23.6,O,C,2,FALSE,NA,10.69,20.68,3.21,7.5,6.2,3.75,23,O,S,3,FALSE,NA,-1.73,81.33,10.73,20,2.8,5.8,4.2,3.6,172479.8559,9672039.861
DUC_A01,T05,1858,uxi,Endopleura uchi,Humiriaceae,29.9,O,C,2,FALSE,NA,19.93,25.92,3.85,3.45,4.75,1.25,30.2,O,S,2,FALSE,NA,-0.75,78.95,24.53,28.59,3.3,3.4,4.4,2.8,172481.1576,9672037.63
DUC_A01,T05,1860,macucu branco,Licania sp.,Chrysobalanaceae,13.2,O,C,2,FALSE,NA,15.82,21.92,2.25,1.6,2.65,2.05,13.4,O,S,2,FALSE,NA,-1.1,70,11.39,16.04,1.9,1.8,1.7,1.6,172481.9696,9672029.295
DUC_A01,T05,1861,breu querosene,Protium spruceanum,Burseraceae,8.7,O,S,3,FALSE,NA,4.73,13.51,4.1,2.05,4,2.75,9.1,O,S,3,FALSE,NA,-0.68,68.58,6.27,13.24,2.2,1.5,2.9,2.1,172482.5511,9672028.17
DUC_A01,T05,1862,maravuvuia,Croton matourensis,Euphorbiaceae,72,O,E,1,FALSE,NA,16.74,32.08,3.35,4.75,10.7,2.5,69.6,O,E,1,FALSE,NA,-0.75,67.71,19.61,23.65,2.7,4.6,7,5.8,172482.6473,9672026.976
DUC_A01,T05,1863,breu,Protium heptaphyllum,Burseraceae,20.1,O,S,2,FALSE,NA,12.3,24.01,2.8,4.4,3,4,20.8,O,S,3,FALSE,NA,-0.26,65.12,17.78,24.1,1.8,3.4,2.2,3,172483.4636,9672024.677
DUC_A01,T05,1864,macucu,Licania guianensis,Chrysobalanaceae,7.7,O,S,3,FALSE,NA,5.64,10.17,2.05,0.25,7.4,-1.5,7.8,O,S,3,FALSE,NA,-1.13,64.18,12.19,15.27,1.2,1,5.6,-2,172482.7676,9672023.373
DUC_A01,T05,1865,muiratinga,Maquira coriacea,Moraceae,23.6,O,C,2,FALSE,NA,14.99,24.69,3.5,8.3,4.9,6.5,24,O,S,2,FALSE,NA,-0.44,54.57,13.41,18.71,3.2,5.8,2.8,4,172484.6924,9672014.591
DUC_A01,T05,1866,seringueira,Hevea brasiliensis,Euphorbiaceae,26.6,O,C,2,FALSE,NA,24.81,33.25,2.32,2.65,3.2,3.75,27.7,O,S,2,FALSE,NA,-1.15,51.83,23.67,29.06,3.1,6.5,1,2.8,172484.3203,9672012.125
DUC_A01,T05,1867,muiratinga,Maquira coriacea,Moraceae,39.6,O,C,2,FALSE,NA,19.28,30,3.9,4.15,7.75,5.8,39.7,O,D,2,FALSE,NA,-3.02,36.23,17.13,20.4,3.7,4.4,3.2,4,172484.6202,9671996.478
DUC_A01,T05,1868,angelim rajado,Zygia racemosa,Fabaceae,44.1,O,E,1,FALSE,NA,24.16,37.46,5.75,10.2,7.5,4.8,45.2,O,D,1,FALSE,NA,-1.87,34.25,28.24,35.16,4.2,2.7,2.9,3.7,172486.0074,9671994.862
DUC_A01,T05,1869,mato,NA,NA,53.7,O,C,NA,TRUE,3,NA,15.58,NA,NA,NA,NA,53.7,O,NA,NA,TRUE,3,-1.8,22.54,NA,16.36,NA,NA,NA,NA,172487.6492,9671983.627
DUC_A01,T05,1871,pitaica,Swartzia polyphylla,Fabaceae,39,O,C,2,FALSE,NA,6.53,32,6.37,8.97,6.45,6.4,39.2,O,S,2,FALSE,NA,-0.65,4.2,24.7,30.16,1.4,4.5,4.3,6.2,172491.1883,9671966.622
DUC_A01,T05,1872,tamaquare,Caraipa grandifolia,Calophyllaceae,60,O,C,2,FALSE,NA,14.27,36.64,9.5,10.3,8.8,12.2,62,O,S,2,FALSE,NA,-0.75,2.6,25.86,31.71,7.1,7.4,6,6.3,172491.3375,9671964.833
DUC_A01,T05,1873,marupa,Simarouba amara,Simaroubaceae,7.8,O,S,3,FALSE,NA,4.55,8.93,2.65,1.85,2.4,1.7,9.1,O,S,2,FALSE,NA,0.5,6.3,6.95,9.9,2,2.1,1.9,1.5,172492.0789,9671968.557
