area,transect,tree,common_name,scientific_name,family_name,type,WSD_10,DBH_10,canopy_10,light_10,dead_10,dclass_10,Hcom_09,Htot_10,RN_10,RS_10,RE_10,RW_10,date_10,WSD_11,DBH_11,canopy_11,light_11,dead_11,dclass_11,Hcom_11,Htot_11,RN_11,RS_11,RE_11,RW_11,date_11,UTM_Easting,UTM_Northing
TAP_A01,T04,2809,NA,NA,NA,O,0.64,46.7,C,2,A,NA,25.12,33.72,6.15,8.45,3.15,9.05,20100116-20100213,0.64,47.8,E,1,A,NA,20.78,34.73,5.8,4,5,6.5,20110704-20110711,726646.6,9665610.97
TAP_A01,T04,2810,UCUUBA DA TERRA FIRME,Virola sebifera,Myristicaceae,O,0.45,21.5,C,2,A,NA,17.91,21.73,2.03,0.9,0.7,1,20100116-20100213,0.45,21.7,E,1,A,NA,15.95,24.07,3,2.5,2.4,3,20110704-20110711,726634.9,9665610.85
TAP_A01,T04,2811,PAU JACARE,Laetia procera,Salicaceae,O,0.7,37,S,NA,D,2,4.58,23.73,4.9,1.15,2.5,2.1,20100116-20100213,0.7,37,E,NA,D,2,1.86,19.11,NA,NA,NA,NA,20110704-20110711,726624.6,9665610.13
TAP_A01,T04,2812,NA,NA,NA,O,0.64,16.4,S,3,A,NA,10.17,19.91,3.53,1.5,3.1,3.5,20100116-20100213,0.64,17.7,C,2,A,NA,14.51,22.76,4,2,3.2,3,20110704-20110711,726620.1,9665609.27
TAP_A01,T04,2813,NA,NA,NA,O,0.64,7.1,S,3,A,NA,4.48,9.12,2.75,2.32,3.05,1.7,20100116-20100213,0.64,7.4,S,3,A,NA,5.16,9.89,3.7,2.3,3,1.7,20110704-20110711,726617.8,9665609.02
TAP_A01,T04,2814,NA,NA,NA,O,0.64,15,S,3,A,NA,7.43,15.35,2.27,2.5,3.14,2.64,20100116-20100213,0.64,15.2,S,2,A,NA,11.14,20.87,3,3,3.4,2.8,20110704-20110711,726607,9665609.3
TAP_A01,T04,2815,TAUARI,Couratari stellata,Lecythidaceae,O,0.633164762,11.6,C,2,A,NA,15.14,20.13,0.45,1.9,0.85,1.25,20100116-20100213,0.633164762,11.8,S,2,A,NA,13.79,19.91,2.1,2.4,2,2.5,20110704-20110711,726593,9665609.18
TAP_A01,T04,2816,BREU,Protium hepytaphillum ,Burseraceae,O,0.629,27.4,C,2,A,NA,16.36,25.91,4.67,1.35,5.55,8.75,20100116-20100213,0.629,27.5,S,3,A,NA,11.44,19.32,4.1,1.9,2.9,4.2,20110704-20110711,726582.4,9665610.81
TAP_A01,T04,2817,TAXI VERMELHO,Tachigali alba,Fabaceae,O,0.560284357,62,C,1,A,NA,38.63,47.15,3.6,6.05,6.25,1.75,20100116-20100213,0.6,62.2,NA,NA,D,1,26.56,58.8,NA,NA,NA,NA,20110704-20110711,726579.5,9665611.05
TAP_A01,T04,2818,NA,NA,NA,O,0.64,17.7,S,3,A,NA,6.27,17.47,3.75,3.18,2.03,2.9,20100116-20100213,0.64,17.9,S,3,A,NA,8.17,18.19,4,2.9,2.2,2.9,20110704-20110711,726575.8,9665609.4
TAP_A01,T04,2819,NA,NA,NA,O,0.64,5.2,S,3,A,NA,5.06,10.12,1.65,0.75,0.97,2.08,20100116-20100213,0.64,5.2,S,3,A,NA,4.5,9.27,1.5,1,1,2.5,20110704-20110711,726570.2,9665609.29
TAP_A01,T04,2820,PARAPARA,Jacaranda copaia,Bignoniaceae,O,0.353578132,47.9,C,2,A,NA,22.16,26.86,-6.8,12.9,-4.85,10.85,20100116-20100213,0.353578132,49,E,1,A,NA,14.7,19.77,1.8,4.2,-5.8,12.5,20110704-20110711,726557.1,9665611.31
TAP_A01,T04,2821,NA,NA,NA,O,0.64,25,C,2,A,NA,14.16,23.67,5.1,0.4,2,4.9,20100116-20100213,0.64,25.2,S,2,A,NA,24.64,28.92,5,1.9,2,4.4,20110704-20110711,726556.9,9665611.21
TAP_A01,T04,2822,NA,NA,NA,O,0.64,20.3,S,2,A,NA,9.46,15.09,3.25,2.55,2.32,3.87,20100116-20100213,0.64,20.5,S,2,A,NA,8.32,13.55,4,2.8,2.3,3.8,20110704-20110711,726545.9,9665609.04
TAP_A01,T04,2823,NA,NA,NA,O,0.64,8.7,S,3,A,NA,6.67,13.35,2.17,2.95,2.2,3,20100116-20100213,0.64,8.8,S,3,A,NA,8.21,13.35,2.3,3.5,2.5,3.3,20110704-20110711,726539.5,9665608.88
TAP_A01,T04,2824,NA,NA,NA,L,0.64,5.6,C,2,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.7,6,NA,NA,D,2,NA,NA,NA,NA,NA,NA,20110704-20110711,726523.6,9665609.2
TAP_A01,T04,2825,NA,NA,NA,O,0.64,15.6,C,2,A,NA,10.98,21.19,1.7,1.9,1.83,1.12,20100116-20100213,0.64,16.5,C,2,A,NA,16.08,21,2.5,2.8,2,2.5,20110704-20110711,726522.3,9665609.7
TAP_A01,T04,2826,NA,NA,NA,O,0.64,5.3,S,3,A,NA,5.15,9.07,1.4,2.15,1.8,1.55,20100116-20100213,0.64,5.5,S,2,A,NA,4.1,8.86,1.5,2,1,2.3,20110704-20110711,726521.3,9665609.1
TAP_A01,T04,2827,NA,NA,NA,O,0.64,15.5,S,3,A,NA,12.45,18.12,2.05,2.34,3.35,2.3,20100116-20100213,0.64,15.6,S,2,A,NA,10.27,17.97,2,2.6,2.5,1.9,20110704-20110711,726517.3,9665609.94
TAP_A01,T04,2828,NA,NA,NA,O,0.64,18.2,C,2,A,NA,13.21,18.12,9.5,0.28,1.05,4,20100116-20100213,0.64,18.6,S,2,A,NA,14.9,22.49,1.5,2.7,1.4,2.2,20110704-20110711,726512.8,9665609.04
TAP_A01,T04,2829,NA,NA,NA,O,0.64,38,C,2,A,NA,9.38,26.1,6.65,3.2,2.73,8.95,20100116-20100213,0.6,38,NA,NA,D,1,1.83,15.29,NA,NA,NA,NA,20110704-20110711,726509.69,9665611.88
TAP_A01,T04,2830,NA,NA,NA,O,0.64,26.4,S,3,A,NA,8.41,23.27,2.8,3.78,4.93,3.25,20100116-20100213,0.64,26.8,S,2,A,NA,12.91,19.85,2.9,3.7,6,4,20110704-20110711,726498.4,9665608.76
TAP_A01,T04,2831,JARANA,Lecythis lurida,Lecythidaceae,O,0.83,86.3,E,2,A,NA,23,41.87,4.6,12.97,6.65,6.8,20100116-20100213,0.83,88.9,E,1,A,NA,28.74,43.47,6.3,7.4,7,6.2,20110704-20110711,726496.69,9665614.61
TAP_A01,T04,2832,EMBAUBARANA,Pourouma guianensis,Urticaceae,O,0.38,49.8,C,2,A,NA,21.21,31.02,2.55,10.75,5.5,7.3,20100116-20100213,0.38,57.3,C,1,A,NA,19.9,32.52,4,10.2,4.5,7,20110704-20110711,726484.2,9665609.09
TAP_A01,T04,2833,NA,NA,NA,O,0.64,20.9,S,2,A,NA,9.29,17.82,3.6,3.7,3.7,4.4,20100116-20100213,0.64,21.4,S,2,A,NA,5.63,17.42,4.5,3.7,1.5,5,20110704-20110711,726479.7,9665610.58
TAP_A01,T04,2834,NA,NA,NA,O,0.64,5.5,S,3,A,NA,0.5,2.4,0.29,0.2,0.2,0.37,20100116-20100213,0.6,5.5,NA,NA,D,1,0.5,2.4,NA,NA,NA,NA,20110704-20110711,726475.9,9665608.62
TAP_A01,T04,2835,ANDIROBA,Carapa guianensis,Meliaceae,O,0.568911481,58.9,C,2,A,NA,23.61,28.86,0.95,2.7,2.67,1.8,20100116-20100213,0.568911481,59.3,C,2,A,NA,24.64,32.08,3,2.7,2.8,2.3,20110704-20110711,726475.39,9665612.87
TAP_A01,T04,2836,NA,NA,NA,O,0.64,6.5,S,3,A,NA,3.56,8.61,1.4,1.85,1.37,2.1,20100116-20100213,0.64,6.6,S,3,A,NA,3.84,9.76,1.8,2,1.7,2.8,20110704-20110711,726464.25,9665609.15
TAP_A01,T04,2837,NA,NA,NA,O,0.64,10.5,S,2,A,NA,4.68,13.12,2.24,2.92,3.45,2.55,20100116-20100213,0.64,11.2,S,2,A,NA,6.4,13.18,2.5,3.9,3.4,2.9,20110704-20110711,726446.4,9665609.17
TAP_A01,T04,2838,NA,NA,NA,O,0.64,10.8,S,3,A,NA,3.03,3.46,0.25,8.35,1.45,0.4,20100116-20100213,0.6,10.8,NA,NA,D,1,NA,3.46,NA,NA,NA,NA,20110704-20110711,726443.2,9665609.31
TAP_A01,T04,2839,NA,NA,NA,O,0.64,16.3,C,2,A,NA,13.04,20.2,3.8,2.05,1.27,2.47,20100116-20100213,0.64,17.2,E,1,A,NA,14.39,19.96,1.3,2.4,1,2.3,20110704-20110711,726435.3,9665609.35
TAP_A01,T04,2840,CARIPE,Licania octandra,Chrysobalanaceae,O,0.825,59.6,C,2,A,NA,24.54,38.87,8.35,7.1,5.85,9.3,20100116-20100213,0.825,60.4,C,2,A,NA,21.35,39.99,6.5,6.3,6.6,7.8,20110704-20110711,726412.49,9665612.31
TAP_A01,T04,2841,MASSARANDUBA,Manilkara huberi,Sapotaceae,O,0.93,112.3,E,1,A,NA,36.39,49.63,10.5,17,13.6,11,20100116-20100213,0.93,113,E,1,A,NA,36.22,56.52,9.8,14.5,10.7,11.8,20110704-20110711,726407.99,9665617.1
TAP_A01,T04,2842,NA,NA,NA,O,0.64,5.4,S,3,A,NA,2.14,6.65,3,2.25,0.85,4.9,20100116-20100213,0.64,6.2,S,2,A,NA,0.34,0.66,2.2,2.2,0.1,3.5,20110704-20110711,726404.2,9665609.04
TAP_A01,T04,2843,NA,NA,NA,O,0.64,8.6,S,3,A,NA,8.97,11.88,1.6,3.15,1.98,3.25,20100116-20100213,0.64,8.6,S,2,A,NA,6.87,10.94,1.4,1.7,1.4,2.1,20110704-20110711,726402.8,9665608.98
TAP_A01,T04,2844,NA,NA,NA,O,0.64,34.3,C,1,A,NA,19.07,28.69,2.55,5.95,2.55,3.95,20100116-20100213,0.64,34.8,C,2,A,NA,18.48,28.33,3.9,5,4.6,5.4,20110704-20110711,726395.7,9665610.58
TAP_A01,T04,2845,NA,NA,NA,O,0.58,91.4,S,NA,D,3,NA,14.78,NA,NA,NA,NA,20100116-20100213,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,20110704-20110711,726395.59,9665613.08
TAP_A01,T04,2846,NA,NA,NA,O,0.64,23,C,2,A,NA,18.37,24.7,2.15,4.4,1.9,3.45,20100116-20100213,0.64,24.1,C,2,A,NA,22.11,24.82,2.3,3.3,3,4.6,20110704-20110711,726368.4,9665609.43
TAP_A01,T04,2847,NA,NA,NA,O,0.64,8.1,C,2,A,NA,8.47,11.21,2.4,1,0.35,1.25,20100116-20100213,0.64,8.2,S,2,A,NA,9.87,11.46,1.1,1,0.6,1.5,20110704-20110711,726365,9665608.53
TAP_A01,T04,2848,NA,NA,NA,O,0.28,28.1,S,NA,D,5,1.41,4.07,NA,NA,NA,NA,20100116-20100213,0.28,28.1,NA,NA,D,5,NA,4.07,NA,NA,NA,NA,20110704-20110711,726361.5,9665609.52
TAP_A01,T04,2849,NA,NA,NA,O,0.64,12.1,S,2,A,NA,7.14,9.17,1.2,0.7,0.85,0.58,20100116-20100213,0.64,12.2,S,2,A,NA,8.06,12,1.1,0.8,0.9,1,20110704-20110711,726358.6,9665608.97
TAP_A01,T04,2850,NA,NA,NA,O,0.64,5.7,S,3,A,NA,0.95,3.96,4.25,-1.7,6.5,-3.25,20100116-20100213,0.64,NA,NA,NA,A,NA,1.35,5.23,NA,NA,NA,NA,20110704-20110711,726348.1,9665608.97
TAP_A01,T04,2851,NA,NA,NA,O,0.64,25.2,C,2,A,NA,18.74,24.02,1.14,3.5,1.95,2.25,20100116-20100213,0.64,25.2,S,2,A,NA,13.7,21.72,3,3.9,2,1.9,20110704-20110711,726342.7,9665608.69
TAP_A01,T04,2852,NA,NA,NA,O,0.64,36.5,C,2,A,NA,26.19,33.09,1.1,11.3,6,3.28,20100116-20100213,0.64,36.5,C,2,A,NA,17.29,31.15,5,6.5,4.3,4.2,20110704-20110711,726335.6,9665611.48
TAP_A01,T04,2853,NA,NA,NA,O,0.64,5.8,S,2,A,NA,3.12,8.37,1.42,0.96,0.38,2.64,20100116-20100213,0.64,7,S,3,A,NA,7.8,10.41,2,1.7,1.1,2.8,20110704-20110711,726324,9665608.91
TAP_A01,T04,2854,PIQUIA,Caryocar villosum,Caryocaraceae,O,0.757916667,15.1,S,3,A,NA,8.92,17.09,3.37,0.4,3.2,2.4,20100116-20100213,0.757916667,15.6,S,3,A,NA,10.1,14.13,3,1,3,1,20110704-20110711,726320.6,9665609.35
TAP_A01,T04,2855,NA,NA,NA,O,0.64,5,S,3,A,NA,2.66,6.93,2.02,1.35,1.45,2,20100116-20100213,0.64,5.3,S,3,A,NA,3.83,7.08,2.2,1.4,1.5,1.6,20110704-20110711,726297.4,9665608.66
TAP_A01,T04,2856,BREU,Protium hepytaphillum ,Burseraceae,O,0.629,24.6,C,2,A,NA,10.02,18.57,2.07,5.75,7.73,-2.55,20100116-20100213,0.629,24.8,C,2,A,NA,16.69,22.04,1,2.9,6.4,-2.8,20110704-20110711,726294.8,9665610.21
TAP_A01,T04,2857,NA,NA,NA,O,0.64,28.6,C,2,A,NA,9.07,21.95,4.33,7.55,4,4,20100116-20100213,0.64,28.9,S,2,A,NA,14.52,19.23,3.3,4.3,3.7,4.2,20110704-20110711,726277.2,9665608.93
TAP_A01,T04,2858,NA,NA,NA,O,0.64,5.6,S,3,A,NA,3.92,6.07,0.52,2.4,4.35,0.75,20100116-20100213,0.64,5.6,S,3,A,NA,3.05,5.65,1,2.7,4.4,0.6,20110704-20110711,726277.4,9665608.33
TAP_A01,T04,2859,NA,NA,NA,O,0.64,33,C,2,A,NA,18.03,29.64,2.75,7.5,4.85,6.1,20100116-20100213,0.64,33,S,2,A,NA,16.37,24.77,3.5,5.1,5.1,6.4,20110704-20110711,726273,9665610.07
TAP_A01,T04,2860,NA,NA,NA,O,0.64,9.4,S,3,A,NA,4.08,12.17,3.55,2.17,2.15,1.92,20100116-20100213,0.64,9.5,S,3,A,NA,5.61,13.47,3.4,2.4,1.3,1.2,20110704-20110711,726267.7,9665608.51
TAP_A01,T04,2861,NA,NA,NA,O,0.64,15.4,S,2,A,NA,10.07,14.74,2.87,4.02,3,2.5,20100116-20100213,0.64,15.8,S,3,A,NA,4.59,15.61,3.8,4.1,2.9,2.8,20110704-20110711,726262.7,9665609.5
TAP_A01,T04,2862,MATAMATA,Eschweilera parviflora,Lecythidaceae,O,0.8889275,26.3,C,1,A,NA,11.54,21.9,2.7,4.85,2.9,4.63,20100116-20100213,0.8889275,26.9,E,1,A,NA,12.61,24.65,3.3,5,2.2,3.3,20110704-20110711,726258.6,9665610.84
TAP_A01,T04,2863,NA,NA,NA,O,0.64,12.1,S,3,A,NA,10.97,14.09,1.14,1.78,1.03,3.35,20100116-20100213,0.64,12.6,S,2,A,NA,8.4,13.83,2.2,2.2,1.8,3.2,20110704-20110711,726255.4,9665608.64
TAP_A01,T04,2864,NA,NA,NA,O,0.64,7,S,2,A,NA,3.13,9.2,2.6,0.45,0.57,2.87,20100116-20100213,0.64,7.2,S,2,A,NA,3.04,9.47,3.7,1,0.8,3,20110704-20110711,726247.9,9665608.72
TAP_A01,T04,2865,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,O,0.345907708,8.1,S,2,A,NA,11.42,13.04,-0.3,1.3,0.59,0.75,20100116-20100213,0.345907708,9,E,1,A,NA,2.15,13.59,-0.4,2.7,1.5,-0.4,20110704-20110711,726228.2,9665608.39
TAP_A01,T04,2866,NA,NA,NA,O,0.64,27.4,C,2,A,NA,14.96,17.72,1.7,2.05,2.7,1.75,20100116-20100213,0.64,28.2,S,2,A,NA,13.59,19.09,3.2,2.2,2.1,1.8,20110704-20110711,726224.5,9665609.48
TAP_A01,T04,2867,NA,NA,NA,O,0.64,85.3,E,1,A,NA,38.29,46.83,7.5,5.1,5.65,4.45,20100116-20100213,0.64,86,E,1,A,NA,28.3,46.78,8.8,5.1,4.7,8.6,20110704-20110711,726222.9,9665610.88
TAP_A01,T04,2868,NA,NA,NA,O,0.64,32,C,2,A,NA,20.71,30.2,1.7,6,4.4,1.9,20100116-20100213,0.64,32.9,C,2,A,NA,18.58,33.69,-1.6,7.3,2.8,2.5,20110704-20110711,726220.6,9665608.88
TAP_A01,T04,2869,NA,NA,NA,O,0.64,31.2,C,2,A,NA,13.67,26.7,3.38,2.75,4.2,2.25,20100116-20100213,0.64,31.3,S,3,A,NA,14.89,27.15,3.1,3.1,2.8,3.3,20110704-20110711,726218.75,9665609.37
TAP_A01,T04,2870,NA,NA,NA,O,0.64,43.4,C,1,A,NA,19.33,33.88,7.35,4.8,4.95,1.9,20100116-20100213,0.64,44.6,E,1,A,NA,23.33,33.73,5.9,4.5,4,2.1,20110704-20110711,726213.65,9665608.92
TAP_A01,T04,2871,NA,NA,NA,O,0.64,25.5,C,2,A,NA,14.66,27.07,2.6,3.1,3.5,2.4,20100116-20100213,0.64,25.9,S,3,A,NA,17.23,23.79,3.4,3.1,4.2,3.3,20110704-20110711,726208.2,9665608.76
TAP_A01,T04,2872,NA,NA,NA,O,0.64,5.9,S,3,A,NA,2.53,8.62,1.9,1.38,1.12,1.6,20100116-20100213,0.64,6.1,S,3,A,NA,4.2,9.4,2.3,2.2,1.7,1.6,20110704-20110711,726206.75,9665608.35
TAP_A01,T04,2873,NA,NA,NA,O,0.64,48,C,2,A,NA,22.32,32.38,0.2,4.4,5.3,6.1,20100116-20100213,0.64,48,C,2,A,NA,17.98,28.56,4.3,4.7,5.1,6.4,20110704-20110711,726203.3,9665609.55
TAP_A01,T04,2874,MASSARANDUBA,Manilkara huberi,Sapotaceae,O,0.93,79.6,E,1,A,NA,36.68,45.12,7.8,8.65,4.9,9.25,20100116-20100213,0.93,80.6,C,1,A,NA,33.48,46.43,8.4,8.2,7.2,10.5,20110704-20110711,726197.19,9665614.34
TAP_A01,T04,2875,NA,NA,NA,O,0.64,9,S,3,A,NA,4.09,11.8,0.9,1.13,0.5,2,20100116-20100213,0.64,9.2,S,2,A,NA,5.37,12.28,0.9,1.4,1.1,2.3,20110704-20110711,726195.3,9665607.88
TAP_A01,T04,2876,NA,NA,NA,O,0.64,26,C,2,A,NA,9.36,11.77,0.45,5.8,2.15,5.45,20100116-20100213,0.64,26,S,2,A,NA,13.74,19.45,1.8,5,1.7,2.3,20110704-20110711,726201.11,9665605.59
TAP_A01,T04,2877,NA,NA,NA,O,0.64,6,S,3,A,NA,7.19,12.72,1.3,1.85,0.97,1.45,20100116-20100213,0.64,6.3,S,3,A,NA,4.57,13.2,1.6,2.1,1.5,1.4,20110704-20110711,726203.1,9665608.1
TAP_A01,T04,2878,NA,NA,NA,O,0.64,50.3,C,2,A,NA,24,30.49,1.5,1.7,1.7,1.35,20100116-20100213,0.64,50.4,E,2,A,NA,26.08,30.79,2.6,3.8,3.6,2.8,20110704-20110711,726207.61,9665603.61
TAP_A01,T04,2879,NA,NA,NA,O,0.64,8.8,S,3,A,NA,6.55,10.38,1.2,1.9,1.8,1.55,20100116-20100213,0.64,8.8,S,3,A,NA,6.68,10.19,1.7,2.6,2.3,1.5,20110704-20110711,726209.1,9665608.11
TAP_A01,T04,2880,NA,NA,NA,O,0.64,28.9,C,2,A,NA,14.59,25.55,4.15,6.45,4.7,4.3,20100116-20100213,0.64,29.4,S,2,A,NA,17.08,26.43,4.2,4.9,4.8,4.4,20110704-20110711,726216,9665606.22
TAP_A01,T04,2881,NA,NA,NA,L,0.64,7.2,C,NA,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,7.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20110704-20110711,726225.4,9665608.09
TAP_A01,T04,2882,NA,NA,NA,O,0.64,5.5,S,3,A,NA,5.15,5.93,-1.65,2.25,0.35,0.35,20100116-20100213,0.45,5.5,NA,NA,D,4,NA,NA,NA,NA,NA,NA,20110704-20110711,726235.2,9665607.83
TAP_A01,T04,2883,NA,NA,NA,O,0.64,31.9,C,2,A,NA,22.76,27.57,1.6,1.6,1.45,2.6,20100116-20100213,0.64,31.7,E,2,A,NA,12.96,16.7,2,2.2,1.8,1.9,20110704-20110711,726239.01,9665605.66
TAP_A01,T04,2884,NA,NA,NA,O,0.64,15.9,C,1,A,NA,15.62,19.13,1.85,1.25,1.75,0.65,20100116-20100213,0.64,16.3,C,2,A,NA,13.58,18.66,1.6,1.9,1.8,1.6,20110704-20110711,726242,9665608.01
TAP_A01,T04,2885,CARAPANAUBA,Aspidosperma nitidum,Apocynaceae,O,0.763327689,61.7,C,2,A,NA,30.49,37.22,3.55,3.25,4.25,1.6,20100116-20100213,0.763327689,63.8,E,1,A,NA,22.38,33.41,4.2,3.4,5,2,20110704-20110711,726242.01,9665605.06
TAP_A01,T04,2886,NA,NA,NA,O,0.64,13.9,C,2,A,NA,17.63,20.68,3.32,1.8,1.72,2.15,20100116-20100213,0.64,14.3,S,2,A,NA,11.83,18.48,2.9,2.3,2.3,2.2,20110704-20110711,726244.9,9665607.87
TAP_A01,T04,2887,NA,NA,NA,O,0.64,13.3,C,2,A,NA,11.43,15.62,5.4,0.1,-0.2,3.35,20100116-20100213,0.64,13.2,S,3,A,NA,8.53,12.95,4.9,-1.6,1.5,3.1,20110704-20110711,726248.3,9665607.48
TAP_A01,T04,2888,NA,NA,NA,O,0.64,6.5,S,3,A,NA,4.54,6.49,1.32,0.7,0.95,1.08,20100116-20100213,0.64,6.5,S,2,A,NA,4.37,7.15,1.6,1.5,1.5,1.2,20110704-20110711,726251,9665608.08
TAP_A01,T04,2889,NA,NA,NA,O,0.64,25.5,C,2,A,NA,19.03,23.82,2.4,6.35,2.75,5.9,20100116-20100213,0.64,25.7,S,2,A,NA,26.78,32.43,3.6,5.6,2.9,4.9,20110704-20110711,726266.7,9665607.76
TAP_A01,T04,2890,NA,NA,NA,O,0.64,10.9,C,2,A,NA,10.56,14.1,1.75,1.63,1.76,2,20100116-20100213,0.64,11,S,3,A,NA,12.32,17.51,1.7,1.6,1.2,1.4,20110704-20110711,726267.3,9665608.16
TAP_A01,T04,2891,NA,NA,NA,O,0.64,66.6,E,1,A,NA,30.89,39.17,6.05,6,4.85,6.65,20100116-20100213,0.64,66.8,E,1,A,NA,34.01,41.08,8.3,8,7.4,8.3,20110704-20110711,726268.41,9665603.56
TAP_A01,T04,2892,BREU VERMELHO,Protium hebetatum,Burseraceae,O,0.5763398,22.7,C,2,A,NA,11.06,16.99,1.55,6.95,6.1,1.63,20100116-20100213,0.5763398,23,S,3,A,NA,16.73,22.33,1.5,7.3,5,2.5,20110704-20110711,726268.7,9665606.91
TAP_A01,T04,2893,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,O,0.28,6.5,S,2,D,5,NA,13.51,NA,NA,NA,NA,20100116-20100213,0.28,6.5,NA,NA,D,5,NA,NA,NA,NA,NA,NA,20110704-20110711,726284.1,9665607.79
TAP_A01,T04,2894,NA,NA,NA,O,0.64,12.8,S,3,A,NA,6.22,12.29,2.5,2.4,3.3,1.75,20100116-20100213,0.64,12.9,S,2,A,NA,6.09,10.52,2.7,1.8,2.8,1.9,20110704-20110711,726288.9,9665607.85
TAP_A01,T04,2895,NA,NA,NA,L,0.64,6.9,C,NA,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,7.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20110704-20110711,726289.3,9665607.55
TAP_A01,T04,2896,NA,NA,NA,O,0.64,21.6,C,2,A,NA,7.13,9.39,2.85,1.6,2.65,1.28,20100116-20100213,0.64,22,S,2,A,NA,8.24,11.56,3.3,3.4,3.1,2.2,20110704-20110711,726298,9665607.76
TAP_A01,T04,2897,NA,NA,NA,L,0.64,6.37,C,2,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,6.9,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20110704-20110711,726298.1,9665607.96
TAP_A01,T04,2898,URUCU DA MATA,Bixa arborea,Bixaceae,O,0.37,5.6,S,2,A,NA,6.24,8.7,0.95,1.2,0.55,2.5,20100116-20100213,0.37,8.3,S,2,A,NA,4.82,12.17,1,2.7,1.1,2.1,20110704-20110711,726323.9,9665607.91
TAP_A01,T04,2899,NA,NA,NA,O,0.64,5.2,S,3,A,NA,7.94,8.89,1.47,1.83,1.05,1.2,20100116-20100213,0.64,5.3,S,2,A,NA,4.54,11.08,1.5,1.8,1.2,1.3,20110704-20110711,726327.2,9665608.06
TAP_A01,T04,2900,NA,NA,NA,O,0.64,8.1,S,3,A,NA,8.64,12.26,2.65,2.25,2.05,2.85,20100116-20100213,0.64,8.1,S,3,A,NA,5.24,12.11,2,2.2,2.1,3.6,20110704-20110711,726328.6,9665608.32
TAP_A01,T04,2901,ANDIROBA,Carapa guianensis,Meliaceae,O,0.568911481,22.7,C,2,A,NA,15.92,25.05,6.35,1.8,0,7.3,20100116-20100213,0.568911481,23.6,S,3,A,NA,11.03,13.8,4.9,0.8,2.4,5.8,20110704-20110711,726331.3,9665607.92
TAP_A01,T04,2902,TAXI,Tachigali myrmecophila,Fabaceae,O,0.53,21.4,C,2,A,NA,13.39,16.24,6.05,6.05,-5.5,9,20100116-20100213,0.53,21.8,S,2,A,NA,11.05,13.44,3.5,3.6,-3.4,7.9,20110704-20110711,726334.1,9665607.17
TAP_A01,T04,2903,NA,NA,NA,O,0.64,17.9,S,3,A,NA,6.16,11.73,0.55,4.6,0.6,0.9,20100116-20100213,0.64,17.8,S,3,A,NA,7.96,9.75,1,3.3,1.8,0.9,20110704-20110711,726337,9665608.28
TAP_A01,T04,2904,NA,NA,NA,O,0.64,16.7,C,2,A,NA,18.92,22.22,0.75,3.2,2.85,1.75,20100116-20100213,0.64,16.8,S,3,A,NA,3.91,10.23,2.4,2.3,2.2,2.5,20110704-20110711,726337.2,9665607.33
TAP_A01,T04,2905,NA,NA,NA,O,0.64,11.7,S,2,A,NA,15.54,20.03,1.35,2.23,2.82,1.1,20100116-20100213,0.64,13,S,2,A,NA,13.98,18.02,0.9,2.9,4.4,0.8,20110704-20110711,726344.5,9665607.89
TAP_A01,T04,2906,NA,NA,NA,O,0.7,24.4,S,NA,D,2,NA,2.15,NA,NA,NA,NA,20100116-20100213,0.7,24.4,NA,NA,D,2,NA,2.15,NA,NA,NA,NA,20110704-20110711,726345.5,9665608.09
TAP_A01,T04,2907,NA,NA,NA,O,0.64,19.1,C,2,A,NA,12.17,20.55,3.3,1.8,1.5,2.33,20100116-20100213,0.64,19.8,S,2,A,NA,19.97,25.19,3.2,2.4,2.9,2.2,20110704-20110711,726352.8,9665606.53
TAP_A01,T04,2908,NA,NA,NA,O,0.64,18.6,C,2,A,NA,11.22,21.9,2.7,4.05,4.5,1.3,20100116-20100213,0.64,19.9,S,3,A,NA,15.64,20.88,3.1,5.3,5.5,2.4,20110704-20110711,726355,9665607.51
TAP_A01,T04,2909,NA,NA,NA,O,0.64,5.5,S,3,A,NA,6.68,12.39,1.05,3.85,2.8,1.15,20100116-20100213,0.64,6.7,S,3,A,NA,8.07,12.52,2.4,3.4,2.9,1.2,20110704-20110711,726355.3,9665608.11
TAP_A01,T04,2910,NA,NA,NA,O,0.64,10.4,S,2,A,NA,5.6,14.84,3.2,1.4,2.15,1.4,20100116-20100213,0.64,11.5,S,2,A,NA,6.03,17.57,3.4,2.3,1.3,3.5,20110704-20110711,726366.4,9665607.93
TAP_A01,T04,2911,NA,NA,NA,O,0.64,9.9,S,3,A,NA,4.32,13.06,2.55,1.85,2.15,1.6,20100116-20100213,0.64,11,S,2,A,NA,2.29,14.04,2.1,2,2.5,1.6,20110704-20110711,726372.1,9665607.54
