Area,plot,tree,common_name,scienfic_name,family_name,WSD,DBH,BA,AGB,type,Dead,D_class,Hcom,Htot,RN,RS,RL,RO,Date,UTM Easting,UTM Northing
SFX_A02,P20,23,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,12,0.011309734,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411064.9881,9270528.005
SFX_A02,P20,24,NI,NI,NI,0.62,15.9,0.019855651,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411061.9881,9270526.005
SFX_A02,P20,25,INAJA,Attalea maripa,Arecaceae,NA,26.3,0.054325206,0.13924375,P,A,NA,NA,NA,NA,NA,NA,NA,20120806,411062.9881,9270525.005
SFX_A02,P20,26,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,26.9,0.056832197,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411070.9881,9270525.005
SFX_A02,P20,27,JATAUA,Trichilia micrantha,Meliaceae,0.61,14.2,0.015836769,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411067.9881,9270525.005
SFX_A02,P20,28,MORTA,NA,NA,0.7,41,0.132025431,0.180831303,o,D,2,NA,3.11,NA,NA,NA,NA,20120806,411076.9881,9270524.005
SFX_A02,P20,29,MACUCU,Licania heteromorpha,Chrysobalanaceae,0.82,13.9,0.015174678,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411072.9881,9270520.005
SFX_A02,P20,30,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,19.9,0.031102553,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411069.9881,9270519.005
SFX_A02,P20,31,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,21.3,0.035632729,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411063.9881,9270519.005
SFX_A02,P20,32,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,17.3,0.023506182,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411066.9881,9270517.805
SFX_A02,P20,33,CACAU,Theobroma glaucum,Malvaceae,0.53,13.1,0.013478218,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411078.3881,9270519.005
SFX_A02,P20,34,CAPA BODE,NI,NI,0.62,10.5,0.008659015,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411077.5381,9270518.005
SFX_A02,P20,35,INAJA,Attalea maripa,Arecaceae,NA,22.8,0.040828138,0.106807801,P,A,NA,NA,NA,NA,NA,NA,NA,20120806,411075.9881,9270517.005
SFX_A02,P20,36,MACUCU,Licania heteromorpha,Chrysobalanaceae,0.82,12,0.011309734,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411075.9881,9270514.005
SFX_A02,P20,37,MACUCU,Licania heteromorpha,Chrysobalanaceae,0.82,14.4,0.016286016,0.052646992,O,A,NA,4.03,6.11,3,1.2,2,1.5,20120806,411075.9881,9270514.005
SFX_A02,P20,38,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,13.1,0.013478218,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411061.9881,9270515.005
SFX_A02,P20,39,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,15.3,0.018385386,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411064.9881,9270510.505
SFX_A02,P20,40,MORTA,NA,NA,0.6,43.4,0.147934456,0.100002349,o,D,1,NA,1.59,NA,NA,NA,NA,20120806,411072.9881,9270510.505
SFX_A02,P20,41,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,20.2,0.032047387,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411074.9881,9270507.005
SFX_A02,P20,42,MAMORANA,Eriotheca globosa,Malvaceae,0.41,12,0.011309734,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411069.9881,9270507.005
SFX_A02,P20,43,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,13.6,0.014526724,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411074.9881,9270502.005
SFX_A02,P20,44,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,28.8,0.065144065,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411080.9881,9270552.005
SFX_A02,P20,45,MARINHEIRO,Guarea guidonia,Meliaceae,0.55,51.5,0.208307228,1.139848357,O,A,NA,8.71,15.42,1,12,6.5,3,20120806,411083.9881,9270546.005
SFX_A02,P20,46,INGA VERMELHO,Inga alba,Fabaceae,0.59,46.9,0.172756965,2.035186534,O,A,NA,18.25,31.02,8,5.6,5.6,4.6,20120806,411088.9881,9270545.005
SFX_A02,P20,47,JATOBA,Hymenaea courbaril,Fabaceae,0.79,14.9,0.017436625,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411083.9881,9270543.505
SFX_A02,P20,48,MORTA,NA,NA,0.7,12.7,0.012667687,NA,o,D,2,NA,NA,NA,NA,NA,NA,20120806,411080.1881,9270540.705
SFX_A02,P20,49,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,64,0.321699088,2.15579384,O,A,NA,7.59,12.92,2,3.5,2.7,3,20120806,411087.9881,9270540.505
SFX_A02,P20,50,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,20.5,0.033006358,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411093.9881,9270540.505
SFX_A02,P20,51,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,12.1,0.011499015,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411088.9881,9270540.505
SFX_A02,P20,52,MAPATIRANA,Pourouma minor,Urticaceae,0.44,15.1,0.017907864,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411094.9881,9270537.005
SFX_A02,P20,53,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,14.1,0.015614501,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411096.9881,9270535.005
SFX_A02,P20,54,JATOBA,Hymenaea courbaril,Fabaceae,0.79,23.8,0.044488094,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411097.9881,9270533.505
SFX_A02,P20,55,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,54.85,0.236288805,0.737885217,O,A,NA,3.72,6.02,1.2,0,1,4,20120806,411098.9881,9270531.005
SFX_A02,P20,56,CACAU,Theobroma glaucum,Malvaceae,0.53,12.5,0.012271846,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411097.9881,9270531.005
SFX_A02,P20,57,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,53.7,0.226484483,1.496953694,O,A,NA,8.74,12.74,1.8,0.5,1,0.5,20120806,411095.9881,9270531.005
SFX_A02,P20,58,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,11.3,0.010028749,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411081.9881,9270535.005
SFX_A02,P20,59,JUREMA,Mimosa hostilis,Fabaceae,0.45,23.3,0.042638481,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411084.9881,9270529.005
SFX_A02,P20,60,TENTO,Ormosia grossa,Fabaceae,0.62,13.4,0.014102609,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411083.9881,9270528.505
SFX_A02,P20,61,CACAU,Theobroma glaucum,Malvaceae,0.53,16.2,0.020611989,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411087.9881,9270526.505
SFX_A02,P20,62,INAJA,Attalea maripa,Arecaceae,NA,25.6,0.051471854,0.132440105,P,A,NA,NA,NA,NA,NA,NA,NA,20120806,411082.9881,9270526.005
SFX_A02,P20,63,MORTA,NA,NA,0.7,12.1,0.011499015,NA,o,D,2,NA,NA,NA,NA,NA,NA,20120806,411082.9881,9270524.405
SFX_A02,P20,64,INGA,Inga marginata,Fabaceae,0.57,12.8,0.012867964,0.058440538,O,A,NA,6.39,12.23,4,1,2.3,2,20120806,411089.9881,9270523.505
SFX_A02,P20,65,MACUCU,Licania heteromorpha,Chrysobalanaceae,0.82,11.2,0.009852035,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411092.9881,9270523.505
SFX_A02,P20,66,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,41.8,0.137227909,0.967063292,O,A,NA,6.07,13.58,1.7,2,1.4,1.8,20120806,411093.9881,9270523.505
SFX_A02,P20,67,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,23.8,0.044488094,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411087.9881,9270521.005
SFX_A02,P20,68,BREU,Protium heptaphyllum,Burseraceae,0.62,16.2,0.020611989,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411086.9881,9270520.505
SFX_A02,P20,69,POROROCA,Dialium guianense,Fabaceae,0.89,12.7,0.012667687,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411081.9881,9270520.505
SFX_A02,P20,70,BURANGICA,Galipea trifoliata,NI,0.62,10.8,0.009160884,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411093.9881,9270520.005
SFX_A02,P20,71,INAJA,Attalea maripa,Arecaceae,NA,22.8,0.040828138,0.106807801,P,A,NA,NA,NA,NA,NA,NA,NA,20120806,411096.9881,9270519.005
SFX_A02,P20,72,LIANA,NA,NA,NA,10,0.007853982,0.012596424,L,A,NA,NA,NA,NA,NA,NA,NA,20120806,411093.9881,9270518.005
SFX_A02,P20,73,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,13,0.013273229,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411089.9881,9270518.005
SFX_A02,P20,74,BURANGICA,Galipea trifoliata,NI,0.62,12.1,0.011499015,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411087.9881,9270515.005
SFX_A02,P20,75,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,33.6,0.088668311,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411084.9881,9270515.005
SFX_A02,P20,76,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,17.5,0.024052819,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411083.9881,9270511.005
SFX_A02,P20,77,CAPA BODE,NI,NI,0.62,11.2,0.009852035,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120806,411084.9881,9270507.405
SFX_A02,P20,78,MAMUI,Jacaratia spinosa,Caricaceae,0.27,42.7,0.143200862,0.369061105,O,A,NA,8.22,15.01,4,2.7,3.2,2,20120806,411083.9881,9270507.405
SFX_A02,P21,1,ORELHA DE MACACO,Enterolobium schomburgkii,Fabaceae,0.71,10.4,0.008494867,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411134.7201,9270398.115
SFX_A02,P21,2,CEDRO,Cedrela odorata,Meliaceae,0.43,30.9,0.074990602,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411128.0201,9270393.815
SFX_A02,P21,3,MORTA,NA,NA,0.7,11.8,0.010935884,NA,o,D,2,NA,NA,NA,NA,NA,NA,20120807,411122.7201,9270391.715
SFX_A02,P21,4,MORTA,NA,NA,0.28,14.3,0.016060607,NA,o,D,5,NA,NA,NA,NA,NA,NA,20120807,411131.3201,9270391.615
SFX_A02,P21,5,MAPATIRANA,Pourouma minor,Urticaceae,0.44,24.4,0.046759465,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411134.0201,9270388.715
SFX_A02,P21,6,TAMANQUEIRA,Zanthoxylum rhoifolium,Rutaceae,0.49,10.5,0.008659015,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411126.0201,9270384.115
SFX_A02,P21,7,INGA,Inga marginata,Fabaceae,0.57,11,0.009503318,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411129.0201,9270383.115
SFX_A02,P21,8,MORTA,NA,NA,0.7,13.4,0.014102609,0.025741026,o,D,2,NA,4.42,NA,NA,NA,NA,20120807,411135.7201,9270383.115
SFX_A02,P21,9,BURANGICA,Galipea trifoliata,NI,0.62,14.9,0.017436625,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411129.0201,9270378.115
SFX_A02,P21,10,ENVIRA PRETA,Bocageopsis pleiosperma,Annonaceae,0.64,13.6,0.014526724,0.050130053,O,A,NA,5.09,8.32,1.8,0,1,0.8,20120807,411116.0201,9270380.115
SFX_A02,P21,11,NI,NI,NI,0.62,20.6,0.033329156,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411109.0201,9270379.115
SFX_A02,P21,12,TACHIUBA,Socratea exorrhiza,Arecaceae,NA,11.5,0.010386891,0.029966376,P,A,NA,NA,NA,NA,NA,NA,NA,20120807,411110.0201,9270375.115
SFX_A02,P21,13,MAPATIRANA,Pourouma minor,Urticaceae,0.44,21.9,0.037668481,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411133.2201,9270374.915
SFX_A02,P21,14,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,18.3,0.026302199,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411134.2201,9270373.115
SFX_A02,P21,15,MORTA,NA,NA,0.7,19.2,0.028952918,NA,o,D,2,NA,NA,NA,NA,NA,NA,20120807,411130.0201,9270370.715
SFX_A02,P21,16,INAJA,Attalea maripa,Arecaceae,NA,29.3,0.067425647,0.170173135,P,A,NA,NA,NA,NA,NA,NA,NA,20120807,411135.7201,9270370.715
SFX_A02,P21,17,CACAU,Theobroma glaucum,Malvaceae,0.53,11.4,0.010207035,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411132.0201,9270369.515
SFX_A02,P21,18,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,12.6,0.012468981,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411133.0201,9270367.415
SFX_A02,P21,19,MORTA,NA,NA,0.6,10.4,0.008494867,NA,o,D,1,NA,NA,NA,NA,NA,NA,20120807,411132.0201,9270366.115
SFX_A02,P21,20,CATAUARI,Couepia racemosa,Chrysobalanaceae,0.79,12.4,0.012076282,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411132.8201,9270362.215
SFX_A02,P21,21,MURTA,Strychnos subcordata,Loganiaceae,0.54,13.8,0.014957123,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411133.7201,9270362.215
SFX_A02,P21,22,CARIPE,Licania octandra,Chrysobalanaceae,0.83,31.4,0.077437117,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411134.4201,9270358.115
SFX_A02,P21,23,INGA,Inga marginata,Fabaceae,0.57,10.7,0.008992024,0.039321326,O,A,NA,5.77,11.77,1.2,1.2,1.4,2.4,20120807,411130.0201,9270357.115
SFX_A02,P21,24,INGA,Inga marginata,Fabaceae,0.57,10.4,0.008494867,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411129.7201,9270357.115
SFX_A02,P21,25,INGA,Inga marginata,Fabaceae,0.57,11.8,0.010935884,0.03668422,O,A,NA,4.15,9.03,2.4,2,2.7,2.2,20120807,411134.4201,9270349.115
SFX_A02,P21,26,MORTA,NA,NA,0.45,17.8,0.024884555,NA,o,D,4,NA,NA,NA,NA,NA,NA,20120807,411138.0201,9270402.115
SFX_A02,P21,27,TUCUMA,Astrocaryum aculeatum,Arecaceae,NA,27,0.057255526,0.146204379,P,A,NA,NA,NA,NA,NA,NA,NA,20120807,411138.3201,9270401.715
SFX_A02,P21,28,INGA,Inga marginata,Fabaceae,0.57,12.3,0.011882289,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411136.3201,9270398.815
SFX_A02,P21,29,BURANGICA,Galipea trifoliata,NI,0.62,10.7,0.008992024,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411140.0201,9270397.715
SFX_A02,P21,30,CAUCHO,Castilla ulei,Moraceae,0.82,14.7,0.016971669,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411140.5201,9270396.115
SFX_A02,P21,31,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,10.7,0.008992024,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411141.3201,9270397.115
SFX_A02,P21,32,NI,NI,NI,0.62,15.5,0.018869191,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411141.5201,9270396.815
SFX_A02,P21,33,MARIMARI,Cassia fastuosa,Fabaceae,0.81,13,0.013273229,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411141.4201,9270396.815
SFX_A02,P21,34,MORTA,NA,NA,0.58,25.6,0.051471854,NA,o,D,3,NA,NA,NA,NA,NA,NA,20120807,411142.0201,9270395.115
SFX_A02,P21,35,MORTA,NA,NA,0.45,19,0.028352874,NA,o,D,4,NA,NA,NA,NA,NA,NA,20120807,411144.0201,9270386.915
SFX_A02,P21,36,MORTA,NA,NA,0.7,11.4,0.010207035,NA,o,D,2,NA,NA,NA,NA,NA,NA,20120807,411146.0201,9270382.115
SFX_A02,P21,37,MORTA,NA,NA,0.7,11.4,0.010207035,0.013675931,o,D,2,NA,3.03,NA,NA,NA,NA,20120807,411151.0201,9270382.315
SFX_A02,P21,38,MORTA,NA,NA,0.6,20.2,0.032047387,NA,o,D,1,NA,NA,NA,NA,NA,NA,20120807,411155.0201,9270381.115
SFX_A02,P21,39,CACAU,Theobroma glaucum,Malvaceae,0.53,10.8,0.009160884,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411159.0201,9270381.115
SFX_A02,P21,40,INGA,Inga marginata,Fabaceae,0.57,16.6,0.021642432,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411162.0201,9270380.115
SFX_A02,P21,41,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,12.7,0.012667687,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411144.0201,9270378.315
SFX_A02,P21,42,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,12.8,0.012867964,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411143.0201,9270376.315
SFX_A02,P21,43,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,19.2,0.028952918,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411161.0201,9270377.115
SFX_A02,P21,44,NI,NI,NI,0.62,14.5,0.016512996,0.068700183,O,A,NA,6.43,10.35,0.8,0.6,0,1.8,20120807,411156.0201,9270375.115
SFX_A02,P21,45,INGA,Inga marginata,Fabaceae,0.57,12.2,0.011689866,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411150.0201,9270374.515
SFX_A02,P21,46,MAPATIRANA,Pourouma minor,Urticaceae,0.44,10.4,0.008494867,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411137.5201,9270374.515
SFX_A02,P21,47,BURANGICA,Galipea trifoliata,NI,0.62,10.9,0.009331316,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411137.0201,9270372.915
SFX_A02,P21,48,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,10.8,0.009160884,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411140.0201,9270371.115
SFX_A02,P21,49,INGA,Inga marginata,Fabaceae,0.57,10.6,0.008824734,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411148.0201,9270372.115
SFX_A02,P21,50,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,11.3,0.010028749,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411154.0201,9270370.115
SFX_A02,P21,51,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,10.4,0.008494867,0.021626536,O,A,NA,2.86,4.4,3.5,0.7,0.8,2.5,20120807,411155.0201,9270369.715
SFX_A02,P21,52,CACAU,Theobroma glaucum,Malvaceae,0.53,10.4,0.008494867,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411153.0201,9270369.815
SFX_A02,P21,53,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,23.3,0.042638481,0.18612293,O,A,NA,3.2,8.41,1.5,3.8,1,2.5,20120807,411151.0201,9270368.115
SFX_A02,P21,54,AÇAI,Euterpe oleracea,Arecaceae,NA,12.8,0.012867964,0.036560084,P,A,NA,NA,NA,NA,NA,NA,NA,20120807,411148.8201,9270369.115
SFX_A02,P21,55,AÇAI,Euterpe oleracea,Arecaceae,NA,12,0.011309734,0.032430817,P,A,NA,NA,NA,NA,NA,NA,NA,20120807,411146.0201,9270368.115
SFX_A02,P21,56,AÇAI,Euterpe oleracea,Arecaceae,NA,11.9,0.011122023,0.031930743,P,A,NA,NA,NA,NA,NA,NA,NA,20120807,411146.3201,9270368.115
SFX_A02,P21,57,ENVIRA QUIABO,Sterculia pruriens,Malvaceae,0.49,25.2,0.049875925,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411141.0201,9270368.915
SFX_A02,P21,58,INGA,Inga marginata,Fabaceae,0.57,16.3,0.020867244,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411141.0201,9270365.815
SFX_A02,P21,59,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,24.8,0.048305129,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411146.0201,9270364.115
SFX_A02,P21,60,INAJA,Attalea maripa,Arecaceae,NA,26.8,0.056410438,0.144199644,P,A,NA,NA,NA,NA,NA,NA,NA,20120807,411139.0201,9270363.115
SFX_A02,P21,61,BACABA,Oenocarpus bacaba,Arecaceae,NA,20.3,0.032365473,0.086087118,P,A,NA,19.11,23.51,1.2,1,2.6,3,20120807,411142.0201,9270359.115
SFX_A02,P21,62,BACABA,Oenocarpus bacaba,Arecaceae,NA,21.2,0.035298935,0.093309035,P,A,NA,NA,NA,NA,NA,NA,NA,20120807,411142.0201,9270358.115
SFX_A02,P21,63,MAPATIRANA,Pourouma minor,Urticaceae,0.44,22.2,0.038707563,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411142.8201,9270357.115
SFX_A02,P21,64,CUTITIRIBA,Pouteria sp.,Sapotaceae,0.78,10.4,0.008494867,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411138.8201,9270358.615
SFX_A02,P21,65,BURRA LEITEIRA,Sapium marmieri,Euphorbiaceae,0.41,46,0.166190251,1.707324754,O,A,NA,23.5,38.66,8,1,3.2,1,20120807,411139.0201,9270355.115
SFX_A02,P21,66,COPAIBA,Copaifera reticulata,Fabaceae,0.61,11.3,0.010028749,0.021841225,O,A,NA,4.04,5.53,0.6,0.7,0.8,0.5,20120807,411139.1201,9270355.115
SFX_A02,P22,1,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,40.8,0.13074052,1.130865997,O,A,NA,8.33,16.67,2,3.7,2.8,2.7,20120807,411353.1875,9270997.835
SFX_A02,P22,2,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,37.4,0.109858354,0.677957566,O,A,NA,4.24,11.9,3.8,3.6,1.3,4.8,20120807,411353.9875,9270993.835
SFX_A02,P22,3,CACAU,Theobroma glaucum,Malvaceae,0.53,13.4,0.014102609,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411347.9875,9270994.635
SFX_A02,P22,4,NI,NI,NI,0.62,16.7,0.021903969,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411350.9875,9270987.135
SFX_A02,P22,5,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,23.8,0.044488094,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411346.9875,9270986.835
SFX_A02,P22,6,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,21.4,0.035968094,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411346.9875,9270986.335
SFX_A02,P22,7,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,22.7,0.040470782,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411341.9875,9270984.435
SFX_A02,P22,8,CACAU,Theobroma glaucum,Malvaceae,0.53,12.2,0.011689866,0.03926409,O,A,NA,7.02,9.78,0.7,0.6,1,0.8,20120807,411338.9875,9270985.035
SFX_A02,P22,9,ENVIRA CUNAUARU,Annona ambotay,Annonaceae,0.41,12.9,0.013069811,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411337.9875,9270985.135
SFX_A02,P22,10,MACACAUBA,Platymiscium filipes,Fabaceae,0.79,12.9,0.013069811,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411337.9875,9270985.135
SFX_A02,P22,11,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,24.8,0.048305129,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411351.9875,9270981.635
SFX_A02,P22,12,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,16.6,0.021642432,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411351.9875,9270981.535
SFX_A02,P22,13,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,26,0.053092916,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411347.9875,9270981.835
SFX_A02,P22,14,CATAUARI,Couepia racemosa,Chrysobalanaceae,0.79,19.9,0.031102553,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411353.9875,9270979.835
SFX_A02,P22,15,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,12,0.011309734,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411341.9875,9270979.835
SFX_A02,P22,16,BURANGICA,Galipea trifoliata,NI,0.62,12,0.011309734,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411339.9875,9270977.035
SFX_A02,P22,17,CACAU,Theobroma glaucum,Malvaceae,0.53,10,0.007853982,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411337.9875,9270977.835
SFX_A02,P22,18,INAJA,Attalea maripa,Arecaceae,NA,33.5,0.088141309,0.218235783,P,A,NA,NA,NA,NA,NA,NA,NA,20120807,411335.9875,9270981.835
SFX_A02,P22,19,CACAU,Theobroma glaucum,Malvaceae,0.53,11.2,0.009852035,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411332.9875,9270981.835
SFX_A02,P22,20,MUTAMBA,Guazuma ulmifolia,Malvaceae,0.5,22.3,0.039057065,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411354.7875,9270976.435
SFX_A02,P22,21,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,31.6,0.078426719,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411352.9875,9270974.335
SFX_A02,P22,22,BREU,Protium heptaphyllum,Burseraceae,0.62,10.7,0.008992024,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411346.9875,9270974.835
SFX_A02,P22,23,MERAUBA,Mouriri collocarpa,Melastomataceae,0.83,11.1,0.009676891,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411348.9875,9270977.835
SFX_A02,P22,24,BURANGICA,Galipea trifoliata,NI,0.62,13.3,0.013892908,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411347.9875,9270972.435
SFX_A02,P22,25,SABUEIRO,Abarema jupunba,Fabaceae,0.59,20.9,0.034306977,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411329.9875,9270970.835
SFX_A02,P22,26,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,24.4,0.046759465,0.315166093,O,A,NA,4.43,11.65,1.7,0.8,2,2.8,20120807,411353.1875,9270970.635
